
     Value-Weight Dollar Returns      All 4 Data Items Not Reqd
                -- BE/ME --   --- E/P ---   --- CE/P --   ------  Yld  -----
          Mkt   High    Low   High    Low   High    Low   High    Low   Zero
200204  -4.61   4.96 -12.28   8.53  -5.77   8.51 -12.95   6.81  -8.00   3.34
200205   3.26   3.66   3.38  14.26   3.20  20.56   2.15  -0.36   0.48   5.60
200206   3.08  -4.89   5.20  -1.48   3.18  -1.33   5.70   1.74   6.88  -0.66
200207 -11.51  -4.66 -15.75  -6.94 -11.42  -9.11 -15.43  -4.69  -9.62 -14.69
200208   3.75  -4.53   6.08   0.65  -2.39   5.57   6.05   1.18  -1.90  -1.08
200209 -13.48  -3.41 -15.00  -5.46 -15.98  -2.65 -14.22 -13.38 -18.22 -14.34
200210   4.37   0.53   7.20  -2.80   9.77  -4.07   7.02   2.72  11.01   1.04
200211   2.80  -1.19  -0.30  -0.56  -2.12  -7.27   0.51   7.86  -5.20   8.41
200212   4.40   4.38   7.94   9.05   5.08   7.05   8.47  -1.94  15.78   2.57
200301  -3.81   0.36  -6.26  -8.86  -2.52   1.29  -5.61   1.34  -5.87  -5.91
200302  -4.46  -5.89  -2.87 -12.27  -6.78 -12.42  -2.64  -4.34  -5.00  -6.65
200303   5.99   3.21   6.69   8.78   2.05   5.47   6.72   4.72   0.76   7.79
200304  12.53  15.32  12.20  13.78  12.23   9.28  12.92  12.52  14.36  16.11
200305   7.62  11.76   4.00  17.23   8.87  17.65   2.27  11.43   8.74   6.93
200306  -0.22   1.43   0.84   7.44   3.43   3.43   2.25  -2.56   3.11  -0.52
200307  -2.09  -2.06  -1.79   8.32  -2.29   1.42  -2.22  -4.61  -1.92   1.80
200308   7.08   7.32   8.56  10.64  10.35   8.34   9.41   1.81  12.36  10.84
200309   4.04   6.08   3.87   5.56   2.78   3.22   3.86   3.51   2.34   9.85
200310   6.08   6.59   4.26  14.69   7.23   9.29   4.85   5.66   9.52  11.15
200311  -0.08   3.80  -2.39  -7.86  -4.30  -2.84  -3.28   5.28  -9.26  -2.64
200312   7.46   7.84   5.12   8.73   4.41   7.20   4.77  10.04   2.65   9.50
200401   6.11   8.96   3.84   5.62   6.14   8.78   1.57   5.51   8.87   5.96
200402   5.47   2.26  10.26   3.01   3.30   5.48  10.42   0.21   7.78  -2.01
200403  -6.55  -4.99  -1.46  -7.22  -3.63 -10.51  -1.79  -4.80 -13.54   4.92
200404  -3.24  -2.46   1.34  -5.10  -0.21  -7.23   0.58  -2.15 -10.27   0.50
200405   1.31   0.15   0.79   1.98   2.34   1.16  -1.34   0.95   2.21   1.32
200406   5.43   1.70   6.25   5.13   5.01   4.14   8.51   2.70   6.22   5.72
200407  -0.92  -0.01  -2.50  -0.47  -2.57   0.52  -1.83  -1.22   1.42  -1.72
200408   0.81   1.68   1.27   1.42   1.10  -0.11   3.89   5.32  -2.14   2.55
200409   7.73   2.53   4.21  10.32   8.59   8.33   4.55   6.52  13.06   8.38
200410  -0.58   4.78  -4.65   2.66  -1.07  -0.05  -6.42   5.63  -2.93   2.46
200411   9.05  11.27   6.11   9.64   6.78  10.71   6.22   9.02  11.84   7.71
200412   3.92   5.30   6.27   2.57   4.45   2.33   3.45   3.49   1.13   6.71
200501  -2.25  -3.00  -2.28  -2.34  -1.33  -1.51  -2.55  -3.40  -0.31  -2.53
200502   8.55   8.86   5.57  10.39   5.26  11.47   5.66   7.45  12.28   5.82
200503  -0.55  -1.92   0.98  -2.00   3.26  -2.50   3.68  -4.43  -0.57   0.96
200504  -3.43  -3.07  -5.03  -3.34  -4.91  -3.38  -4.23   0.34  -4.44  -5.09
200505   2.58   3.69   2.24   1.61   3.39   3.28   1.99   1.06   2.85   7.07
200506   3.75   1.81   1.41   6.31   1.17   4.22   1.12   2.24   5.70   6.55
200507   2.83   4.07   1.04   2.86   2.74   3.30   1.17   4.27   2.19   3.28
200508   5.87   2.50   2.94   5.85   1.54  11.60   1.00   3.81   9.74   8.37
200509  -1.17   2.32  -1.42  -3.08  -0.23  -2.87  -2.42   1.45  -4.22   5.18
200510  -3.85  -6.87   0.38  -6.78  -0.45  -6.56  -0.30   1.00 -10.82  -5.33
200511   2.18   2.85   1.05   3.21   0.66   4.02   2.13   3.96   3.29  -5.02
200512   7.60   7.41   7.00   9.51   6.92   5.87   5.64   6.37  10.68   6.03
200601   1.51   7.38   3.16  -1.12   6.30   5.28   9.48   1.37  -1.02   8.91
200602  -0.94   4.21   2.33  -3.40   0.73   6.06   1.68   2.64  -7.02   3.66
200603   3.79   8.56   8.02  -0.91   8.21   2.62  13.56   4.43  -3.86  14.47
200604   4.99   2.31   7.53   3.71  10.32   2.27  10.56   7.36   1.91   8.46
200605  -4.06  -1.84  -4.06  -3.65  -5.39   1.89  -2.13  -3.72  -6.22   3.03
200606  -1.07   4.30   0.54  -2.66  -1.93   5.22   0.22  -0.38  -3.21  -1.77
200607  -0.39   0.25  -0.62  -1.23   2.35   0.98  -0.05   0.87  -1.17  -1.03
200608   6.60   5.41   8.96   6.03   2.18   6.86   3.23   2.30   8.77   1.83
200609   3.04   6.01   3.33   2.06   6.38   6.44   4.70   2.90   4.11  -0.74
200610   4.84   5.01   4.10   6.20   4.43   4.33   6.70   7.05   4.89   5.39
200611   6.01  15.23   3.30   4.58   2.31  11.83  13.53   5.39   4.24  13.73
200612   4.03   7.62   5.56   2.03   2.01   4.23   5.62   3.58   1.12   6.08
200701   3.38   5.06   0.88   5.73   0.51   6.28   0.73   2.66  -1.84   5.09
200702  -0.08   1.26  -1.70   1.08  -3.35   2.06  -1.00  -1.34  -2.67   1.13
200703   4.43   2.26   5.04   3.27   0.75   2.05   8.73   2.49   2.06  12.13
200704   7.10   6.42  12.40   6.11   7.26   9.29   9.29   2.73   8.55   9.98
200705   3.25   1.89   3.98   1.26   3.68   7.58   5.43  -2.75   2.66   2.45
200706  -1.92  -2.61  -2.02  -3.29  -0.10  -0.59  -3.91  -5.38  -0.30  -5.07
200707   4.57   7.45   4.20   7.19   3.76   9.60   3.76   3.09   6.71   2.98
200708  -0.97  -2.07  -1.29  -2.46  -3.75  -0.53  -1.08  -3.29   0.98  -4.09
200709   5.24   3.01   9.36   2.81   6.47   4.59   9.22   2.20   6.29   8.81
200710   3.13   2.91   4.61   2.83   0.08   0.64   6.76   5.26   0.32   8.50
200711  -6.64 -11.72  -2.13 -11.42  -6.10 -12.62  -3.23  -6.98  -9.31   0.28
200712  -2.11  -7.24   3.13  -6.94  -1.23  -9.29   5.79  -3.82  -1.57   7.56
200801 -10.27 -10.29  -9.61 -10.74 -11.74  -8.78 -10.66  -9.40  -9.72 -13.45
200802   7.10   6.68   7.91   7.87   7.54   7.91   9.01   6.99   8.87   5.78
200803   3.27   3.30   3.04   1.58   3.53   3.48   3.89   2.75   3.89   2.40
200804   0.24  -3.24   2.20  -1.82   1.78  -2.31   1.45  -2.62  -0.60   1.93
200805   4.98   9.77   4.29  -0.51   4.44   7.81   5.22  -1.99   6.95   9.72
200806  -6.34  -6.74  -4.63 -13.36  -5.31  -6.00  -3.99 -11.22  -3.70  -8.88
200807  -3.33  -4.13  -1.45  -2.57  -1.79  -4.65  -2.70  -3.41  -5.34   0.80
200808  -5.38  -3.62  -6.55  -4.59  -6.65  -3.11  -7.06  -3.41  -5.95  -1.35
200809 -19.86 -21.53 -20.33 -15.22 -21.32 -19.23 -22.55 -16.37 -18.88 -27.84
200810 -25.69 -33.05 -18.39 -32.36 -17.12 -32.63 -17.85 -28.98 -20.86 -39.75
200811  -8.71 -13.48  -4.55 -14.32  -3.74 -13.49  -4.10 -15.73  -8.39  -1.98
200812   4.11  -1.78   9.10  -4.47   7.54   0.98   8.39  -7.07   2.36  13.50
200901  -4.81  -3.94  -5.65   3.82  -2.19  -3.81  -2.15  -0.56  -4.68  -9.78
200902  -9.06 -11.67  -7.91 -23.43  -7.95 -11.49  -7.97 -23.90  -5.82 -11.76
200903   0.63   0.26   1.71  14.09  -0.13  -0.10   0.37   9.09  -3.13   3.52
200904  18.10  29.11  10.72  29.01  11.16  31.45  11.12  29.73  12.97  28.93
200905  14.96  17.96  10.35  33.22  10.55  17.78  10.37  37.51   9.90  11.59
200906  -1.93  -2.27  -0.37  -1.56   0.76  -2.97   0.78  -2.53  -1.41  -3.44
200907   7.89   9.89   6.52  15.01   6.83   8.92   6.28  13.83   5.95   6.71
200908   8.06  17.44   1.14  21.75   2.45  19.04   2.37  22.48   6.86   1.26
200909   2.86  -1.36   5.36  -0.81   5.42  -2.15   4.52   1.00   2.24   4.10
200910  -2.74  -3.69  -1.12  -8.25  -1.46  -4.04  -1.50  -7.98  -1.04  -3.14
200911   3.57   0.79   6.61  -3.14   5.04   1.69   5.26  -3.71   8.54  -3.54
200912  -1.09   0.40  -3.28   4.76  -4.05   0.08  -4.55   2.36  -2.26  -4.91
201001   3.00   6.62   1.72   7.95   3.40   7.90   5.72  -0.81   1.93  -0.92
201002  -1.94  -3.53  -0.14  -4.72  -2.92  -4.88   1.49  -2.74   1.23  -5.27
201003   6.15   4.56   9.22   2.00   4.09   3.17   8.94   3.73   6.87   6.54
201004   4.87   6.99   5.79   7.80   2.51   7.87   4.45  -1.45   2.22   5.64
201005 -12.01 -13.31  -9.40 -11.18 -15.09 -14.20  -6.99 -14.53  -9.53 -17.83
201006  -0.13   0.22   0.56   1.21  -1.39  -0.42   3.60  -1.77  -0.16  -5.87
201007  10.16  11.23   8.51   8.53  12.92  11.15   6.85   8.69  13.43  14.36
201008  -6.04  -5.84  -4.75  -9.10  -5.56  -8.54  -1.66  -8.13  -1.64 -10.01
201009  12.96  10.89  13.38  12.12  12.21  10.61  14.68  15.99  11.98  10.58
201010   4.49   5.28   3.16   4.84   7.33   6.11   5.04   8.69   4.38   3.94
201011  -6.62  -8.28  -5.12  -6.74  -5.29  -6.93  -5.36  -8.63  -4.96  -7.01
201012   9.90   9.04  11.81  11.63   4.53   9.00  12.10   4.60   7.27   7.40
201101   3.07   4.63   0.85   2.94   4.91   4.67   0.16  11.02   4.04   4.18
201102   2.57  -1.03   7.31   0.79  -4.73   2.41   7.82   3.64   4.18  -5.28
201103   0.94  -1.03   1.18   3.38   1.95  -1.11   0.94   4.88  -2.39   1.53
201104   4.76   9.18   1.89   7.53   6.13   8.91   1.88   6.27   9.08   2.76
201105  -3.70  -5.95  -2.17  -2.26  -8.47  -2.95  -2.67   0.67  -4.01  -8.17
201106  -4.69  -8.99  -0.92  -1.93  -6.10  -6.74  -1.57  -0.36  -8.28  -8.76
201107  -3.68  -5.76  -2.41  -2.89  -0.43  -7.44  -2.53  -1.94  -9.62  -0.23
201108 -13.22 -13.99 -13.06 -10.58 -21.16 -10.75 -14.80  -7.37 -12.07 -16.88
201109 -10.01 -13.16  -6.86 -10.14  -7.15 -13.97  -6.83  -9.52 -16.26  -9.23
201110   7.67   9.25   6.95   8.81   5.04  10.54   7.43   6.11  13.87   2.58
201111   1.66  -0.02   4.75  -2.11   0.30   0.09   5.36  -0.87   1.02  -1.41
201112  -2.96  -5.16  -0.30  -4.82  -7.07  -3.84  -0.55  -4.00  -3.52  -6.05
201201   6.92  11.44   2.63  10.78   1.84   9.58   1.85   8.95   4.57   9.37
201202  11.59  10.79  14.71   7.42  14.47   7.33  14.39   4.30   7.00  14.18
201203  -0.77  -2.50   0.96  -1.29   1.26  -3.22   1.21   0.18   1.98  -3.37
201204   2.29   0.79   4.43   2.14   4.38   1.35   4.36  -0.12  -0.59  -3.10
201205 -11.85 -17.52  -8.31 -15.51  -8.19 -15.69  -8.11  -5.80  -8.69 -14.90
201206   4.80   3.87   5.92   3.57   6.01   3.65   5.86   0.80   1.54   3.11
201207   4.42   3.96   5.70   3.08   5.65   2.25   5.66  -0.31   1.63   3.91
201208   3.18   3.21   2.55   0.17   2.76  -0.95   2.69   4.52   7.45   9.85
201209   3.40   5.97   1.04   6.66   1.14   8.23   1.20   4.77   3.17   3.81
201210  -0.65  -4.62   1.94  -1.88   1.82  -2.25   1.81   0.17  -0.84  -7.17
201211   1.36   4.23  -0.83   3.70  -0.44   0.71  -0.42   2.32   4.47   1.87
201212   2.76   2.80   2.64   3.15   2.87   3.85   2.81   1.54   2.79   1.00
201301  10.13   8.83  12.45   7.70  12.35   7.40  11.97   8.95   9.33  10.04
