
     Value-Weight Dollar Returns      All 4 Data Items Not Reqd
                -- BE/ME --   --- E/P ---   --- CE/P --   ------  Yld  -----
          Mkt   High    Low   High    Low   High    Low   High    Low   Zero
199510   4.36   3.16   4.14   6.31   3.88  -1.00   4.32   5.84   3.68   1.81
199511   0.97  -1.82   2.11  -0.62   2.66  -0.50   2.58  -3.39   2.33  -0.30
199512   4.05   3.97   4.90   1.15   4.15  11.83   5.51   4.52   4.09   4.67
199601  -5.28   3.68  -5.07  -4.07  -6.25   6.07  -4.75  -7.39  -5.57   1.37
199602   3.79   2.76   4.81   5.32   4.48   5.40   5.53   1.84   4.62   3.90
199603   8.15   5.67  10.19  23.57   8.77   3.80  14.05  -0.23   7.70   5.41
199604  -3.36  -0.37  -3.31  -4.22  -4.86  -1.45  -4.55   0.52  -3.24  -3.33
199605  -3.12  -0.89  -2.88  -3.38  -4.55  -1.36  -3.59  -3.60  -3.70  -4.44
199606   4.15  -1.57   4.24   6.97   3.76  -1.06   5.09   5.82   3.98   0.51
199607  -2.09  -5.73  -2.51  -3.67  -2.85  -8.21  -2.90   3.07  -3.16  -5.15
199608   3.94   3.71   4.81   5.26   4.93   5.22   5.08   1.86   5.30   2.86
199609  -1.84  -2.95  -1.71  -0.46  -1.87  -4.37  -0.97  -3.76  -1.30  -1.78
199610  -1.26  -0.69  -1.39  -3.68  -0.28  -1.53  -1.41   0.22  -0.53  -1.14
199611   1.50   2.52   0.97   1.40   1.16   2.92   0.62   5.02   1.00   1.83
199612  -1.65  -1.79  -1.02  -1.36  -1.76  -0.73  -0.84  -2.72  -1.12  -2.59
199701   2.45  -2.52   3.66   0.57   5.39   3.65   5.07  -2.06   5.66   6.09
199702   1.28   4.60   0.51   1.26   0.43  -1.95   0.80   4.65   0.76  -2.34
199703   5.85   2.18   5.47   4.35   5.95   3.45   5.12   7.95   5.43   4.06
199704   2.47   4.03   2.84   3.85   1.96   0.32   2.31   0.90   2.39   1.69
199705   7.25  13.65   5.39   5.84   4.81   9.81   4.50  12.10   4.47  12.34
199706   8.06   5.33   8.79   6.89  10.01   5.90   9.55   5.77   9.97   7.95
199707   2.08   0.64   1.99   3.39   3.47   7.31   3.55   2.08   3.68   8.36
199708  -9.11  -8.45  -9.17  -7.32 -10.06  -3.32 -10.09  -9.78 -10.28  -7.84
199709  10.24  15.58   8.85   6.38   6.57   6.30   6.45  13.27   6.66  11.02
199710  -0.88  -0.03  -0.63  -6.03   0.65  -4.12  -0.35   0.65  -0.54  -4.29
199711   3.04   6.85   2.27  -0.53   1.62  -0.56   1.04   6.52   1.03   2.79
199712   5.04   9.94   3.97   0.18   4.03   2.45   3.79   8.78   3.88   3.62
199801   3.72   4.32   4.75   4.23   3.55   4.29   4.51   1.68   4.66   0.43
199802   9.41   9.65   9.29   5.08   9.36   3.74   9.16   8.65   8.73   9.37
199803   2.62   9.05   1.29  11.07  -2.00  15.84  -0.92   8.71  -1.80   3.06
199804  -0.36   5.01  -0.92   3.82  -4.88   3.55  -3.92   5.64  -3.44  -0.01
199805   4.92   5.05   4.02   6.72   4.30   4.49   4.74   7.33   3.26   4.86
199806  -1.95  -4.89  -1.94  -7.63  -3.98  -8.04  -3.29  -8.67  -1.91  -1.58
199807   5.86   7.17   4.71   3.91   4.15   6.56   2.75   3.27   7.02   9.00
199808 -14.72 -19.59 -12.68 -19.68  -8.38 -21.11  -7.82 -20.41 -10.49 -18.03
199809  -4.50  -4.00  -2.40  -0.31   1.72   5.15   4.58 -10.12  -0.24 -16.44
