
     Value-Weight Dollar Returns      All 4 Data Items Not Reqd
                -- BE/ME --   --- E/P ---   --- CE/P --   ------  Yld  -----
          Mkt   High    Low   High    Low   High    Low   High    Low   Zero
199009 -16.68 -16.97 -17.46 -17.18 -18.19 -17.27 -16.44 -15.89 -18.28 -24.22
199010  12.92   8.43  17.47   8.28  17.44  10.30  16.33   8.76  16.99  16.99
199011   1.79   0.62   1.91   1.00   1.81   1.65   1.42   2.31   0.82   5.71
199012  -2.80   0.06  -3.48  -1.00  -3.74  -1.70  -5.43  -0.51  -3.79  -3.75
199101   1.93   5.14   1.50   4.30   1.20   3.78  -3.68   4.71   1.65  -0.69
199102   5.78   8.70   4.57   7.11   4.78   8.82   2.87   7.81   5.04  -0.35
199103 -12.07 -11.13 -13.98 -10.77 -14.17 -10.05 -10.78 -11.51 -14.15 -15.82
199104   4.50   5.84   2.85   5.90   3.44   6.40   3.68   5.84   3.16   1.96
199105   2.96   1.99   2.39   3.94   2.30   3.43  -1.11   2.01   2.85   5.22
199106  -8.32  -9.76  -9.24  -8.04  -9.70  -8.63  -6.93  -9.86  -9.11  -7.43
199107   3.48   5.34   1.76   4.76   1.80   3.84   1.45   4.88   1.20   2.50
199108   1.21   2.80  -1.99   2.90  -1.53   3.09   3.23   2.65  -1.84  -3.27
199109   2.16   3.36   1.06   2.63   2.37   3.40   2.01   3.95   1.00  -2.36
199110  -1.96  -2.30  -1.82  -3.98  -0.70  -3.57  -2.09  -1.94  -0.74   0.01
199111   1.84   0.68   2.75   1.48   3.89   2.31  -1.91   0.85   2.90   0.97
199112   7.05   7.79   4.42   8.75   6.02   8.25   3.29   7.40   5.10   6.53
199201   0.55   1.94   2.72   3.84   1.04   1.87   2.89   2.33   0.67   1.10
199202   2.55   1.95   3.05   3.45   2.23   2.22   3.83   2.46   1.86   1.24
199203  -1.58  -1.35  -2.39  -0.64  -2.18  -0.93  -0.66  -1.79  -2.15  -2.82
199204  -0.18   0.36  -2.37   0.00  -2.65   0.55  -1.10  -0.06  -1.04   0.81
199205   5.72   6.59   5.46   8.34   5.58   7.24   3.30   6.88   5.93  -0.56
199206   1.85   1.55   2.90   0.78   3.45   1.66   0.07   1.87   1.68  -0.02
199207  -4.71  -2.22  -8.73  -2.89  -9.23  -3.04  -2.57  -2.59  -8.42  -7.70
199208   0.08   3.16  -1.99   0.67  -1.30   3.03  -2.56   1.79  -1.75  -2.58
199209  -4.23  -5.32  -0.58  -9.31  -1.31  -7.08  -4.07  -5.63  -3.03  -8.06
199210  -6.71  -8.16  -3.82  -8.25  -3.00  -7.62  -6.66  -7.37  -4.75  -6.77
199211  -0.53  -2.08  -1.66  -0.27  -1.21  -1.27  -3.39  -1.35  -1.37   2.91
199212  -1.99  -0.68  -1.43  -0.17  -1.78  -0.64  -3.43  -0.75  -1.63  -5.38
199301   2.91   4.42   2.95   5.33   3.65   5.81   0.94   4.02   3.77   2.58
199302   4.25   2.34   5.81   1.13   4.24   1.44   4.10   2.20   6.55  -1.02
199303   4.16   5.78   3.30   5.76   2.41   5.72   5.84   5.72   3.15   4.35
199304  -1.48  -2.45  -0.50  -3.67  -1.67  -2.05  -1.30  -2.45  -0.25  -2.72
199305   0.30   0.59   1.39  -0.20   1.02  -1.28   1.71   1.18   2.34  -0.31
199306  -4.41  -0.83  -7.71   0.29  -6.55   1.03  -7.41  -2.22  -7.21  -2.68
199307   4.54   3.28   3.45   4.73   4.65   4.56   4.64   3.87   3.35   4.85
199308  10.71   9.14  10.98  10.89  12.24  12.15   7.71   8.99  13.03  10.12
199309   1.51   2.77   1.73   1.15   1.15   1.70   0.75   1.31   1.29   4.19
199310   5.16   3.64   7.06   3.56   7.30   3.29   4.13   4.46   7.73   3.73
199311  -1.93  -0.62  -2.87  -2.66  -1.30  -3.01  -2.34   0.24  -2.97   3.11
199312   5.95   8.31   2.37  11.36   1.44  11.02   4.71   8.75   1.64   3.22
199401  -1.19   0.62  -1.48  -1.19  -2.40   1.16   4.35  -0.82  -1.30   5.16
199402  -1.62  -1.92  -3.26  -0.27  -1.78   1.24   0.51  -2.92  -3.08  -2.01
199403   3.57   6.29   1.72   4.51   3.88   6.85   2.85   4.77   2.47   9.11
199404   6.36   6.59   5.23   8.75   6.67   8.05   5.26   6.52   5.41   7.22
199405  -5.64  -5.98  -3.28  -5.94  -6.85  -6.97  -2.44  -5.74  -4.70  -5.85
199406   0.76   2.47   0.84  -0.35   0.16   0.39   0.90   1.46   2.26   4.16
199407   4.90   4.37   3.57   4.65   5.98   6.35   3.75   4.30   3.94   3.37
199408   3.33   4.74   2.74   4.89   1.67   4.05   4.60   5.19   1.19   4.08
199409  -6.13  -7.20  -3.86  -6.20  -6.52  -8.02  -0.88  -6.14  -4.61  -9.02
199410   5.97   5.32   5.91   4.31   6.26   6.04   4.50   5.56   5.03   3.79
199411  -5.94  -5.53  -5.49  -7.80  -5.03  -7.71  -6.11  -5.48  -5.00  -6.53
199412   3.72   4.10   3.96   5.01   4.11   3.74   2.78   3.96   3.93   3.94
199501  -1.74  -1.37  -3.22   0.94  -3.43  -0.74  -0.22  -0.69  -4.52  -0.66
199502   8.54   6.96  11.96   8.47  11.46   7.75   9.09   8.58  10.78   5.17
199503  -2.86  -2.55  -0.88  -0.13  -3.54  -3.66  -4.75  -0.46  -4.11  -7.40
199504   4.57   3.47   7.38   3.20   7.92   4.60   6.53   3.26   6.42   3.30
199505   1.11   0.23   1.35  -1.77   1.23   0.28   4.33  -0.17   2.36   1.33
199506   3.38   2.66   5.85   3.94   4.70   2.21   3.79   3.54   3.88   4.42
199507   5.23   5.19   4.77   5.26   6.76   6.20   9.37   3.47   6.88   6.83
199508  -4.62  -5.37  -5.00  -3.44  -4.87  -2.11  -5.63  -5.19  -4.07  -3.35
199509   0.81   1.75   1.12  -0.68   1.29   0.05   1.82   1.03   1.81  -4.63
199510  -0.34   1.00  -0.87   1.34  -0.48   1.25  -4.95   1.83  -1.69  -5.59
199511  -0.39  -0.04  -0.39  -1.61   0.78  -0.03  -0.84  -1.09   0.52  -4.25
199512   3.05   2.72   4.05   3.49   3.41   3.67  -0.13   1.83   3.77   3.36
199601   4.04   3.28   1.62   6.26   2.69   6.27   2.74   4.61   2.84   3.28
199602   1.02   0.37   0.85   2.50  -0.53   1.25   2.04   1.21   0.11  -2.28
199603   0.08  -0.23  -1.60   2.27  -2.76  -0.42  -1.08   2.74  -1.71  -2.79
199604  -3.63  -3.25  -6.55  -4.67  -5.51  -0.65  -4.08  -3.48  -5.79  -2.33
199605   2.02   1.01   2.13   5.31   0.80   2.98   4.93   2.07   1.42   4.27
199606   2.37   0.68   5.85   3.30   4.35   2.26   2.15   1.95   5.30  -1.77
199607  -0.15   2.84   0.76  -3.69   1.59  -5.71  -2.04   2.12   0.88  -2.78
199608   2.07   3.59   1.55   3.32   2.17   5.19   2.62   3.13   2.09   3.46
199609   1.21   1.14   0.69   2.15   0.00   3.32   1.83   1.88   0.71   1.73
199610   0.97   1.19   0.88   1.46   0.78   1.66  -2.76   1.58   1.63   0.18
199611   4.25   8.20   1.89   3.81   2.57   7.23  -1.78   8.43   1.98   2.76
199612   2.09   2.49   1.53   2.10   2.92   2.75   1.25   1.34   3.44   5.15
199701  -1.35   4.27  -1.26   2.29  -1.83   5.67   1.13   4.32  -0.12   2.47
199702   4.08   0.78   4.37   4.46   3.69   5.18   4.06   2.71   4.57   3.91
199703   7.06   9.24   4.17   6.73   3.62   8.92   5.95   8.24   7.19   8.95
199704  -3.36  -6.09  -3.65  -2.84  -2.00   0.36  -2.03  -5.63  -0.23  -6.85
199705   3.95   6.55   3.92   3.15   4.13   4.20   2.55   6.42   4.36   3.53
199706   4.31  -1.18   4.89   3.52   4.82   9.14   6.38  -0.41   5.70   4.25
199707   8.19  19.23   9.29   5.45   9.16  -0.54   2.85  16.07  10.38   2.28
199708  -9.50  -6.89  -9.42  -7.01  -9.68  -1.51  -7.48  -5.23 -10.12 -10.25
199709   7.21   9.61   8.30   8.06   7.70   0.97   7.41   8.39   8.03   7.00
199710  -6.48  -5.76  -7.07  -4.82  -4.45  -7.70  -5.86  -5.68  -5.97 -14.00
199711   2.61  -1.54   2.94   2.16   1.52   4.32   2.78   0.93   3.28   2.48
199712   3.35   9.68   4.79   3.18   4.17  -0.68   1.08   7.67   5.98  -1.32
199801   2.76  -4.94   9.89  -0.33   4.67  -3.52   8.92   0.82   8.17   4.68
199802   6.87  12.90   6.26   9.90   6.45  10.46   6.12   7.51   9.99   1.57
199803   6.44  10.69   2.16  12.99   5.24  10.42   8.98   8.49   5.78   3.42
199804   3.98  11.07   5.16   2.75   7.39  10.67   7.01   1.11   5.60   1.11
199805   7.45   5.27   7.30   6.39   7.40   7.02  10.52   9.23   7.45   2.06
199806   3.36  -0.10   6.40   4.95   5.13   1.13   7.93   2.42   7.18  -4.29
199807   1.76   3.11   2.90  -4.19   4.57   2.33   3.44  -6.04   3.28  -0.08
199808 -15.48 -10.05 -17.18 -15.23 -16.93 -10.91 -17.60 -13.07 -17.35 -16.79
199809  -1.13   9.35   0.26  -3.89   1.51   7.21  -6.50  -1.55  -1.93   1.00
199810   3.94  -4.19   5.84   7.04   3.49  -4.21   5.05   6.04   4.18  -6.69
199811   4.58  -0.07   4.23  -0.44   4.96  -0.01   6.30  -1.10   7.37  13.94
199812   2.53  10.77   2.79   0.75   3.75  11.68   1.87   1.13   2.59   6.49
199901   0.36  -5.27  -3.53  -0.38   4.76  -7.81  -2.47  -6.67  -2.11  -4.29
199902  -6.88  -2.93  -8.75  -6.02  -8.02   2.41  -4.45  -2.44 -10.23  -5.33
