
     Value-Weight Dollar Returns      All 4 Data Items Not Reqd
                -- BE/ME --   --- E/P ---   --- CE/P --   ------  Yld  -----
          Mkt   High    Low   High    Low   High    Low   High    Low   Zero
201003   9.87  19.35   6.49  11.29   9.93  13.05   2.73  11.86   2.74  10.73
201004   6.10  10.73   3.54  11.05   4.90  11.49   1.74  13.12   3.87   2.85
201005 -18.82 -28.23 -13.08 -21.67 -15.88 -23.12 -13.98 -21.66 -14.39 -18.96
201006  -3.40  -5.69   0.78  -4.39  -2.49  -3.94   3.46  -5.01   0.39  -3.94
201007   7.99  22.17   8.62   3.31   8.73   6.63  10.56   1.03  12.74  10.34
201008 -10.02 -13.81  -0.40 -19.68   0.05 -19.24  -0.47 -23.80   0.82  -6.31
201009   9.94   4.26   5.99   6.09   2.67   5.23  10.99   8.05   8.04  11.64
201010   3.67   0.17   4.42   2.59   1.19   2.44   5.68   3.51   5.48   3.02
201011  -7.93 -19.75  -9.15  -0.23 -11.19  -4.13 -10.16   1.11 -12.50 -10.69
201012  11.89  11.30   7.70  16.80  10.04  16.81   4.50  17.02   5.59   9.77
201101   2.58   1.50   9.78   4.80  -9.23   3.44  -2.55   1.53  -3.25   7.28
201102   4.96   7.99   3.44   4.31  10.08   8.24   8.69   4.06  10.57   3.56
201103  -0.78  -4.63   3.68   0.80 -12.42  -2.01   0.74   1.53  -0.37  -5.10
201104   9.03  10.00  12.34   2.99  16.47   9.42  11.83   7.68  11.54   9.27
201105  -3.86 -14.45  11.96  -0.98 -11.86 -12.89   4.23  -8.51   2.79  -3.33
201106   0.51  -1.08  10.00  -5.49  -1.92  -0.15  -1.63   0.84  -3.98   2.11
201107  -6.03 -11.13  -4.46  -0.21  -7.22  -9.91  -1.98  -9.50  -1.12  -3.57
201108  -7.01 -10.20  -7.15  -3.35  -4.53  -8.97  -5.97  -5.42  -6.62 -10.18
201109  -8.88 -13.15  -5.57  -9.51  -6.09 -12.35  -7.96  -8.30  -8.81 -11.14
201110  11.39  16.60  10.58  10.99  10.23  14.95   6.86  11.67   6.88  14.80
201111  -1.79   0.77  -5.30  -8.13  -4.45   0.75  -0.28   2.99  -1.25  -8.66
201112   1.44   1.36  13.94  -4.15  -2.70   1.92  -2.09  -0.71  -3.83   8.74
201201   9.74  10.41   9.47  11.47  -0.73  15.00   3.12   0.59   2.72  13.29
201202  35.02  13.21  54.93  10.13   7.91   7.59  12.71   8.31  15.23  46.44
201203 -14.68  -2.30 -24.81   4.55  -0.15   4.08  -0.76  -1.20   6.24 -21.04
201204  -8.69  -2.56 -13.84  -1.51   0.26  -2.99   2.38  -0.30  -0.13 -12.66
201205 -14.84 -17.33 -15.24 -12.84 -14.37 -13.19  -9.80 -14.15  -7.70 -16.35
201206   5.11   8.47   4.21   5.55  10.83   3.34  -3.13   9.70   0.67   4.59
201207 -12.13  -1.01 -23.88   4.07  -2.37   1.56   0.03  -2.18   3.03 -19.45
201208   2.55   0.84   1.67   6.22  -1.17   7.60   8.94   0.68   7.80   1.47
201209   7.41   9.71   5.79   6.39   7.95   8.83   5.27   9.19   6.25   7.08
201210  -1.21  -1.41  -1.91  -2.61  -2.98  -0.09   0.22  -2.21   2.62  -1.48
201211   3.13   4.44   1.28   2.46  -1.27   7.51  -2.75   0.33   0.19   4.43
201212   2.20   7.67  -1.84   4.94  10.22   3.32   5.97   9.76   1.41  -1.12
201301  16.53  13.35   0.73  13.51   9.72  13.41   9.93  10.36   1.03  27.76
201302   0.41  -1.27   4.71   2.23  -1.75   1.93  -1.80   1.22   5.26  -1.78
201303   2.95   6.58   3.80   4.14   7.04   4.66   6.78   2.99   5.08   1.33
201304  -0.30   0.53   0.29   0.04   4.80   0.05   4.75  -0.17   2.43  -0.36
201305   4.49   2.04   1.53  10.00   4.93   9.87   4.94   5.58  -1.15   6.07
201306  -5.52  -6.94   1.78   0.29  -6.15   0.41  -6.36  -0.10  -1.34  -9.91
201307   2.60   8.17   6.20   6.17   4.13   5.50   4.76   2.58   7.29  -0.18
201308   8.36   7.50   0.36  -2.62   9.61  -3.02   9.85  -1.36   3.41  17.89
201309  10.18   6.63   0.87   1.54   1.56   1.40   1.72   5.64  -1.19  16.80
201310   7.36   7.84   3.80   0.58  11.18   0.39  11.35   1.42   5.65  11.30
201311  13.79   3.78   1.82  -0.29   2.63  -0.42   2.42   3.19   1.33  23.71
201312  -2.95  -1.97   4.18   2.37  -0.93   2.73  -1.08   1.45   6.81  -7.12
201401   9.34  10.22  13.93   0.14  -0.16  -0.16  -2.83   2.17  -3.53  14.88
201402  13.59  19.38  10.94  14.40  10.11  11.72   9.72  12.62   9.31  14.64
201403  -3.51  -8.84  -2.17   0.88  -0.06  -8.62  -0.14  -4.41   0.84  -3.72
201404  -9.22  -0.37 -15.12  -3.57  -0.15   2.22  -0.52   5.67   2.25 -14.30
201405  -5.28  -4.98  -8.43   0.57  -2.19   0.97  -2.91  -5.33  -1.48  -6.60
201406 -10.07  -6.07 -16.50  -1.49  -0.30  -0.46  -0.62  -3.99  -1.83 -13.94
201407  -0.70  -4.33   2.33  -4.73   0.97  -6.67   1.69  -8.52  -0.28   1.51
201408  -1.74   4.17  -6.71   3.01   0.04   3.97  -1.75   1.41   0.43  -2.96
201409   5.09  -1.73  13.99  -0.61  -3.46  -3.33  -0.06  -1.88  -6.36  10.20
