
     Value-Weight Dollar Returns      All 4 Data Items Not Reqd
                -- BE/ME --   --- E/P ---   --- CE/P --   ------  Yld  -----
          Mkt   High    Low   High    Low   High    Low   High    Low   Zero
199701  -0.45   1.72  -3.50   0.26  -4.19  -0.78  -3.86   0.60  -4.69  28.87
199702   4.31   2.90   6.94   4.51   8.30   4.60   7.73   0.91   6.44  -6.14
199703   3.03   0.86   3.58  -0.31   2.23   2.61   3.61   3.18   2.52  16.92
199704  -1.15  -4.76  -1.41  -2.23  -1.69   1.69  -1.33  -1.62  -2.16  -4.05
199705   6.27   3.54   4.41   4.04   4.32   2.42   4.25   6.77   4.62  35.55
199706   6.33   4.66   5.52   5.26   4.46  18.44   5.45   6.88   3.80  14.39
199707   7.56   6.00   5.62  14.78   2.91   9.23   5.69   9.92   1.14  40.54
199708  -9.04  -6.86  -8.59 -13.49  -8.59 -11.75  -8.69 -10.69  -7.12   1.95
199709   8.58   9.65   6.06   7.33   5.54  14.90   5.66   9.45   6.94  21.24
199710  -4.80 -10.44  -3.97  -3.59  -3.17  -6.85  -3.94  -4.77  -5.54 -27.86
199711  -0.49  -2.08   2.70  -0.57   4.89  -5.87   3.48  -1.27   0.66 -13.07
199712   2.53   1.33   1.80   2.58   2.21  -2.31   1.62   4.64  -0.23   3.95
199801   1.64   7.03  -0.32   0.41   2.91   2.03   0.37   3.43   4.46   5.22
199802  11.14  14.14  12.17  10.47  13.52   9.74  12.09  12.59  11.65  33.80
199803   3.73   6.35   2.00   3.65   3.29   3.81   4.62   3.15   3.25   0.15
199804   2.92  11.40  -0.88  -0.37   3.87  -0.16  -0.11   2.61   2.55  -1.72
199805   6.67   5.16   7.87   1.86  10.23   1.78   6.64   2.95   7.32  -9.65
199806  -0.88  -4.00  -1.19  -1.07  -0.31  -2.88  -0.29   2.47  -2.58 -27.70
199807   2.48  12.27  -0.81   0.10   0.84  -0.68   0.49  11.05   5.36  -1.85
199808 -10.57 -20.11  -6.86 -14.78  -6.81 -12.03  -6.60  -6.17  -8.71 -31.80
199809  -7.52 -21.50  -1.74  -8.35  -5.54 -17.29  -1.60 -26.10  -3.05 -19.02
199810   6.69   7.81   7.99  12.20   7.62   9.03   8.87  16.81   4.06  57.86
199811   7.44  14.51   3.36   0.23   9.13  -3.18   3.25   9.57   4.44  15.11
199812   8.17   5.97   7.64   2.54  10.27   4.20   9.25   8.20   9.48   4.62
