
     Value-Weight Dollar Returns      All 4 Data Items Not Reqd
                -- BE/ME --   --- E/P ---   --- CE/P --   ------  Yld  -----
          Mkt   High    Low   High    Low   High    Low   High    Low   Zero
199206  -1.06  -2.28  -2.28  -1.32  -1.11  -2.14   0.32  -1.26  -2.26  -5.66
199207  -0.39  -4.38  -2.06   2.10  -3.70   4.25  -3.10  -0.57  -3.93   0.82
199208  -3.77  -6.99  -4.26  -2.52  -6.38  -2.63  -3.57  -2.52  -8.07 -12.32
199209   1.46  -0.77   2.51  -0.37  -1.28   0.50  -1.86   1.54   1.79   6.86
199210   2.47   1.39   5.15   1.29   0.92   1.23   1.63   8.38   0.86  16.35
199211   3.67   6.44   2.19   2.17  10.48   1.02   5.38  -0.61   9.68  18.33
199212  -0.21  -1.56  -0.78   2.31  -2.03   1.67  -0.62  -1.44  -1.27 -13.66
199301   1.64   0.57   1.27   3.28  -2.64   4.18  -0.04   1.40   1.91  -0.73
199302   2.01   6.66   1.17   0.37   4.98  -0.86   4.37   0.31   2.35  30.83
199303  -0.35  -0.59   0.19  -0.81   1.64  -1.28  -2.45  -2.49   2.06  -2.49
199304   7.96  13.74   7.25   9.17   8.87   7.26  10.05   5.86   6.58  54.05
199305   3.71   8.46   6.08   1.43   4.07   2.70   2.70   1.65   3.21 -99.99
199306  -3.79  -7.98  -3.11  -2.83  -3.47  -3.58  -5.57  -4.25  -5.00 -99.99
199307   0.15   3.16   0.08  -1.10   1.72  -1.86   1.21  -2.48   1.30 -99.99
199308  13.34  12.03  16.56  13.85  16.28  11.54  13.53   6.38  13.50 -99.99
199309   4.41  10.62   3.58   2.45   6.54  -0.14   6.63   0.91   6.18 -99.99
199310   4.80   2.72   6.73   4.65  12.35   4.41   7.38   2.76   4.63 -99.99
199311  -0.49   0.32   0.22   0.31  -4.53  -0.45  -2.65  -2.66  -1.66 -99.99
199312  21.46  26.44  25.66  15.92  19.86  12.22  18.47  17.00  29.48 -99.99
199401  -3.74  -2.08  -5.45  -3.98  -2.89  -6.09  -2.72  -2.49  -7.05  -2.09
199402  -1.98   3.24  -4.78  -1.66  -0.03  -0.99  -0.40   2.97  -5.13  -0.28
199403  -8.82 -11.96 -12.05  -5.10  -7.07  -4.32  -7.18  -8.75 -13.05  -5.32
199404   9.54   9.61  13.95   7.93   5.92   7.01   5.23   7.43  14.54   3.90
199405   1.94   3.21   1.27   4.94   1.18   6.80   1.37   4.89   0.64   1.44
199406  -2.11   0.10  -3.68  -1.41  -1.26  -1.25  -0.28   2.11  -3.69   0.59
199407   3.78   2.56   5.76   3.15   2.48   3.27   2.48   0.98   5.93   2.44
199408   3.53   5.83   4.97   5.99   1.08   6.71   0.35   4.50   4.40  -1.04
199409   1.06   6.48   1.43   3.51  -1.69   2.99  -3.14   4.03   0.47  -4.49
199410   3.13   3.58   5.17   0.84   0.91  -1.22   0.44   2.58   6.85  -1.07
199411  -5.13  -4.45  -3.96  -1.45  -8.06   0.74  -8.09  -2.17  -5.64  -8.32
199412  -1.41   1.37   0.24  -1.35  -3.20  -2.39  -4.10   0.57   0.72  -5.04
199501  -4.33  -2.42  -3.63  -3.27  -0.85   0.54   0.39  -1.90 -11.86 -99.99
199502   2.55   1.86   1.12   1.75  -0.31   4.91  -0.63   2.32   3.91 -99.99
199503   1.63   1.23   1.57   1.14   1.87  -0.78   0.19  -1.22   4.53 -99.99
