
     Value-Weight Dollar Returns      All 4 Data Items Not Reqd
                -- BE/ME --   --- E/P ---   --- CE/P --   ------  Yld  -----
          Mkt   High    Low   High    Low   High    Low   High    Low   Zero
198712   7.54   9.09   3.48   6.96   7.98   7.77   5.32   7.84   5.83   2.34
198801  -0.39   0.45  -4.15   0.83  -8.45   2.56  -5.32   1.33  -6.82  -6.14
198802   6.17   6.99   6.44   5.04   6.38   8.19   6.84   5.27   7.43   8.18
198803   5.03   3.85   8.40   1.57   9.77   2.47   9.74   4.64   8.35  11.51
198804   1.30   1.35   1.80   0.54   3.50   2.24   2.12   1.15   1.58   5.47
198805  -3.25  -1.82  -4.99  -1.02  -4.90  -2.91  -4.09  -2.53  -5.00  -2.04
198806   7.69   7.77   8.50   8.36   8.21   4.66   6.99   7.58   5.95  11.48
198807  -1.22  -0.29  -2.93  -0.59  -1.11  -1.26  -1.37  -1.14  -0.82  -3.31
198808  -4.27  -4.37  -5.07  -2.54  -6.17  -4.60  -6.10  -2.77  -5.55  -7.31
198809   2.07   3.49   1.75   4.39  -2.22   2.89   1.17   3.49  -0.08  -1.20
198810   2.93   2.71   3.28   3.92   1.98   2.59   3.78   2.80   0.76   1.54
198811  -0.20   1.05  -0.54   1.14  -0.17   0.70  -0.20   1.68   0.34  -2.11
198812   3.13   3.11   1.97   0.31   2.50   2.00   2.44   2.13   0.13   7.12
198901   8.28   6.13   7.73   9.67   6.20  10.13   8.12   7.67   6.33  15.26
198902  -2.57  -2.36  -2.59  -4.05   0.11  -4.01  -0.71  -3.47  -0.57   0.99
198903   1.36   1.59  -0.72   1.42  -0.08  -0.42  -0.67   1.67  -1.40   0.13
198904   2.00   4.24  -1.72   3.68  -1.87   1.02  -1.09   3.54   0.79   1.90
198905   0.80   0.69   1.11   0.16   0.66  -0.25   1.79   1.06   0.56   0.41
198906   2.46   1.63   5.70   0.64   4.55   2.25   5.74   1.86   5.63  -2.98
198907   7.27   9.41   6.88   8.96   6.09   7.75   7.25   6.91   9.14   6.72
198908   1.45   0.63   0.86   3.49   1.38   3.44  -1.72   0.32   0.71  12.75
198909  -1.42  -2.57   0.01  -3.18   2.72  -3.36   1.50  -1.57   0.72  -5.40
198910  -0.05  -0.27   0.30  -0.49   1.53  -2.19   0.19   0.72   0.83  -7.19
198911   1.01   2.26   2.08   1.12   3.33   1.56   2.93   1.01   1.49  -1.75
198912   1.87   1.00   0.33   2.29  -0.15   3.08  -0.14   2.00   0.87   1.85
199001  -8.92  -8.18  -7.45 -10.00  -5.69  -7.91  -9.25  -9.12  -5.44 -16.04
199002   0.00  -1.82   0.27  -0.14  -1.29  -0.87   0.00  -1.32  -2.25   2.01
199003   1.00   2.62   0.32   2.86  -0.87   1.90  -0.84   2.35   0.27  -3.25
199004  -7.34  -9.05  -6.92  -7.65  -9.02  -7.85  -8.05  -8.31  -7.67 -12.50
199005   6.90   6.39   8.71   8.05   5.44   8.22   6.32   7.72  10.30   1.11
199006  -0.30  -0.53   0.25  -0.26  -2.00   0.93  -1.35   0.81  -2.32  -1.03
199007   2.04   0.30   0.91   2.33   5.13   0.47   3.54   1.05   2.84   4.62
199008  -5.34  -7.61  -4.89  -8.99  -2.25  -6.92  -3.07  -5.75  -6.57  -8.83
199009  -4.73  -6.49  -4.27  -7.30  -1.15  -5.46  -2.03  -7.44  -3.62  -2.54
199010  -3.17  -0.08  -5.90  -3.33  -8.81  -1.70  -6.63   0.53  -4.41  -8.40
199011   2.73   3.12   2.48   3.72  -0.58   2.28   2.61   3.94   2.22   0.28
199012   4.01   3.91   5.85   4.42   4.33   3.45   4.39   4.47   6.28  -1.56
199101   0.21   4.13  -2.95   6.69  -5.04   3.59  -3.99   4.44  -5.60   4.82
199102   6.92  11.68   5.76   6.68   6.86   7.89   5.83   6.38   5.50  13.70
199103   0.17  -1.36  -1.12   2.98  -4.10   0.13  -2.46   0.42  -2.15   5.95
199104   0.67   2.05   2.05   0.29   0.36  -0.68   0.49  -0.06   1.03  -0.15
199105   3.68   6.43   2.30   4.63   0.94   3.28   2.10   5.12   1.70   5.53
199106  -2.00  -3.25  -1.21  -3.32  -1.06  -1.44  -1.71  -3.88   0.78  -4.41
199107   1.44   0.70   1.30   0.97   0.53   1.96   0.36   1.82   3.79  -1.20
199108   0.59  -0.03  -0.65   2.78  -1.80  -0.87  -0.69   2.06  -3.70  -0.31
199109  -2.52  -4.95  -2.43  -2.75  -1.40  -4.34  -2.76  -2.65  -3.18  -1.85
199110   4.62   6.24   4.59   4.77   3.37   5.98   3.76   5.03   5.45  15.31
199111  -2.84  -2.77  -3.40  -2.47  -4.95  -2.33  -5.30  -1.28  -1.28  -6.17
199112   0.09   0.74  -0.69   2.54  -2.75   0.50  -1.80   1.81  -0.85   2.79
199201   1.05   0.80   2.73  -1.58   0.35   0.51   2.41  -0.42   2.85   0.62
199202  -0.90  -0.82  -1.25  -1.18  -1.48  -1.72  -1.05  -1.50  -0.62  -0.42
199203  -5.13  -6.63  -4.15  -6.33  -5.11  -4.28  -4.30  -6.15  -4.79  -6.27
199204  -1.13   2.23  -2.16  -2.15   1.85  -0.20  -2.25  -0.81  -2.16   0.13
199205   0.18  -0.26  -0.65  -1.21   4.17   1.37  -1.02   0.06  -0.12  -1.06
199206   0.05  -2.21  -0.62   3.65   0.36   0.64  -1.64   1.36  -0.65  -3.56
199207   2.93  -1.12   2.92   6.15   2.49   2.39   2.53   5.27   1.57   3.78
199208  -1.98  -1.75  -2.59  -1.28  -0.35  -0.55  -3.02  -0.50  -2.91  -2.38
199209  -6.55  -6.41  -4.87  -9.82  -5.24  -6.96  -3.31  -9.61  -5.26  -5.09
199210   2.02  -2.31   2.13   6.03  -1.85   2.80   1.52   4.04   2.72  -2.67
199211  -5.07  -8.70  -1.90  -7.25  -6.13  -5.55  -1.38  -7.68  -3.14  -0.77
