This file was created using the 202403 Bloomberg database. It contains
value- and equal-weighted returns for the intersections of 5 ME portfolios
and 5 INV portfolios in Asia_Pacific_ex_Japan.

The portfolios are constructed at the end of June.  ME is market cap at the end
of June. Investment is the change in total assets from the fiscal year ending in year t-2
to the fiscal year ending in t-1, divided by t-2 total assets.
The annual returns are from January to December.

The break points include utilities and include financials.

The portfolios include utilities and include financials.

Missing data are indicated by -99.99.



  Average Value Weighted Returns -- Monthly
 ,SMALL LoINV,ME1 INV2,ME1 INV3,ME1 INV4,SMALL HiINV,ME2 INV1,ME2 INV2,ME2 INV3,ME2 INV4,ME2 INV5,ME3 INV1,ME3 INV2,ME3 INV3,ME3 INV4,ME3 INV5,ME4 INV1,ME4 INV2,ME4 INV3,ME4 INV4,ME4 INV5,BIG LoINV,ME5 INV2,ME5 INV3,ME5 INV4,BIG HiINV
200903    ,709    ,239    ,230    ,306    ,492     ,97     ,74     ,91    ,107    ,126     ,46     ,45     ,40     ,43     ,74     ,31     ,40     ,27     ,29     ,38     ,25     ,27     ,39     ,30     ,16
200904    ,707    ,239    ,229    ,306    ,492     ,97     ,74     ,90    ,107    ,126     ,46     ,45     ,40     ,43     ,74     ,31     ,39     ,27     ,29     ,38     ,25     ,27     ,39     ,30     ,16
200905    ,705    ,239    ,229    ,306    ,491     ,96     ,73     ,90    ,107    ,126     ,46     ,45     ,40     ,43     ,74     ,31     ,39     ,27     ,29     ,38     ,25     ,27     ,38     ,30     ,15
200906    ,703    ,239    ,228    ,305    ,491     ,96     ,73     ,90    ,107    ,126     ,45     ,45     ,40     ,43     ,74     ,31     ,39     ,27     ,29     ,38     ,25     ,27     ,38     ,30     ,15
200907    ,743    ,275    ,243    ,284    ,611     ,92     ,52     ,74     ,88    ,158     ,41     ,35     ,42     ,40     ,72     ,28     ,31     ,28     ,22     ,33     ,22     ,23     ,26     ,32     ,12
200908    ,742    ,275    ,243    ,283    ,611     ,92     ,51     ,74     ,87    ,158     ,41     ,35     ,42     ,40     ,72     ,27     ,31     ,28     ,22     ,33     ,22     ,23     ,26     ,32     ,12
200909    ,736    ,273    ,241    ,283    ,608     ,92     ,51     ,74     ,86    ,157     ,41     ,34     ,42     ,40     ,71     ,27     ,31     ,28     ,22     ,33     ,22     ,23     ,26     ,32     ,12
200910    ,734    ,271    ,240    ,283    ,608     ,92     ,51     ,74     ,86    ,156     ,41     ,34     ,42     ,40     ,71     ,26     ,31     ,28     ,22     ,33     ,22     ,23     ,26     ,32     ,12
200911    ,732    ,270    ,240    ,283    ,607     ,92     ,51     ,74     ,86    ,156     ,41     ,34     ,42     ,40     ,70     ,25     ,31     ,28     ,22     ,33     ,22     ,23     ,26     ,31     ,12
200912    ,732    ,270    ,240    ,283    ,606     ,91     ,51     ,74     ,86    ,156     ,41     ,33     ,42     ,40     ,70     ,25     ,31     ,28     ,22     ,33     ,22     ,23     ,26     ,31     ,12
201001    ,726    ,269    ,239    ,281    ,601     ,91     ,51     ,74     ,86    ,155     ,41     ,33     ,42     ,40     ,70     ,25     ,30     ,28     ,22     ,31     ,22     ,23     ,26     ,31     ,12
201002    ,721    ,269    ,237    ,280    ,600     ,91     ,51     ,73     ,86    ,155     ,41     ,33     ,42     ,40     ,70     ,25     ,30     ,28     ,22     ,31     ,22     ,23     ,26     ,31     ,12
201003    ,717    ,269    ,236    ,279    ,596     ,91     ,51     ,73     ,86    ,154     ,41     ,33     ,42     ,39     ,70     ,25     ,30     ,28     ,22     ,31     ,22     ,23     ,26     ,31     ,12
201004    ,712    ,269    ,236    ,279    ,594     ,90     ,51     ,73     ,86    ,154     ,41     ,33     ,42     ,39     ,70     ,25     ,30     ,28     ,22     ,31     ,22     ,23     ,26     ,31     ,12
201005    ,709    ,269    ,236    ,279    ,590     ,90     ,51     ,73     ,86    ,153     ,41     ,33     ,42     ,38     ,70     ,25     ,30     ,28     ,22     ,31     ,22     ,23     ,26     ,31     ,12
201006    ,710    ,269    ,235    ,278    ,590     ,90     ,51     ,73     ,86    ,153     ,41     ,33     ,42     ,38     ,70     ,24     ,30     ,28     ,22     ,31     ,22     ,23     ,26     ,31     ,12
201007   ,1085    ,319    ,170    ,212    ,324    ,129     ,98     ,63     ,85    ,106     ,56     ,45     ,38     ,59     ,50     ,40     ,36     ,31     ,23     ,28     ,20     ,20     ,36     ,28     ,26
201008   ,1082    ,319    ,168    ,212    ,324    ,129     ,98     ,63     ,85    ,106     ,56     ,45     ,38     ,59     ,50     ,40     ,36     ,31     ,23     ,28     ,20     ,20     ,36     ,28     ,25
201009   ,1076    ,319    ,167    ,212    ,323    ,129     ,98     ,63     ,85    ,106     ,56     ,45     ,38     ,59     ,50     ,40     ,36     ,31     ,23     ,28     ,20     ,20     ,36     ,28     ,24
201010   ,1068    ,317    ,166    ,212    ,322    ,126     ,98     ,63     ,84    ,106     ,56     ,45     ,38     ,59     ,50     ,40     ,36     ,31     ,23     ,28     ,20     ,20     ,36     ,28     ,24
201011   ,1067    ,316    ,166    ,210    ,322    ,126     ,98     ,62     ,84    ,106     ,56     ,45     ,38     ,58     ,50     ,40     ,36     ,31     ,22     ,28     ,20     ,20     ,36     ,27     ,24
201012   ,1063    ,316    ,166    ,210    ,321    ,126     ,97     ,62     ,84    ,105     ,56     ,45     ,38     ,58     ,50     ,40     ,35     ,31     ,22     ,28     ,20     ,20     ,35     ,27     ,24
201101   ,1059    ,315    ,166    ,208    ,321    ,126     ,95     ,61     ,83    ,105     ,55     ,45     ,38     ,58     ,49     ,39     ,35     ,31     ,22     ,28     ,20     ,20     ,35     ,26     ,24
201102   ,1057    ,315    ,165    ,206    ,319    ,126     ,94     ,61     ,83    ,105     ,55     ,44     ,38     ,58     ,49     ,39     ,35     ,30     ,22     ,28     ,20     ,20     ,35     ,26     ,24
201103   ,1052    ,311    ,165    ,206    ,319    ,125     ,94     ,61     ,82    ,105     ,54     ,44     ,38     ,57     ,49     ,39     ,35     ,30     ,22     ,28     ,20     ,20     ,35     ,26     ,24
201104   ,1053    ,311    ,165    ,206    ,318    ,124     ,94     ,61     ,82    ,105     ,54     ,44     ,38     ,57     ,49     ,39     ,35     ,30     ,22     ,28     ,20     ,19     ,35     ,26     ,24
201105   ,1051    ,311    ,164    ,205    ,318    ,123     ,94     ,61     ,82    ,105     ,54     ,44     ,38     ,57     ,49     ,39     ,35     ,30     ,22     ,28     ,20     ,19     ,35     ,26     ,24
201106   ,1045    ,310    ,164    ,205    ,319    ,123     ,94     ,61     ,81    ,105     ,53     ,42     ,38     ,57     ,49     ,39     ,35     ,30     ,22     ,28     ,20     ,19     ,35     ,26     ,24
201107    ,817    ,258    ,243    ,278    ,561    ,111     ,71     ,83     ,83    ,149     ,41     ,45     ,50     ,53     ,70     ,30     ,32     ,35     ,32     ,37     ,31     ,23     ,32     ,29     ,15
201108    ,813    ,257    ,242    ,278    ,559    ,110     ,71     ,83     ,83    ,148     ,40     ,45     ,50     ,53     ,70     ,30     ,32     ,35     ,32     ,37     ,31     ,22     ,32     ,29     ,15
201109    ,805    ,255    ,242    ,276    ,556    ,109     ,71     ,82     ,82    ,148     ,40     ,45     ,50     ,53     ,70     ,30     ,30     ,35     ,32     ,37     ,31     ,22     ,32     ,29     ,15
201110    ,801    ,254    ,242    ,276    ,554    ,108     ,71     ,80     ,82    ,148     ,40     ,45     ,50     ,53     ,70     ,30     ,30     ,35     ,32     ,37     ,31     ,22     ,32     ,29     ,15
201111    ,800    ,253    ,242    ,276    ,554    ,107     ,71     ,80     ,82    ,147     ,39     ,45     ,50     ,53     ,70     ,30     ,30     ,35     ,32     ,37     ,31     ,22     ,32     ,29     ,15
201112    ,798    ,253    ,240    ,275    ,553    ,107     ,71     ,80     ,82    ,146     ,39     ,45     ,49     ,53     ,70     ,29     ,30     ,35     ,32     ,37     ,31     ,22     ,32     ,29     ,15
201201    ,795    ,252    ,240    ,275    ,552    ,107     ,70     ,79     ,81    ,144     ,39     ,45     ,49     ,53     ,69     ,29     ,30     ,35     ,32     ,37     ,30     ,22     ,31     ,29     ,15
201202    ,794    ,251    ,240    ,275    ,550    ,107     ,70     ,79     ,81    ,143     ,39     ,45     ,49     ,53     ,69     ,29     ,30     ,35     ,32     ,37     ,30     ,22     ,31     ,29     ,15
201203    ,791    ,250    ,238    ,273    ,549    ,107     ,70     ,78     ,81    ,143     ,39     ,45     ,49     ,53     ,69     ,29     ,30     ,35     ,32     ,37     ,30     ,22     ,31     ,29     ,15
201204    ,790    ,248    ,237    ,273    ,547    ,107     ,70     ,77     ,79    ,143     ,39     ,45     ,49     ,53     ,69     ,29     ,30     ,35     ,32     ,37     ,30     ,22     ,31     ,29     ,15
201205    ,788    ,247    ,237    ,273    ,547    ,107     ,70     ,77     ,79    ,143     ,39     ,45     ,49     ,53     ,69     ,29     ,29     ,35     ,31     ,37     ,30     ,22     ,31     ,29     ,15
201206    ,788    ,247    ,237    ,273    ,545    ,107     ,69     ,77     ,79    ,143     ,39     ,45     ,49     ,53     ,69     ,29     ,29     ,35     ,31     ,36     ,30     ,22     ,31     ,29     ,15
201207    ,928    ,262    ,188    ,193    ,685    ,122     ,74     ,65     ,53    ,164     ,62     ,33     ,33     ,33     ,71     ,28     ,35     ,26     ,27     ,34     ,16     ,21     ,30     ,33     ,17
201208    ,925    ,262    ,188    ,193    ,682    ,122     ,72     ,65     ,53    ,164     ,62     ,33     ,33     ,33     ,70     ,28     ,35     ,26     ,27     ,34     ,16     ,21     ,30     ,33     ,17
201209    ,920    ,261    ,188    ,193    ,681    ,122     ,72     ,65     ,53    ,162     ,62     ,33     ,32     ,33     ,70     ,28     ,35     ,26     ,27     ,34     ,16     ,21     ,30     ,33     ,17
201210    ,917    ,261    ,188    ,193    ,680    ,122     ,72     ,64     ,53    ,162     ,62     ,33     ,32     ,33     ,70     ,28     ,35     ,26     ,27     ,34     ,16     ,21     ,30     ,33     ,17
201211    ,917    ,260    ,188    ,193    ,678    ,121     ,71     ,64     ,52    ,162     ,62     ,33     ,32     ,33     ,69     ,28     ,35     ,26     ,27     ,34     ,16     ,21     ,30     ,33     ,17
201212    ,917    ,260    ,187    ,193    ,678    ,118     ,71     ,64     ,52    ,162     ,62     ,33     ,32     ,33     ,69     ,27     ,35     ,26     ,27     ,34     ,16     ,21     ,30     ,33     ,17
201301    ,913    ,260    ,186    ,193    ,675    ,118     ,71     ,64     ,52    ,162     ,62     ,33     ,32     ,32     ,69     ,27     ,34     ,26     ,27     ,34     ,16     ,21     ,30     ,33     ,17
201302    ,912    ,259    ,186    ,192    ,672    ,117     ,71     ,64     ,52    ,161     ,61     ,33     ,32     ,32     ,69     ,27     ,34     ,26     ,27     ,33     ,16     ,21     ,30     ,33     ,17
201303    ,907    ,257    ,185    ,191    ,671    ,117     ,71     ,64     ,52    ,161     ,61     ,33     ,32     ,31     ,69     ,27     ,34     ,25     ,27     ,33     ,16     ,21     ,29     ,33     ,17
201304    ,903    ,256    ,185    ,190    ,671    ,117     ,70     ,64     ,52    ,160     ,61     ,33     ,32     ,31     ,69     ,27     ,34     ,25     ,27     ,33     ,16     ,21     ,29     ,33     ,17
201305    ,900    ,256    ,184    ,189    ,671    ,117     ,70     ,64     ,52    ,160     ,61     ,33     ,32     ,31     ,69     ,27     ,34     ,25     ,27     ,33     ,16     ,21     ,29     ,33     ,17
201306    ,899    ,256    ,183    ,188    ,670    ,117     ,70     ,64     ,52    ,160     ,61     ,33     ,32     ,31     ,69     ,27     ,34     ,25     ,27     ,33     ,16     ,21     ,29     ,33     ,17
201307   ,1166    ,192    ,160    ,238    ,563    ,119     ,56     ,48     ,79    ,128     ,42     ,30     ,31     ,42     ,61     ,32     ,32     ,22     ,23     ,27     ,16     ,20     ,29     ,31     ,17
201308   ,1165    ,192    ,159    ,238    ,560    ,119     ,56     ,48     ,79    ,127     ,42     ,30     ,31     ,42     ,61     ,32     ,32     ,22     ,23     ,27     ,16     ,20     ,29     ,31     ,17
201309   ,1160    ,192    ,158    ,237    ,558    ,119     ,56     ,48     ,79    ,127     ,42     ,30     ,31     ,42     ,61     ,32     ,32     ,22     ,23     ,27     ,16     ,20     ,29     ,31     ,17
201310   ,1151    ,190    ,158    ,237    ,557    ,119     ,56     ,47     ,79    ,127     ,42     ,30     ,31     ,42     ,61     ,32     ,32     ,22     ,23     ,27     ,16     ,20     ,29     ,31     ,17
201311   ,1149    ,190    ,157    ,236    ,556    ,119     ,55     ,47     ,79    ,127     ,42     ,30     ,30     ,42     ,61     ,32     ,32     ,22     ,23     ,27     ,16     ,20     ,29     ,31     ,17
201312   ,1145    ,190    ,157    ,236    ,555    ,119     ,55     ,47     ,79    ,126     ,42     ,30     ,30     ,41     ,61     ,32     ,32     ,22     ,23     ,27     ,16     ,20     ,29     ,31     ,17
201401   ,1141    ,189    ,156    ,235    ,555    ,119     ,55     ,47     ,78    ,126     ,42     ,30     ,29     ,41     ,60     ,32     ,32     ,22     ,23     ,27     ,16     ,20     ,29     ,31     ,17
201402   ,1134    ,189    ,156    ,235    ,555    ,117     ,55     ,47     ,78    ,125     ,42     ,30     ,29     ,41     ,60     ,32     ,32     ,22     ,23     ,27     ,16     ,20     ,29     ,31     ,17
201403   ,1130    ,189    ,156    ,234    ,553    ,117     ,55     ,47     ,78    ,125     ,42     ,30     ,28     ,41     ,60     ,32     ,32     ,22     ,23     ,27     ,16     ,20     ,29     ,31     ,17
201404   ,1129    ,189    ,155    ,233    ,549    ,117     ,55     ,47     ,78    ,124     ,42     ,30     ,28     ,41     ,60     ,32     ,32     ,22     ,23     ,27     ,16     ,20     ,29     ,31     ,17
201405   ,1126    ,189    ,154    ,232    ,548    ,116     ,55     ,47     ,78    ,124     ,42     ,30     ,28     ,41     ,60     ,32     ,32     ,22     ,23     ,27     ,16     ,20     ,29     ,31     ,17
201406   ,1125    ,189    ,154    ,231    ,548    ,116     ,55     ,47     ,77    ,124     ,42     ,30     ,28     ,41     ,60     ,32     ,32     ,22     ,23     ,27     ,16     ,20     ,29     ,31     ,17
201407   ,1157    ,211    ,202    ,192    ,546    ,113     ,43     ,72     ,69    ,148     ,38     ,33     ,25     ,31     ,93     ,35     ,26     ,33     ,29     ,27     ,24     ,29     ,29     ,33     ,10
201408   ,1154    ,211    ,201    ,192    ,546    ,113     ,43     ,72     ,69    ,148     ,38     ,33     ,25     ,31     ,92     ,35     ,26     ,33     ,29     ,27     ,24     ,29     ,28     ,33     ,10
201409   ,1151    ,210    ,199    ,192    ,545    ,113     ,43     ,72     ,69    ,148     ,38     ,33     ,25     ,31     ,91     ,34     ,26     ,32     ,29     ,27     ,24     ,29     ,28     ,33     ,10
201410   ,1140    ,209    ,198    ,192    ,544    ,112     ,43     ,72     ,69    ,148     ,38     ,33     ,25     ,31     ,90     ,34     ,26     ,32     ,29     ,26     ,24     ,29     ,28     ,33     ,10
201411   ,1138    ,208    ,198    ,192    ,544    ,111     ,43     ,72     ,69    ,148     ,38     ,33     ,25     ,31     ,89     ,34     ,26     ,31     ,29     ,26     ,24     ,29     ,27     ,33     ,10
201412   ,1134    ,208    ,197    ,191    ,543    ,111     ,43     ,72     ,68    ,148     ,37     ,33     ,25     ,31     ,89     ,34     ,26     ,31     ,29     ,26     ,24     ,29     ,27     ,33     ,10
201501   ,1130    ,208    ,197    ,190    ,542    ,110     ,43     ,72     ,67    ,148     ,37     ,33     ,25     ,31     ,89     ,34     ,26     ,31     ,29     ,26     ,24     ,29     ,27     ,33     ,10
201502   ,1126    ,208    ,197    ,190    ,542    ,109     ,43     ,71     ,66    ,148     ,37     ,33     ,25     ,31     ,89     ,34     ,26     ,31     ,29     ,26     ,24     ,29     ,27     ,33     ,10
201503   ,1123    ,208    ,196    ,189    ,541    ,109     ,43     ,71     ,65    ,148     ,37     ,33     ,25     ,31     ,89     ,34     ,26     ,31     ,29     ,26     ,24     ,29     ,27     ,33     ,10
201504   ,1121    ,208    ,196    ,189    ,539    ,108     ,43     ,70     ,65    ,148     ,37     ,32     ,25     ,31     ,89     ,34     ,26     ,31     ,29     ,26     ,24     ,29     ,27     ,33     ,10
201505   ,1119    ,208    ,196    ,189    ,539    ,108     ,42     ,70     ,65    ,148     ,37     ,32     ,25     ,31     ,89     ,34     ,26     ,31     ,29     ,26     ,24     ,29     ,27     ,33     ,10
201506   ,1114    ,207    ,196    ,188    ,534    ,108     ,42     ,69     ,65    ,148     ,36     ,32     ,25     ,31     ,89     ,33     ,26     ,31     ,29     ,26     ,24     ,29     ,27     ,33     ,10
201507    ,970    ,244    ,159    ,218    ,556    ,126     ,72     ,53     ,75    ,151     ,61     ,44     ,39     ,56     ,79     ,43     ,45     ,30     ,33     ,38     ,23     ,24     ,42     ,31     ,25
201508    ,969    ,244    ,159    ,217    ,556    ,126     ,72     ,53     ,74    ,151     ,61     ,44     ,39     ,56     ,78     ,43     ,45     ,30     ,33     ,38     ,23     ,24     ,41     ,31     ,25
201509    ,960    ,242    ,159    ,217    ,552    ,126     ,72     ,53     ,74    ,151     ,61     ,44     ,39     ,56     ,78     ,43     ,45     ,30     ,33     ,38     ,23     ,24     ,41     ,31     ,25
201510    ,957    ,241    ,158    ,217    ,552    ,126     ,72     ,53     ,74    ,151     ,61     ,44     ,39     ,56     ,78     ,43     ,45     ,29     ,33     ,37     ,23     ,24     ,41     ,31     ,25
201511    ,955    ,240    ,158    ,217    ,552    ,126     ,72     ,53     ,74    ,150     ,61     ,44     ,39     ,54     ,77     ,43     ,45     ,29     ,33     ,37     ,23     ,24     ,41     ,31     ,25
201512    ,955    ,239    ,158    ,216    ,551    ,126     ,71     ,53     ,74    ,150     ,61     ,44     ,39     ,54     ,77     ,43     ,45     ,29     ,33     ,37     ,23     ,24     ,41     ,31     ,25
201601    ,954    ,238    ,156    ,216    ,550    ,126     ,71     ,53     ,74    ,148     ,61     ,44     ,39     ,54     ,77     ,43     ,45     ,29     ,33     ,37     ,23     ,24     ,41     ,31     ,25
201602    ,952    ,237    ,156    ,216    ,550    ,126     ,71     ,53     ,74    ,148     ,61     ,44     ,39     ,54     ,77     ,43     ,45     ,29     ,33     ,37     ,23     ,24     ,41     ,31     ,25
201603    ,949    ,236    ,156    ,216    ,547    ,126     ,72     ,52     ,73    ,148     ,61     ,44     ,39     ,54     ,77     ,42     ,45     ,28     ,33     ,37     ,23     ,24     ,41     ,31     ,25
201604    ,948    ,236    ,156    ,215    ,547    ,125     ,72     ,52     ,72    ,148     ,61     ,44     ,39     ,54     ,77     ,42     ,45     ,28     ,33     ,37     ,23     ,24     ,41     ,31     ,25
201605    ,945    ,236    ,156    ,214    ,547    ,125     ,71     ,52     ,72    ,147     ,61     ,43     ,39     ,54     ,77     ,42     ,45     ,28     ,33     ,37     ,23     ,24     ,41     ,31     ,25
201606    ,943    ,236    ,156    ,214    ,546    ,125     ,71     ,52     ,72    ,147     ,60     ,43     ,39     ,54     ,77     ,42     ,45     ,28     ,33     ,36     ,23     ,24     ,41     ,31     ,25
201607   ,1069    ,217    ,142    ,258    ,559    ,141     ,61     ,52     ,91    ,169     ,48     ,34     ,41     ,67     ,72     ,35     ,31     ,37     ,37     ,38     ,30     ,38     ,31     ,27     ,22
201608   ,1067    ,216    ,142    ,258    ,559    ,141     ,61     ,51     ,91    ,169     ,47     ,34     ,41     ,66     ,72     ,35     ,31     ,37     ,37     ,38     ,30     ,38     ,31     ,27     ,22
201609   ,1054    ,214    ,142    ,255    ,557    ,141     ,61     ,51     ,91    ,169     ,46     ,34     ,41     ,66     ,72     ,35     ,31     ,37     ,37     ,37     ,30     ,38     ,31     ,26     ,22
201610   ,1051    ,214    ,141    ,254    ,554    ,140     ,60     ,50     ,90    ,169     ,46     ,33     ,41     ,66     ,72     ,34     ,31     ,37     ,37     ,37     ,30     ,38     ,31     ,26     ,22
201611   ,1046    ,214    ,141    ,252    ,553    ,140     ,60     ,50     ,89    ,169     ,45     ,33     ,41     ,66     ,72     ,34     ,31     ,37     ,36     ,36     ,30     ,38     ,31     ,26     ,22
201612   ,1045    ,214    ,141    ,251    ,553    ,140     ,60     ,50     ,89    ,169     ,45     ,33     ,41     ,66     ,72     ,34     ,31     ,37     ,36     ,36     ,30     ,38     ,31     ,26     ,22
201701   ,1040    ,214    ,141    ,251    ,550    ,140     ,58     ,49     ,89    ,169     ,45     ,33     ,41     ,65     ,72     ,34     ,31     ,37     ,36     ,36     ,30     ,38     ,31     ,26     ,22
201702   ,1039    ,214    ,140    ,250    ,550    ,139     ,58     ,49     ,89    ,169     ,45     ,33     ,41     ,65     ,72     ,34     ,31     ,37     ,36     ,36     ,30     ,38     ,31     ,26     ,22
201703   ,1031    ,214    ,140    ,250    ,548    ,138     ,58     ,49     ,89    ,169     ,45     ,33     ,41     ,65     ,72     ,33     ,31     ,37     ,36     ,36     ,30     ,38     ,31     ,26     ,22
201704   ,1028    ,212    ,140    ,250    ,548    ,138     ,58     ,49     ,87    ,168     ,45     ,33     ,41     ,64     ,72     ,33     ,31     ,37     ,36     ,36     ,30     ,38     ,31     ,26     ,22
201705   ,1026    ,212    ,140    ,250    ,547    ,138     ,57     ,49     ,87    ,168     ,45     ,33     ,41     ,64     ,72     ,33     ,31     ,37     ,36     ,35     ,30     ,38     ,31     ,26     ,22
201706   ,1022    ,212    ,137    ,250    ,545    ,138     ,56     ,49     ,87    ,168     ,45     ,33     ,41     ,64     ,72     ,33     ,31     ,37     ,36     ,35     ,30     ,37     ,31     ,26     ,22
201707   ,1037    ,222    ,208    ,197    ,700    ,131     ,63     ,79     ,69    ,181     ,52     ,27     ,45     ,56     ,86     ,30     ,37     ,28     ,30     ,39     ,28     ,34     ,37     ,26     ,13
201708   ,1033    ,222    ,208    ,196    ,700    ,130     ,63     ,78     ,69    ,180     ,52     ,27     ,45     ,56     ,86     ,30     ,37     ,28     ,30     ,39     ,28     ,34     ,37     ,26     ,13
201709   ,1029    ,221    ,206    ,195    ,700    ,130     ,63     ,78     ,69    ,180     ,52     ,27     ,45     ,56     ,86     ,30     ,37     ,28     ,30     ,39     ,28     ,34     ,36     ,26     ,13
201710   ,1025    ,222    ,204    ,195    ,701    ,130     ,63     ,78     ,69    ,180     ,52     ,27     ,45     ,56     ,86     ,29     ,37     ,28     ,30     ,39     ,28     ,34     ,36     ,26     ,13
201711   ,1021    ,221    ,204    ,195    ,699    ,129     ,63     ,78     ,69    ,178     ,52     ,27     ,45     ,56     ,86     ,29     ,37     ,28     ,30     ,39     ,28     ,34     ,36     ,26     ,13
201712   ,1014    ,221    ,203    ,195    ,699    ,129     ,63     ,77     ,69    ,177     ,52     ,27     ,45     ,56     ,86     ,29     ,37     ,28     ,30     ,39     ,28     ,34     ,36     ,26     ,13
201801   ,1012    ,221    ,201    ,195    ,698    ,128     ,63     ,77     ,69    ,177     ,52     ,27     ,45     ,56     ,84     ,29     ,37     ,28     ,30     ,39     ,27     ,34     ,36     ,26     ,13
201802   ,1009    ,221    ,201    ,194    ,697    ,128     ,63     ,77     ,68    ,177     ,52     ,27     ,45     ,56     ,84     ,29     ,37     ,28     ,30     ,39     ,27     ,34     ,36     ,26     ,12
201803   ,1007    ,220    ,200    ,194    ,697    ,128     ,62     ,77     ,68    ,177     ,52     ,27     ,45     ,56     ,84     ,29     ,37     ,28     ,30     ,39     ,27     ,34     ,36     ,26     ,12
201804   ,1004    ,220    ,200    ,193    ,694    ,127     ,61     ,77     ,67    ,177     ,52     ,27     ,45     ,56     ,84     ,29     ,37     ,28     ,30     ,39     ,27     ,34     ,36     ,26     ,12
201805    ,999    ,220    ,200    ,193    ,691    ,127     ,61     ,77     ,67    ,176     ,52     ,27     ,45     ,56     ,83     ,29     ,37     ,28     ,30     ,39     ,27     ,34     ,36     ,26     ,12
201806    ,996    ,220    ,199    ,190    ,691    ,126     ,61     ,77     ,67    ,175     ,52     ,27     ,45     ,56     ,83     ,29     ,37     ,28     ,30     ,39     ,27     ,34     ,36     ,26     ,12
201807   ,1034    ,261    ,206    ,226    ,763    ,126     ,86     ,76     ,69    ,193     ,50     ,40     ,34     ,53     ,86     ,30     ,33     ,41     ,32     ,35     ,30     ,36     ,28     ,27     ,21
201808   ,1030    ,261    ,206    ,225    ,762    ,125     ,86     ,75     ,69    ,192     ,50     ,40     ,34     ,53     ,86     ,30     ,33     ,41     ,32     ,35     ,30     ,36     ,28     ,27     ,21
201809   ,1022    ,260    ,206    ,223    ,760    ,125     ,85     ,75     ,69    ,191     ,50     ,40     ,34     ,53     ,86     ,30     ,33     ,41     ,32     ,35     ,30     ,36     ,28     ,27     ,21
201810   ,1017    ,260    ,205    ,221    ,760    ,125     ,84     ,75     ,69    ,191     ,50     ,40     ,34     ,53     ,86     ,29     ,33     ,41     ,32     ,35     ,30     ,36     ,28     ,27     ,21
201811   ,1012    ,258    ,205    ,220    ,760    ,125     ,82     ,75     ,69    ,191     ,50     ,40     ,34     ,52     ,85     ,29     ,33     ,40     ,32     ,35     ,30     ,36     ,28     ,27     ,21
201812   ,1008    ,258    ,204    ,219    ,760    ,124     ,82     ,75     ,68    ,191     ,50     ,39     ,34     ,51     ,85     ,28     ,33     ,40     ,32     ,35     ,30     ,36     ,28     ,27     ,21
201901   ,1003    ,258    ,203    ,215    ,757    ,124     ,81     ,75     ,68    ,191     ,50     ,39     ,34     ,51     ,85     ,28     ,32     ,40     ,32     ,35     ,30     ,36     ,28     ,27     ,21
201902   ,1000    ,258    ,203    ,214    ,756    ,124     ,81     ,75     ,68    ,188     ,50     ,39     ,34     ,51     ,85     ,28     ,32     ,40     ,32     ,35     ,30     ,36     ,28     ,27     ,21
201903    ,996    ,258    ,202    ,213    ,755    ,124     ,81     ,72     ,68    ,188     ,50     ,39     ,34     ,51     ,85     ,28     ,32     ,40     ,32     ,35     ,30     ,36     ,28     ,27     ,21
201904    ,993    ,256    ,202    ,213    ,752    ,124     ,81     ,72     ,68    ,187     ,50     ,39     ,34     ,51     ,85     ,28     ,32     ,40     ,32     ,35     ,30     ,36     ,28     ,27     ,21
201905    ,988    ,255    ,201    ,212    ,752    ,124     ,81     ,72     ,68    ,187     ,50     ,39     ,34     ,50     ,85     ,28     ,32     ,40     ,32     ,35     ,30     ,36     ,28     ,27     ,21
201906    ,983    ,255    ,201    ,211    ,748    ,123     ,81     ,72     ,68    ,187     ,49     ,39     ,34     ,50     ,85     ,28     ,29     ,40     ,32     ,35     ,30     ,36     ,28     ,27     ,21
201907   ,1076    ,210    ,184    ,329    ,875    ,120     ,44     ,58     ,95    ,171     ,41     ,23     ,32     ,63     ,70     ,28     ,31     ,23     ,32     ,33     ,22     ,31     ,35     ,20     ,17
201908   ,1059    ,209    ,182    ,329    ,871    ,120     ,44     ,58     ,95    ,170     ,41     ,23     ,32     ,63     ,70     ,27     ,31     ,23     ,32     ,33     ,22     ,31     ,35     ,20     ,17
201909   ,1057    ,207    ,181    ,327    ,867    ,120     ,44     ,58     ,95    ,170     ,40     ,23     ,32     ,63     ,70     ,27     ,31     ,22     ,32     ,33     ,22     ,31     ,35     ,20     ,17
201910   ,1056    ,204    ,181    ,327    ,866    ,119     ,44     ,58     ,95    ,170     ,40     ,23     ,32     ,62     ,68     ,27     ,31     ,22     ,32     ,33     ,22     ,31     ,35     ,20     ,17
201911   ,1056    ,203    ,181    ,327    ,862    ,118     ,43     ,57     ,94    ,170     ,40     ,23     ,32     ,62     ,68     ,27     ,31     ,22     ,32     ,33     ,22     ,31     ,35     ,20     ,17
201912   ,1056    ,203    ,179    ,326    ,861    ,118     ,43     ,57     ,92    ,170     ,40     ,23     ,32     ,62     ,67     ,27     ,31     ,22     ,32     ,33     ,22     ,31     ,35     ,20     ,17
