This file was created using the 202403 Bloomberg database. It contains
value- and equal-weighted returns for the intersections of 5 ME portfolios
and 5 BE/ME portfolios in Asia_Pacific_ex_Japan.

The portfolios are constructed at the end of June.  ME is market cap at the end
of June.  BE/ME is book equity at the last fiscal year end of the prior calendar
year divided by ME as of  6 months before formation.  Firms with negative
BE are not included in any portfolio.

The annual returns are from January to December.

The break points include utilities and include financials.

The portfolios include utilities and include financials.

Missing data are indicated by -99.99.



  Average Value Weighted Returns -- Monthly
 ,SMALL LoBM,ME1 BM2,ME1 BM3,ME1 BM4,SMALL HiBM,ME2 BM1,ME2 BM2,ME2 BM3,ME2 BM4,ME2 BM5,ME3 BM1,ME3 BM2,ME3 BM3,ME3 BM4,ME3 BM5,ME4 BM1,ME4 BM2,ME4 BM3,ME4 BM4,ME4 BM5,BIG LoBM,ME5 BM2,ME5 BM3,ME5 BM4,BIG HiBM
199609   ,4.90   ,2.66   ,3.18   ,1.21   ,3.75  ,-1.65   ,1.67   ,2.65   ,2.18   ,3.47   ,3.99   ,3.40   ,2.33   ,0.53   ,2.76  ,-2.32   ,1.90   ,2.90   ,4.34   ,1.55   ,1.67   ,3.37   ,4.66   ,1.46   ,4.58
199610   ,4.43   ,3.71   ,7.04   ,4.48   ,7.20   ,1.90   ,4.68   ,3.01   ,5.65   ,5.66   ,3.64   ,1.62   ,2.97   ,0.25   ,1.15   ,1.03   ,0.49   ,4.05   ,0.93   ,2.95   ,1.83   ,3.42   ,3.84   ,2.07   ,1.89
199611  ,13.92   ,8.44   ,5.53   ,7.34   ,9.98   ,3.93   ,4.68   ,4.66   ,5.59   ,8.18   ,7.06   ,6.77   ,6.71   ,7.89   ,9.53   ,5.52   ,6.16   ,4.49   ,7.94  ,12.67   ,2.04   ,6.88   ,8.97   ,4.86  ,16.09
199612  ,-3.61  ,-0.24   ,1.74  ,-0.62   ,0.75  ,-2.16   ,0.30  ,-3.12  ,-1.17   ,2.68   ,1.66  ,-3.94   ,0.65   ,0.11  ,-0.27   ,0.00   ,1.75  ,-0.53   ,1.21  ,-0.70  ,-0.85   ,0.81   ,0.13   ,0.94  ,-1.47
199701  ,-0.52  ,-0.65  ,-3.18   ,0.06   ,2.03   ,0.70  ,-1.02   ,0.26  ,-2.65   ,3.10   ,3.46   ,1.17  ,-2.58  ,-0.53  ,-0.60  ,-4.95  ,-0.98  ,-1.46  ,-0.83  ,-2.61   ,1.36  ,-3.40  ,-3.16  ,-2.54  ,-2.11
199702   ,8.93   ,8.90   ,4.68   ,4.46   ,6.13   ,2.78   ,6.49   ,3.71   ,4.88   ,2.17   ,3.26   ,2.40   ,5.31   ,2.97   ,2.48   ,5.81   ,1.17   ,3.33   ,0.24   ,4.42  ,-0.31   ,0.01   ,3.04   ,0.02  ,-0.21
199703  ,-5.54  ,-3.97  ,-1.98  ,-1.67   ,0.84  ,-6.52  ,-2.52  ,-2.51  ,-1.27  ,-1.11  ,-6.29  ,-2.91  ,-1.99  ,-2.04  ,-4.52  ,-5.91  ,-4.98  ,-3.51  ,-1.52  ,-4.31  ,-5.71  ,-3.07  ,-2.24  ,-5.97  ,-8.64
199704  ,-3.33  ,-3.55  ,-1.14  ,-1.31   ,6.93  ,-1.41  ,-2.43  ,-0.66  ,-1.22   ,1.33  ,-1.85   ,0.18   ,2.35  ,-0.35   ,1.94  ,-1.13   ,2.70  ,-1.01   ,1.57   ,1.41  ,-2.78   ,2.27   ,1.52   ,0.34   ,0.08
199705   ,5.12   ,3.60   ,3.30   ,6.18   ,6.19   ,1.91   ,4.05   ,3.07   ,5.49   ,7.22   ,5.12   ,3.40   ,3.11   ,9.25   ,7.36   ,4.16   ,3.99   ,2.49   ,4.40   ,6.08  ,10.37   ,8.32   ,6.63   ,4.66  ,10.57
199706  ,-5.11  ,-0.36   ,0.55  ,-1.63  ,-1.39  ,-2.08  ,-1.72   ,2.54  ,-2.01   ,2.89  ,-1.20  ,-1.54  ,-1.45   ,8.32   ,8.57   ,0.90  ,-0.27   ,0.03   ,4.59   ,0.89   ,5.11   ,2.66   ,3.35   ,2.72  ,-0.49
199707  ,-2.92   ,2.73   ,3.71   ,0.77   ,6.37   ,2.78   ,2.60   ,0.40   ,5.19  ,11.51   ,1.83   ,0.06   ,8.87  ,-1.54   ,6.02   ,3.15   ,0.05  ,-1.25  ,-0.35   ,0.21   ,4.78   ,0.41   ,3.00  ,-1.38  ,-0.70
199708  ,-3.82  ,-2.87  ,-0.71   ,2.40   ,6.90   ,3.89  ,-5.09  ,-5.53   ,3.57   ,7.80  ,-4.52  ,-4.51  ,-5.82  ,-4.60  ,12.00  ,-2.88  ,-6.72  ,-6.24  ,-3.36   ,1.05 ,-16.18  ,-9.95  ,-7.74  ,-7.06  ,-1.15
199709  ,-1.01  ,-3.65  ,-0.63  ,-2.54  ,-5.60  ,-1.33  ,-1.47  ,-4.71  ,-6.49  ,-4.32   ,1.78   ,1.95   ,3.01  ,-0.17 ,-10.06   ,7.59   ,2.65   ,2.02  ,-1.21  ,-3.43  ,10.00   ,3.39   ,4.32   ,5.67   ,2.28
199710 ,-21.27 ,-25.55 ,-20.68 ,-20.19 ,-23.56 ,-25.06 ,-22.41 ,-23.43 ,-24.11 ,-30.73 ,-24.01 ,-18.36 ,-20.78 ,-21.55 ,-30.89 ,-23.23 ,-16.75 ,-20.03 ,-21.48 ,-29.41 ,-19.64 ,-21.28 ,-22.29 ,-20.22 ,-28.59
199711  ,-7.25  ,-9.50  ,-4.56  ,-5.90  ,-4.69  ,-4.19  ,-5.87  ,-5.71  ,-4.68 ,-11.68  ,-2.82  ,-1.33  ,-4.51  ,-6.61  ,-7.43   ,1.44  ,-0.25  ,-4.84  ,-5.91  ,-4.17   ,1.59  ,-3.44   ,0.59   ,0.49  ,-2.18
199712  ,-4.29  ,-7.93  ,-4.95  ,-9.92  ,-5.13  ,-5.30  ,-6.91 ,-10.12  ,-2.06  ,-7.07  ,-9.71  ,-2.33  ,-6.68  ,-4.11 ,-10.89  ,-7.77   ,1.39  ,-5.65  ,-5.70  ,-4.42   ,1.20   ,1.14  ,-0.88   ,1.94  ,-3.69
199801   ,0.87 ,-10.63  ,-8.82  ,-7.33 ,-12.79 ,-10.11  ,-8.02  ,-9.20 ,-17.61 ,-23.47 ,-13.11  ,-0.46  ,-0.16 ,-16.67 ,-29.40 ,-15.90  ,-1.23  ,-1.95  ,-9.50 ,-20.24  ,-6.28  ,-4.93  ,-6.76  ,-7.76 ,-20.09
199802   ,1.18  ,12.94   ,8.62   ,8.94   ,9.29  ,11.99  ,14.84  ,17.61  ,14.84  ,20.86  ,19.98  ,13.32   ,6.85  ,17.32  ,32.73  ,13.79   ,7.95   ,8.35  ,13.04  ,22.57  ,10.67  ,12.48  ,10.56  ,11.93  ,21.56
199803  ,-4.30  ,-2.56  ,-0.01  ,-1.45  ,-1.74  ,-3.59  ,-2.47   ,0.82  ,-2.31  ,-1.32  ,-2.42  ,-3.06  ,-4.44  ,-3.40   ,0.82  ,-1.84   ,2.74  ,-2.82  ,-1.64  ,-1.55  ,-2.89  ,-1.06  ,-1.42   ,0.21  ,-0.35
199804  ,-4.31  ,-4.73  ,-4.52  ,-3.93  ,-2.63  ,-2.72  ,-3.32  ,-5.87  ,-2.45  ,-5.89  ,-1.25  ,-2.82  ,-1.71  ,-3.85  ,-7.54  ,-2.39  ,-4.98  ,-2.44  ,-5.16  ,-5.46  ,-8.09  ,-4.36  ,-3.62  ,-3.91  ,-9.22
199805 ,-10.58 ,-10.68  ,-9.64  ,-8.80  ,-9.34  ,-9.91 ,-11.83  ,-9.60  ,-7.40 ,-11.86 ,-13.06  ,-9.96 ,-10.91 ,-10.15 ,-14.87  ,-8.19  ,-6.96 ,-11.42 ,-11.75 ,-14.83 ,-11.33 ,-11.54  ,-7.79 ,-11.33 ,-14.19
199806  ,-9.43 ,-15.36 ,-10.63 ,-10.23  ,-5.80  ,-9.32 ,-10.44 ,-11.39  ,-8.46  ,-9.48  ,-8.76  ,-4.33 ,-13.58 ,-11.74 ,-11.35 ,-10.90  ,-3.81  ,-9.31 ,-11.61  ,-8.18  ,-4.20  ,-8.01  ,-6.14   ,2.66  ,-8.54
199807   ,5.39   ,0.95  ,-2.84  ,-2.41  ,-3.78  ,-4.05  ,-4.40  ,-2.43  ,-5.78 ,-11.36  ,-2.22  ,-0.23  ,-5.25  ,-2.76  ,-8.46   ,0.66  ,-1.11  ,-1.51  ,-6.12  ,-9.12   ,2.08  ,-2.96  ,-3.60  ,-6.02 ,-14.29
199808 ,-16.07 ,-15.18 ,-13.79 ,-13.47 ,-13.37 ,-12.20 ,-13.46 ,-13.99 ,-13.79 ,-20.47 ,-10.83 ,-15.66 ,-16.85 ,-19.18 ,-16.09 ,-13.83 ,-20.83 ,-18.07 ,-21.43 ,-19.69  ,-6.98 ,-10.46 ,-20.51 ,-15.57  ,-9.81
199809   ,8.14   ,6.25   ,4.16   ,5.15   ,6.09   ,5.81   ,3.93  ,10.38   ,6.97   ,7.44   ,8.75   ,8.26   ,5.59  ,12.95   ,9.81  ,10.37  ,10.80   ,7.99  ,10.07   ,7.01  ,13.07  ,12.02  ,14.85  ,12.27  ,11.65
199810  ,13.81  ,13.86  ,14.11  ,17.69  ,20.20  ,11.12  ,14.94  ,11.52  ,20.01  ,31.35   ,7.69  ,14.17  ,15.52  ,19.16  ,32.42  ,11.15  ,16.88  ,18.15  ,25.65  ,42.23   ,5.92  ,16.36  ,21.52  ,26.72  ,44.14
199811   ,8.84  ,12.08   ,6.68   ,3.69   ,5.26   ,6.15   ,5.84   ,5.44   ,6.37   ,9.14   ,5.69   ,4.55   ,5.93  ,10.67  ,14.35   ,4.29   ,7.39  ,16.70  ,10.82  ,11.84   ,1.14   ,4.03   ,2.63   ,6.63  ,-0.76
199812  ,-7.26   ,0.08  ,-4.11  ,-2.11  ,-4.24   ,2.58 ,-10.13  ,-2.23  ,-1.86  ,-6.96  ,-0.77   ,0.50  ,-0.96  ,-2.15  ,-6.88   ,0.79   ,2.25  ,-2.69  ,-4.67  ,-5.22  ,-4.93  ,-2.11   ,0.51  ,-0.50  ,-4.98
199901   ,5.80   ,6.31   ,3.09   ,2.59   ,0.48  ,-4.22   ,1.29   ,1.29  ,-0.86  ,-5.16  ,10.30   ,1.44  ,-0.92   ,2.85  ,-6.39   ,3.65   ,4.16   ,0.89  ,-0.13  ,-6.28  ,-0.53   ,1.50  ,-0.60   ,1.24 ,-11.31
199902   ,3.63  ,-0.66   ,1.35  ,-3.66  ,-1.40   ,0.49  ,-2.16   ,3.27  ,-3.14  ,-2.18  ,-2.45   ,0.28  ,-2.17  ,-1.32  ,-0.11  ,-2.35  ,-3.24  ,-0.61  ,-2.87   ,0.18   ,0.82  ,-0.84  ,-1.17  ,-1.58   ,0.39
199903  ,-2.07   ,4.51   ,4.24   ,5.17   ,3.44   ,5.49   ,5.47   ,5.83   ,2.07   ,4.03   ,2.76   ,2.23   ,0.97   ,6.56   ,6.06   ,5.03  ,11.07   ,6.25   ,8.28  ,11.31   ,7.14  ,10.30  ,10.85   ,8.39  ,17.31
199904  ,18.46  ,17.42  ,27.03  ,22.83  ,27.16  ,10.01  ,19.68  ,16.82  ,18.56  ,31.06   ,7.01   ,8.55  ,26.94  ,19.99  ,28.85  ,11.38   ,7.63  ,13.95  ,17.51  ,24.58  ,19.08  ,14.70  ,17.58  ,15.73  ,28.74
199905   ,4.10   ,2.68   ,5.56  ,12.83  ,17.62  ,13.07   ,5.69   ,1.38   ,8.91   ,7.64  ,-2.90   ,2.64  ,-3.26  ,-0.71   ,6.94   ,3.53  ,-3.65  ,-7.71  ,-1.42  ,-0.93  ,-8.23  ,-9.19  ,-5.66  ,-4.21  ,-6.95
199906  ,14.43   ,9.46  ,14.68  ,17.58  ,20.63  ,10.18   ,6.76  ,10.86  ,19.67  ,19.91  ,12.20   ,4.90  ,17.19  ,12.01  ,17.61  ,13.61   ,7.35   ,6.38   ,9.08  ,14.12   ,6.75   ,6.25   ,9.87  ,11.42  ,13.13
199907   ,3.64   ,0.77  ,-3.89  ,-2.82  ,-1.79   ,0.81  ,-3.64  ,-3.52 ,-11.98  ,-8.56  ,-2.35  ,-2.63  ,-2.34   ,0.48  ,-6.41   ,2.63  ,-1.55   ,0.83  ,-0.28  ,-5.05  ,-1.79  ,-1.30   ,0.99  ,-3.05  ,-5.37
199908  ,-0.99   ,1.42  ,-2.97  ,-4.45  ,-4.64  ,-2.18  ,-2.59  ,-1.70  ,-4.58  ,-2.51   ,2.85  ,-0.89  ,-0.80  ,-2.98  ,-4.84  ,-3.27  ,-2.35  ,-2.90  ,-4.58  ,-4.89   ,0.76  ,-1.37  ,-6.54   ,2.30  ,-4.18
199909  ,12.01   ,3.64   ,1.31   ,3.11   ,9.50  ,-1.83   ,2.38   ,0.18  ,-0.38   ,3.66   ,7.60   ,4.68  ,-1.14   ,0.13  ,-3.76  ,-1.14  ,-0.46  ,-0.16  ,-6.01  ,-3.71  ,-2.12  ,-1.86  ,-3.26  ,-3.23  ,-4.88
199910   ,0.98   ,2.38   ,4.51   ,2.08  ,-3.82   ,3.07   ,3.47  ,-5.32   ,0.97  ,-4.82  ,-0.39  ,-2.04   ,0.18  ,-3.00   ,1.01  ,-3.71  ,-2.31  ,-1.57  ,-1.69  ,-1.24   ,5.05   ,1.58   ,1.92   ,3.02   ,0.49
199911  ,10.96  ,13.93   ,5.94   ,4.43   ,2.39   ,9.65   ,3.28   ,4.21   ,4.65   ,1.99   ,2.56   ,8.99   ,8.25   ,6.20   ,2.41  ,11.25   ,7.28   ,5.00   ,0.59   ,3.38  ,10.40   ,6.42  ,13.29   ,7.14  ,-2.05
199912   ,6.74  ,10.37   ,9.59  ,11.53  ,11.02   ,9.02  ,10.49   ,9.82   ,4.83  ,13.72   ,5.64  ,19.00   ,8.40   ,6.35   ,9.64   ,6.38   ,3.10   ,1.51   ,6.06  ,19.98   ,7.99   ,8.57  ,10.83  ,14.31   ,1.38
200001   ,3.52  ,-1.16   ,9.53   ,7.43  ,15.49  ,-5.13  ,-5.94  ,-1.30  ,-3.51   ,4.14  ,-4.93 ,-12.01  ,-8.75   ,0.37  ,-6.79  ,-5.70  ,-7.83  ,-9.24  ,-8.63  ,-9.89  ,-9.86  ,-7.19   ,1.49 ,-11.00 ,-14.86
200002   ,4.05   ,7.60   ,5.52   ,9.62  ,13.14  ,-4.23   ,0.35  ,-5.01   ,2.93   ,7.60   ,0.79   ,4.08   ,5.41   ,5.42  ,-1.74  ,-5.73  ,-2.52   ,0.54  ,-3.48  ,-4.98   ,9.71  ,-3.11   ,2.87  ,-9.69  ,-8.75
200003  ,-1.84  ,12.95   ,0.38  ,-1.02  ,-0.51   ,3.49   ,6.20  ,-2.17  ,-9.06   ,0.07  ,-4.02  ,-3.59   ,2.08  ,-3.07  ,-4.42   ,4.74   ,5.43   ,1.10   ,1.37  ,-6.10  ,-5.21   ,3.79   ,1.90   ,3.74   ,8.44
200004 ,-25.57 ,-29.13 ,-26.67 ,-23.07 ,-21.07  ,-8.23 ,-14.72 ,-10.06 ,-11.40 ,-16.70  ,-8.35 ,-12.37 ,-10.63 ,-15.46 ,-10.88  ,-8.94  ,-7.38  ,-2.07  ,-3.72  ,-8.82  ,-5.18  ,-3.92  ,-9.00   ,0.39   ,5.98
200005  ,-7.59 ,-17.36  ,-6.01  ,-9.49  ,-9.70 ,-13.72  ,-7.31  ,-9.90  ,-7.91  ,-9.36  ,-1.84  ,-5.88  ,-7.42  ,-5.89 ,-12.36  ,-4.72  ,-1.65  ,-9.42  ,-9.56 ,-12.77  ,-6.69  ,-4.24 ,-11.28 ,-14.34  ,-5.80
200006   ,6.75   ,4.20  ,10.36   ,5.39   ,4.41   ,9.63  ,15.01   ,8.55   ,6.42   ,5.83   ,9.14   ,6.85   ,8.64  ,21.87  ,11.76  ,13.74   ,7.51  ,11.27  ,10.47  ,30.70   ,8.58   ,9.09  ,16.38  ,14.51   ,6.84
200007   ,5.39   ,5.71   ,2.74   ,2.77   ,1.45  ,-1.93  ,-1.25   ,0.40   ,0.12   ,0.10  ,-4.80  ,-2.53  ,-1.19   ,0.13   ,0.56  ,-4.20  ,-2.59   ,2.01   ,2.24   ,1.66  ,-1.93  ,-1.20   ,0.44   ,2.15   ,8.42
200008  ,-3.81  ,-3.92  ,-1.68  ,-0.20   ,1.76  ,-0.50  ,-2.35  ,-0.70   ,2.98   ,4.05   ,1.00  ,-0.10   ,0.75   ,3.14   ,4.14   ,6.52   ,1.43  ,-1.24   ,2.41   ,6.59   ,0.83   ,1.78   ,3.81   ,6.17  ,11.58
200009 ,-17.04 ,-14.07 ,-10.75  ,-9.36  ,-7.70 ,-11.97 ,-11.71  ,-7.91 ,-10.45  ,-9.18 ,-17.14 ,-16.34  ,-7.49  ,-8.55 ,-10.13 ,-11.53  ,-6.82  ,-7.68  ,-8.37  ,-7.32 ,-11.24  ,-6.49  ,-3.12  ,-4.14  ,-5.70
200010  ,-9.33  ,-8.64  ,-7.79  ,-5.03  ,-8.50  ,-7.09  ,-7.91  ,-7.41  ,-6.10  ,-6.05  ,-6.55 ,-11.45  ,-3.48  ,-1.73  ,-6.10  ,-5.17  ,-3.57  ,-4.37  ,-3.57  ,-6.71  ,-8.09   ,0.90  ,-7.80  ,-1.54  ,-4.02
200011   ,1.48  ,-2.68   ,1.24   ,0.70   ,2.20  ,-2.32  ,-3.92  ,-1.54   ,1.96  ,-2.45  ,-1.03   ,2.66   ,3.26   ,0.96  ,-0.03   ,1.37   ,3.93   ,1.09   ,4.82  ,-2.21  ,-6.79   ,2.90  ,-1.22   ,6.01   ,1.80
200012  ,-2.26  ,-0.06  ,-0.72   ,1.36   ,1.40  ,-4.88  ,-0.97   ,2.62   ,2.58   ,1.93  ,-2.71  ,-0.16   ,0.91   ,4.49   ,3.49  ,-0.07   ,5.41   ,5.14   ,6.88   ,8.15  ,-2.06   ,7.05   ,6.16   ,8.61  ,12.91
200101   ,8.08   ,1.15  ,-0.05   ,0.82  ,-0.12   ,4.71  ,-1.61   ,0.70   ,0.16   ,0.26   ,5.95   ,3.71   ,3.14   ,2.93   ,4.81   ,6.60   ,4.20   ,2.44  ,-1.19   ,4.35   ,8.03  ,-1.38   ,4.41   ,2.33   ,9.52
200102  ,-2.99  ,-4.92  ,-3.43  ,-2.50   ,1.03  ,-6.01  ,-0.10  ,-3.42  ,-2.42   ,4.10 ,-11.27  ,-0.34  ,-1.00   ,1.81   ,4.20  ,-0.51  ,-2.65  ,-3.98  ,-0.93   ,6.19  ,-9.20  ,-1.73  ,-4.04  ,-3.30   ,2.86
200103 ,-18.23 ,-16.28 ,-12.52 ,-10.96  ,-8.65 ,-18.41 ,-18.91 ,-12.68  ,-7.90  ,-9.23 ,-19.57 ,-14.99 ,-11.05  ,-8.27 ,-10.24 ,-12.42  ,-9.20  ,-8.96  ,-7.37 ,-15.10 ,-19.95  ,-9.30 ,-13.46 ,-10.20  ,-9.14
200104   ,5.53   ,4.63   ,5.01   ,5.73   ,5.09   ,6.08   ,7.59   ,4.72   ,6.91   ,3.73   ,6.79   ,7.52  ,10.07   ,5.14   ,7.24   ,6.56   ,4.71  ,11.16  ,11.93   ,0.92  ,12.91   ,3.93   ,8.61   ,1.98  ,-4.80
200105  ,-1.21   ,4.81   ,4.84   ,5.56   ,9.35   ,2.15   ,6.35   ,4.81   ,7.58   ,7.54  ,-5.35   ,4.72   ,1.83   ,2.13   ,8.16   ,3.36   ,0.88   ,2.57  ,-0.76   ,1.43  ,-5.12   ,0.17  ,-0.35   ,3.75  ,-0.40
200106   ,1.26   ,2.11   ,3.07   ,2.21   ,0.99   ,1.86   ,2.33   ,2.20   ,3.04   ,2.40   ,0.57   ,0.35   ,6.87   ,2.87   ,0.87   ,3.04   ,5.55   ,6.36   ,2.80   ,2.38   ,0.12   ,2.60   ,1.16   ,4.81  ,-5.18
200107  ,-4.71  ,-4.89  ,-4.06  ,-3.03  ,-6.02  ,-8.65 ,-10.19  ,-5.56  ,-5.74  ,-5.49  ,-6.45  ,-2.64  ,-3.97  ,-1.63  ,-3.19  ,-3.20   ,1.82  ,-2.42  ,-3.44  ,-3.63  ,-0.22  ,-3.92  ,-4.86  ,-3.73  ,-1.93
200108  ,-4.30  ,-0.92  ,-0.06  ,-1.80  ,-2.90  ,-0.45  ,-2.39  ,-2.90  ,-0.59  ,-2.81  ,-1.17   ,3.38   ,2.38   ,1.76  ,-0.36   ,0.49  ,-0.45   ,1.59  ,-0.69  ,-1.41   ,3.56   ,2.88  ,-3.73  ,-4.61  ,-3.78
200109 ,-16.19 ,-17.03 ,-18.71 ,-15.15 ,-14.89 ,-16.64 ,-19.73 ,-16.94 ,-15.21 ,-14.56 ,-14.40 ,-15.49  ,-6.79 ,-12.25 ,-15.30 ,-15.16 ,-13.54  ,-7.80  ,-9.10 ,-14.93 ,-10.49 ,-15.45 ,-14.65 ,-15.45 ,-14.43
200110   ,7.94   ,7.52   ,7.49   ,6.00   ,5.78   ,4.61  ,10.42  ,10.97   ,5.95   ,7.61  ,10.41  ,10.13   ,7.54   ,8.84   ,8.52   ,7.16   ,7.09   ,4.62   ,4.97   ,1.43  ,-0.24   ,9.90   ,6.03   ,4.04   ,4.09
200111  ,10.01   ,9.16   ,9.03  ,10.39  ,10.35   ,3.57   ,8.94   ,8.14   ,8.68   ,7.08   ,4.81   ,7.34   ,3.47   ,8.26   ,6.06   ,6.09   ,6.91  ,10.60   ,5.80   ,8.42   ,4.23   ,9.65  ,10.60  ,10.44  ,10.82
200112  ,-1.10   ,0.70   ,0.28   ,0.24   ,0.42   ,1.42  ,-0.47  ,-1.04   ,3.89   ,1.31  ,-0.64   ,0.53   ,0.43   ,2.00   ,2.18   ,3.67   ,2.72   ,2.01   ,1.62   ,2.36   ,2.08   ,0.60   ,2.97   ,7.56   ,7.80
200201   ,4.47   ,3.98  ,12.00   ,7.62   ,6.06   ,1.14   ,2.52   ,4.22   ,9.97   ,3.16  ,-1.80   ,7.63   ,6.59   ,6.01   ,6.87   ,3.84   ,3.96   ,7.86   ,9.33   ,4.75  ,-0.60   ,2.80   ,0.49  ,-2.63  ,-4.22
200202   ,2.15   ,2.52   ,2.11   ,1.37   ,0.84  ,-4.19  ,-1.27  ,-1.14  ,-0.15   ,1.41  ,-2.19  ,-2.26  ,-0.15   ,1.35   ,2.05   ,3.37   ,0.34   ,0.01   ,3.81   ,1.86  ,-2.11   ,1.70  ,-4.62  ,-6.38   ,0.50
200203   ,2.63   ,4.53   ,7.24   ,5.73   ,6.26   ,3.97   ,2.53   ,7.40   ,6.57   ,3.62   ,0.07   ,2.11   ,3.34   ,4.86   ,2.24   ,6.61   ,7.48   ,6.03   ,4.16   ,2.43   ,5.10   ,1.76   ,7.11   ,4.47   ,1.71
200204  ,-3.54   ,0.20   ,1.37   ,1.78   ,2.69  ,-0.76  ,-5.37   ,0.60   ,0.08   ,0.95  ,-5.44  ,-2.27   ,1.76   ,2.89   ,0.63   ,2.21   ,0.03  ,-0.73   ,1.80   ,1.54   ,0.41  ,-1.31   ,0.08   ,7.77   ,7.57
200205   ,5.62   ,7.76   ,6.20   ,6.44   ,7.05   ,1.51   ,5.55   ,5.92   ,4.12   ,4.15  ,-0.37   ,8.26   ,8.24   ,6.42   ,2.82   ,1.83   ,5.35   ,1.99   ,6.86   ,3.80  ,-0.03   ,5.26   ,0.37  ,-1.61  ,-5.08
200206  ,-8.52  ,-6.01  ,-3.85  ,-4.55  ,-4.73  ,-8.50  ,-5.85  ,-5.21  ,-4.70  ,-3.18  ,-8.90  ,-3.77  ,-6.75  ,-3.56  ,-2.32  ,-5.02  ,-2.50  ,-3.10  ,-0.52  ,-1.40  ,-5.35  ,-4.77  ,-7.68  ,-6.29  ,-1.70
200207 ,-10.69  ,-9.42  ,-6.88  ,-8.74  ,-9.52 ,-11.27 ,-10.68 ,-11.57  ,-8.00  ,-8.87  ,-6.64  ,-6.14  ,-8.82  ,-5.89  ,-4.18 ,-10.51  ,-9.28  ,-7.52  ,-7.34  ,-5.13  ,-4.81  ,-7.32  ,-3.99  ,-2.89  ,-7.52
200208   ,0.72  ,-0.05   ,0.75  ,-0.87   ,0.10   ,2.12  ,-3.06   ,3.55   ,1.88   ,1.81   ,3.18   ,1.26   ,2.42   ,0.27  ,-0.15   ,5.27  ,-2.15   ,1.95   ,5.43  ,-0.85   ,0.04   ,3.61   ,0.21  ,-5.88  ,-2.64
200209  ,-8.80  ,-8.68  ,-7.35  ,-8.42  ,-8.01  ,-9.92  ,-9.79  ,-5.74  ,-7.59  ,-7.81  ,-9.39  ,-8.48  ,-4.11  ,-6.86  ,-6.76  ,-8.47  ,-6.56  ,-6.76  ,-4.23 ,-10.24  ,-4.08  ,-6.90  ,-7.80 ,-10.53  ,-9.53
200210  ,-0.85   ,3.17   ,2.72   ,2.08   ,1.48   ,2.74   ,1.14   ,1.89   ,3.11   ,1.77  ,-0.80  ,-0.60   ,1.35   ,3.59   ,4.24   ,4.17   ,0.75  ,-0.42   ,1.03   ,4.08   ,4.07   ,5.04   ,9.34   ,4.29   ,6.48
200211  ,-5.09   ,1.15  ,-0.40   ,0.06   ,1.98  ,-0.20   ,0.44   ,0.33   ,2.28   ,1.88  ,-1.38  ,-4.09   ,0.39   ,3.02   ,4.32   ,0.71   ,3.20   ,1.67   ,1.41   ,2.37   ,1.59  ,-0.26   ,6.39   ,6.33   ,2.19
200212  ,-1.85  ,-0.24  ,-0.39  ,-0.06  ,-0.05   ,1.53   ,0.46   ,1.38   ,0.90   ,1.86  ,-2.21   ,2.84   ,1.46   ,1.34  ,-1.08   ,1.39   ,0.54   ,4.42   ,3.23  ,-0.46  ,-1.89  ,-4.10  ,-5.07  ,-6.76  ,-3.69
200301   ,0.82   ,3.22   ,3.96   ,3.20   ,2.77   ,4.25   ,4.70   ,0.62   ,2.51   ,4.01   ,3.04   ,1.14   ,3.80   ,5.13   ,2.64   ,4.74   ,8.44   ,4.73   ,4.80   ,4.25   ,1.61   ,1.87  ,-0.79   ,0.32   ,1.90
200302  ,-3.35  ,-3.39  ,-3.23  ,-1.36   ,1.30  ,-2.75   ,2.10  ,-1.46   ,2.42   ,3.51  ,-2.13  ,-2.57   ,1.14   ,2.18   ,2.48  ,-3.34   ,1.79  ,-1.48   ,2.53   ,1.10  ,-1.52  ,-1.56  ,-3.08  ,-1.62   ,0.69
200303  ,-3.78  ,-1.55  ,-3.21  ,-4.19  ,-3.05  ,-2.95  ,-2.96  ,-3.85  ,-3.73  ,-4.12  ,-2.88   ,0.57   ,0.02  ,-0.01  ,-1.49  ,-2.94  ,-2.21  ,-0.25  ,-0.43  ,-2.71   ,0.65   ,4.50  ,-0.35  ,-6.64  ,-3.27
200304   ,1.26   ,2.91   ,2.00   ,4.02   ,0.55   ,4.52   ,1.84   ,2.60   ,4.14   ,0.10   ,6.25   ,3.85   ,7.35   ,3.62   ,2.68   ,7.75   ,4.36   ,4.46   ,4.60   ,3.72   ,4.65   ,7.63   ,4.59   ,2.21  ,-2.60
200305   ,4.99   ,3.76   ,5.73   ,9.06  ,12.76   ,5.24   ,9.35  ,11.13  ,11.89  ,16.04   ,8.17   ,8.41   ,9.27  ,12.39  ,13.62   ,5.02   ,8.53  ,10.40   ,7.26  ,12.02   ,5.80   ,4.15   ,8.41   ,8.86   ,9.01
200306   ,4.24   ,5.14   ,4.64   ,3.95   ,5.59   ,5.51   ,2.76   ,4.92   ,5.20   ,4.77   ,2.29   ,4.76   ,6.69   ,6.87   ,7.03   ,7.02   ,4.92   ,5.78   ,3.26   ,5.51   ,2.91   ,4.71   ,2.64   ,2.71   ,3.92
