
     Value-Weight Dollar Returns      All 4 Data Items Not Reqd
                -- BE/ME --   --- E/P ---   --- CE/P --   ------  Yld  -----
          Mkt   High    Low   High    Low   High    Low   High    Low   Zero
199312  13.24  18.59   9.72  17.82  10.30  19.21  10.98  17.69   9.48  12.43
199401   9.78  10.87   9.37   6.77  10.32  15.54   7.94   8.57   6.46  15.70
199402  -1.72   2.98  -3.91   1.16  -3.73  -0.89  -2.42   1.37  -3.13  -3.08
199403  17.33  17.28  17.12  15.48  15.27  24.77  16.83  18.87  15.05  18.78
199404  11.75  17.06   8.48  13.70   8.82   7.64   9.51  17.06  13.08  17.82
199405  -7.97  -5.13  -8.05  -8.58  -7.20 -10.63 -10.46  -9.50  -5.43  -8.29
199406  -6.24  -3.92  -7.48  -3.23  -7.79  -6.95  -5.19  -3.39  -7.42  -4.55
199407   4.21   2.18   5.28   2.12   5.25   8.10   3.88   1.34   3.19   3.06
199408  -3.67  -7.40  -1.52  -5.97  -1.10  -0.95  -3.86  -4.44  -3.62  -7.74
199409   0.21  -1.05   0.58  -0.28   1.66  -2.28  -4.00  -1.48   1.84  -2.06
199410  -4.87  -7.42  -3.80  -5.76  -4.58  -3.94  -6.32  -7.65  -4.78  -6.64
199411  -6.21  -5.01  -6.40  -4.33  -6.65  -3.85  -5.67  -3.39  -7.29  -7.60
199412   1.21   1.46   1.18   0.33   1.88   0.70   2.28   0.45   1.96   0.93
199501   5.97   8.69   5.03   6.53   4.32   6.87   5.67  10.01   5.31   5.01
199502  -8.23  -9.46  -7.93  -8.74  -7.93 -10.52  -7.16 -10.00  -6.70  -7.45
199503  -7.56 -11.40  -5.69  -8.88  -4.54  -6.10  -6.16 -10.50  -6.55  -8.74
199504  10.70  11.68  10.84  10.50  10.76  11.25   9.88  13.48  10.15   7.75
199505   0.03   0.52  -0.18   1.24  -0.41  -0.27  -1.29   1.61   0.11  -1.38
199506  -2.71  -2.68  -1.85  -3.14  -1.34   0.40  -5.95  -2.89  -3.22  -5.51
199507   8.26   5.59   9.38   5.47   9.79  13.77   5.58   5.22   6.61   8.41
199508  -3.50  -1.59  -4.01  -2.62  -4.37  -4.29  -3.05  -1.39  -3.93  -4.02
199509  -2.62  -4.87  -1.95  -3.02  -2.32   0.11  -0.63  -4.54  -4.88  -2.50
199510  -4.87  -5.44  -4.35  -3.31  -3.53  -6.19  -6.56  -4.82  -3.06  -6.39
199511  -6.12  -8.14  -5.49  -3.83  -6.97  -9.19  -5.92  -4.39  -3.78  -9.86
199512   8.83  10.26   8.53   6.63  10.29   9.54   7.16   9.78   8.42   7.43
199601   5.05   4.77   4.96   7.06   4.09   9.18   3.09   8.81   4.36  -1.89
199602  -0.32  -1.92  -0.50   3.24  -2.87  -0.61   1.32   2.37  -2.98  -2.35
199603  -4.51  -5.53  -4.76  -3.15  -6.38  -5.79  -0.50  -4.73  -5.04  -4.96
199604  14.54   8.39  13.32  15.25  12.09  21.07   4.97  19.38  10.82   9.39
199605   2.41   2.69   3.29   7.70  -1.92   3.43   3.85   2.82  -1.78   2.60
199606  -0.45  -7.57  -0.28   2.24  -3.60  -1.01   0.83   1.66  -3.18  -4.72
199607  -7.53  -6.37  -7.40  -8.53  -4.32  -9.39  -6.90  -9.51  -4.64  -7.91
199608  -1.05  -3.76  -2.55  -1.49  -3.16   2.79  -4.10   2.68  -2.74  -2.54
199609   7.00   2.90   8.69  13.33   5.18   9.22   4.24   9.87   2.41  -1.12
199610  -5.15  -4.32  -5.46  -4.81  -7.35  -0.40  -1.97  -1.51  -6.83  -5.95
199611  10.61  16.12  11.31   9.61   7.26  12.52   7.98   7.82   7.19  13.65
199612   0.46  -2.99  -2.29  -0.84  -5.78   7.67  -1.38   7.65  -3.88  -3.72
199701  11.58  10.98  11.66   9.25  13.82  15.50  11.21  11.20  14.26  10.74
199702 -10.39  -4.87 -12.50  -6.79 -11.53 -14.19 -12.39  -7.42 -12.14  -8.78
199703   2.82   0.99   3.31   2.39   2.14   4.27   7.12   1.10   3.63   3.90
199704   1.45   1.83   2.57  -0.61   3.24   6.22   5.32   1.69   3.56  -0.67
199705  -0.36  -0.62  -0.27  -0.08  -0.68   3.99  -3.76  -2.19  -0.06  -0.31
199706   9.27   7.37  11.23   6.12  11.46  10.40   7.83   2.56  11.23  -0.08
199707   5.34   6.84   5.60   1.49   7.87   6.85   2.39   9.43   6.89   4.43
199708  -2.27   0.76  -2.65  -4.34  -1.31  -4.95  -0.61   2.08  -1.52  -0.61
199709  14.95  21.83  14.18  15.35  14.75  13.94  17.92  14.42  14.68  19.54
