
     Value-Weight Dollar Returns      All 4 Data Items Not Reqd
                -- BE/ME --   --- E/P ---   --- CE/P --   ------  Yld  -----
          Mkt   High    Low   High    Low   High    Low   High    Low   Zero
200302  -3.54  -3.41  -5.09  -1.76  -4.56  -0.77  -5.01  -5.49  -4.44  -4.64
200303   0.61  -2.98   2.73  -3.27   2.89  -0.06   2.75  -2.22   2.80   0.65
200304  17.85   7.10  21.83  10.80  21.57   8.37  21.60  10.72  20.98  24.09
200305   5.16   5.50   6.46   4.27   6.54   6.50   6.46   7.04   6.55   2.50
200306  -4.18   3.96  -7.76   2.36  -7.71   2.73  -7.76  -2.58  -7.33  10.06
200307  -1.55   5.57  -5.77   4.34  -5.92   1.37  -5.95   4.94  -5.82   6.90
200308   6.23   6.73   6.45   6.88   6.49   6.51   6.40   4.45   6.82   6.41
200309  -2.19   9.05  -4.60   2.87  -4.84   6.74  -4.86   6.57  -4.48   0.24
200310  10.53   7.10  10.95   9.36  10.93   8.64  10.51  12.76  10.28  21.72
200311   6.23   8.38   6.33   6.57   6.56   9.90   6.44  10.80   6.33  13.77
200312  -0.76   3.19  -3.43   3.74  -3.28   2.26  -3.45   4.31  -3.22  -1.92
200401  10.96   2.94  17.45  -0.03  -0.45  -0.93  18.53   0.16  18.28   8.48
200402   6.08   6.81   6.23   4.42   5.12   5.85   6.18   7.70   5.98  11.06
200403  -5.03  -1.07  -6.08  -1.48  -6.90  -2.93  -6.09  -5.50  -6.34  -2.68
200404 -18.16  -0.10 -27.89   1.20  -0.46   2.83 -29.07   0.77 -28.94 -13.69
200405  -0.72  -1.01  -0.71   0.44  -1.21  -1.88  -0.68  -2.18  -0.49  -5.61
200406   4.92   6.87   3.96   6.54   5.72   7.74   3.77   6.27   3.80   7.06
200407  -9.43  -1.61 -17.66   3.06  -0.69   3.64 -18.72   0.90 -18.72  -1.22
200408   1.16  -0.25   1.74   0.58  -2.19  -1.63   1.84   1.18   1.88  -2.62
200409  10.03   6.91  15.94   3.84   3.52   2.21  16.97   1.83  16.79  10.09
200410   8.69   5.55  10.69   7.13   3.26   7.49  11.08   5.11  10.82   6.81
200411   9.42  11.34   7.32  12.53  11.59  12.51   6.47  13.22   6.75  13.98
200412  -0.30  -0.90  -1.77   2.94   1.27   1.67  -2.48  -0.14  -1.92  -1.82
200501  -2.97  -5.23  -2.60  -3.19   3.01  -5.37  -2.56  -1.76  -3.31   4.64
200502   7.67   7.63   7.11   9.76  11.81   8.16   6.71   6.77   7.96   5.82
200503  -3.15  -3.23  -4.78  -0.48  -2.54  -3.22  -4.43   0.04  -4.40  -3.67
200504  -1.15  -8.89   1.47  -2.57  -2.12  -8.08   2.18  -5.50   0.64 -14.39
200505   3.58  -0.34   5.79   1.74   3.34  -0.02   5.75   0.54   5.87   4.67
200506   2.11  -0.74   0.79   6.71   3.63   0.79   0.41   3.49   0.29   4.74
200507   1.53   4.01  -2.53   9.05   5.74   4.33  -3.56   1.61  -2.55  14.21
200508   1.35   5.17  -1.12   4.37   3.10   4.09  -1.34   2.94  -0.39   1.53
200509   4.47   1.05   6.65   2.77   4.05   1.41   7.01   1.63   6.71  -4.30
