,Mkt-RF,SMB,HML,RF,Year,Month,Day
22129,0.13,-0.22,0.57,0.0,2010,1,6
22130,0.4,0.09,0.98,0.0,2010,1,7
22131,0.33,0.37,0.01,0.0,2010,1,8
22132,0.13,-0.13,-0.25,0.0,2010,1,11
22133,-1.0,-0.17,-1.28,0.0,2010,1,12
22134,0.85,0.27,0.33,0.0,2010,1,13
22135,0.24,0.28,0.08,0.0,2010,1,14
22136,-1.12,-0.12,-0.39,0.0,2010,1,15
22137,1.26,0.46,-0.21,0.0,2010,1,19
22138,-0.98,-0.6,0.24,0.0,2010,1,20
22139,-1.74,0.41,-1.12,0.0,2010,1,21
22140,-2.14,0.62,-0.89,0.0,2010,1,22
22141,0.37,-0.21,0.33,0.0,2010,1,25
22142,-0.45,-0.1,-0.48,0.0,2010,1,26
22143,0.53,0.23,0.22,0.0,2010,1,27
22144,-1.18,-0.68,0.43,0.0,2010,1,28
22145,-0.97,-0.04,-0.42,0.0,2010,1,29
22146,1.39,-0.21,0.88,0.0,2010,2,1
22147,1.21,-0.4,0.64,0.0,2010,2,2
22148,-0.49,0.06,-0.37,0.0,2010,2,3
22149,-3.14,-0.13,-1.18,0.0,2010,2,4
22150,0.29,-0.02,0.01,0.0,2010,2,5
22151,-0.79,0.05,-0.36,0.0,2010,2,8
22152,1.33,0.32,0.57,0.0,2010,2,9
22153,-0.17,0.26,0.31,0.0,2010,2,10
22154,1.13,0.73,0.05,0.0,2010,2,11
22155,-0.07,0.99,0.15,0.0,2010,2,12
22156,1.75,-0.31,1.01,0.0,2010,2,16
22157,0.49,0.09,0.12,0.0,2010,2,17
22158,0.62,0.09,0.01,0.0,2010,2,18
22159,0.28,0.06,0.48,0.0,2010,2,19
22160,-0.05,-0.05,0.6,0.0,2010,2,22
22161,-1.24,0.32,-0.94,0.0,2010,2,23
22162,0.94,-0.37,0.54,0.0,2010,2,24
22163,-0.13,0.22,0.26,0.0,2010,2,25
22164,0.13,-0.57,0.42,0.0,2010,2,26
22165,1.2,1.23,0.04,0.0,2010,3,1
22166,0.32,0.62,0.19,0.0,2010,3,2
22167,0.09,0.16,0.09,0.0,2010,3,3
22168,0.37,0.11,0.2,0.0,2010,3,4
22169,1.43,0.41,0.63,0.0,2010,3,5
22170,0.02,0.09,0.3,0.0,2010,3,8
22171,0.21,0.25,-0.09,0.0,2010,3,9
22172,0.53,0.07,0.71,0.0,2010,3,10
22173,0.43,-0.08,-0.09,0.0,2010,3,11
22174,-0.02,0.03,-0.26,0.0,2010,3,12
22175,-0.02,-0.32,-0.45,0.0,2010,3,15
22176,0.78,-0.15,0.57,0.0,2010,3,16
22177,0.57,0.06,0.36,0.0,2010,3,17
22178,-0.1,-0.16,-0.57,0.0,2010,3,18
22179,-0.62,-0.61,-0.63,0.0,2010,3,19
22180,0.67,0.87,0.04,0.0,2010,3,22
22181,0.8,0.34,0.33,0.0,2010,3,23
22182,-0.6,-0.63,0.8,0.0,2010,3,24
22183,-0.26,-0.46,-0.25,0.0,2010,3,25
22184,0.06,-0.11,0.26,0.0,2010,3,26
22185,0.59,-0.1,0.2,0.0,2010,3,29
22186,0.04,0.29,-0.45,0.0,2010,3,30
22187,-0.36,-0.51,0.2,0.0,2010,3,31
22188,0.75,-0.04,0.79,0.001,2010,4,1
22189,0.95,1.04,0.85,0.001,2010,4,5
22190,0.19,0.24,0.48,0.001,2010,4,6
22191,-0.48,0.19,0.27,0.001,2010,4,7
22192,0.31,-0.3,0.36,0.001,2010,4,8
22193,0.66,-0.14,0.15,0.001,2010,4,9
22194,0.23,0.27,0.07,0.001,2010,4,12
22195,0.07,0.16,-0.07,0.001,2010,4,13
22196,1.24,0.87,1.43,0.001,2010,4,14
22197,0.11,0.59,-0.04,0.001,2010,4,15
22198,-1.53,0.84,-1.88,0.001,2010,4,16
22199,0.28,-0.87,-0.04,0.001,2010,4,19
22200,0.88,0.65,0.58,0.001,2010,4,20
22201,-0.06,0.72,0.18,0.001,2010,4,21
22202,0.37,0.8,0.54,0.001,2010,4,22
22203,0.7,0.33,0.59,0.001,2010,4,23
22204,-0.43,0.49,-0.4,0.001,2010,4,26
22205,-2.34,0.12,-1.35,0.001,2010,4,27
22206,0.56,-0.74,0.7,0.001,2010,4,28
22207,1.34,0.43,0.56,0.001,2010,4,29
22208,-1.72,-0.97,-0.88,0.001,2010,4,30
22209,1.36,0.62,0.6,0.001,2010,5,3
22210,-2.5,-0.56,-0.92,0.001,2010,5,4
22211,-0.75,-0.74,-0.59,0.001,2010,5,5
22212,-3.27,-0.27,-0.9,0.001,2010,5,6
22213,-1.75,-1.3,-0.5,0.001,2010,5,7
22214,4.47,0.95,1.21,0.001,2010,5,10
22215,-0.17,1.15,-0.14,0.001,2010,5,11
22216,1.63,1.47,0.15,0.001,2010,5,12
22217,-1.12,0.32,-0.32,0.001,2010,5,13
22218,-1.92,-0.25,-0.76,0.001,2010,5,14
22219,0.11,0.07,-0.59,0.001,2010,5,17
22220,-1.41,-0.23,-0.96,0.001,2010,5,18
22221,-0.63,-0.96,0.03,0.001,2010,5,19
22222,-3.99,-0.9,-1.19,0.001,2010,5,20
22223,1.44,-0.46,1.58,0.001,2010,5,21
22224,-1.19,0.3,-0.89,0.001,2010,5,24
22225,-0.03,-0.48,0.56,0.001,2010,5,25
22226,-0.35,0.83,0.4,0.001,2010,5,26
22227,3.45,0.63,1.61,0.001,2010,5,27
22228,-1.18,0.1,-0.68,0.001,2010,5,28
22229,-1.89,-1.03,-1.63,0.001,2010,6,1
22230,2.63,0.18,0.41,0.001,2010,6,2
22231,0.54,0.72,-0.28,0.001,2010,6,3
22232,-3.62,-1.22,-0.67,0.001,2010,6,4
22233,-1.52,-1.09,-1.01,0.001,2010,6,7
22234,0.91,-1.42,0.11,0.001,2010,6,8
22235,-0.46,0.75,-0.2,0.001,2010,6,9
22236,2.95,0.38,0.87,0.001,2010,6,10
22237,0.62,0.95,0.05,0.001,2010,6,11
22238,-0.06,0.65,-0.01,0.001,2010,6,14
22239,2.36,0.07,0.89,0.001,2010,6,15
22240,-0.11,-0.19,-0.31,0.001,2010,6,16
22241,0.08,-0.14,-0.49,0.001,2010,6,17
22242,0.13,-0.03,0.24,0.001,2010,6,18
22243,-0.47,-0.55,-0.02,0.001,2010,6,21
22244,-1.63,-0.34,-0.74,0.001,2010,6,22
22245,-0.29,-0.04,0.22,0.001,2010,6,23
22246,-1.65,0.14,-0.9,0.001,2010,6,24
22247,0.48,1.03,1.07,0.001,2010,6,25
22248,-0.23,-0.02,-0.77,0.001,2010,6,28
22249,-3.23,-0.64,-1.29,0.001,2010,6,29
22250,-0.98,0.05,-0.34,0.001,2010,6,30
22251,-0.4,-0.31,-0.43,0.001,2010,7,1
22252,-0.5,-0.3,-0.44,0.001,2010,7,2
22253,0.33,-2.0,0.11,0.001,2010,7,6
22254,3.17,0.05,0.43,0.001,2010,7,7
22255,1.0,0.59,-0.01,0.001,2010,7,8
22256,0.81,0.67,0.61,0.001,2010,7,9
22257,-0.11,-1.18,0.11,0.001,2010,7,12
22258,1.76,1.61,0.63,0.001,2010,7,13
22259,-0.04,-0.15,-0.81,0.001,2010,7,14
22260,0.02,-0.88,-0.13,0.001,2010,7,15
22261,-2.94,-0.55,-0.93,0.001,2010,7,16
22262,0.54,-0.16,-0.19,0.001,2010,7,19
22263,1.23,0.66,0.05,0.001,2010,7,20
22264,-1.3,-0.39,-0.43,0.001,2010,7,21
22265,2.37,1.24,0.58,0.001,2010,7,22
22266,1.05,1.45,-0.31,0.001,2010,7,23
22267,1.23,0.88,0.15,0.001,2010,7,26
22268,-0.23,-0.34,0.36,0.001,2010,7,27
22269,-0.82,-0.88,0.04,0.001,2010,7,28
22270,-0.36,0.3,0.64,0.001,2010,7,29
22271,0.06,0.05,-0.21,0.001,2010,7,30
22272,2.09,-0.55,0.13,0.001,2010,8,2
22273,-0.56,-0.38,-0.5,0.001,2010,8,3
22274,0.74,0.45,-0.1,0.001,2010,8,4
22275,-0.22,-0.86,0.14,0.001,2010,8,5
22276,-0.36,-0.16,-0.37,0.001,2010,8,6
22277,0.62,0.61,0.08,0.001,2010,8,9
22278,-0.79,-1.23,-0.23,0.001,2010,8,10
22279,-2.91,-1.08,-0.63,0.001,2010,8,11
22280,-0.5,-0.06,-0.06,0.001,2010,8,12
22281,-0.47,-0.79,0.24,0.001,2010,8,13
22282,0.1,0.94,-0.18,0.001,2010,8,16
22283,1.31,0.58,-0.26,0.001,2010,8,17
22284,0.21,0.07,0.08,0.001,2010,8,18
22285,-1.74,-0.84,-0.4,0.001,2010,8,19
22286,-0.28,0.28,-0.23,0.001,2010,8,20
22287,-0.5,-0.95,-0.4,0.001,2010,8,23
22288,-1.48,0.14,0.16,0.001,2010,8,24
22289,0.45,1.06,0.0,0.001,2010,8,25
22290,-0.76,-0.08,-0.24,0.001,2010,8,26
22291,1.82,0.95,0.36,0.001,2010,8,27
22292,-1.54,-0.85,-0.42,0.001,2010,8,30
22293,0.01,-0.27,0.81,0.001,2010,8,31
22294,3.05,0.63,0.47,0.001,2010,9,1
22295,0.97,0.26,-0.36,0.001,2010,9,2
22296,1.35,0.35,0.22,0.001,2010,9,3
22297,-1.23,-0.79,-0.77,0.001,2010,9,7
22298,0.65,0.04,0.17,0.001,2010,9,8
22299,0.44,-0.51,0.58,0.001,2010,9,9
22300,0.45,-0.08,-0.16,0.001,2010,9,10
22301,1.3,1.13,0.23,0.001,2010,9,13
22302,-0.06,-0.23,-0.51,0.001,2010,9,14
22303,0.36,0.11,-0.18,0.001,2010,9,15
22304,-0.07,-0.52,-0.67,0.001,2010,9,16
22305,0.15,0.63,-0.6,0.001,2010,9,17
22306,1.6,1.14,0.23,0.001,2010,9,20
22307,-0.31,-0.3,-0.27,0.001,2010,9,21
22308,-0.52,-0.56,-0.6,0.001,2010,9,22
22309,-0.78,-0.07,-0.68,0.001,2010,9,23
22310,2.19,1.0,0.51,0.001,2010,9,24
22311,-0.46,0.2,-0.49,0.001,2010,9,27
22312,0.58,0.53,0.09,0.001,2010,9,28
22313,-0.17,0.67,-0.25,0.001,2010,9,29
22314,-0.26,0.06,0.28,0.001,2010,9,30
22315,0.43,-0.06,0.21,0.001,2010,10,1
22316,-0.88,-0.72,-0.03,0.001,2010,10,4
22317,2.11,0.78,0.16,0.001,2010,10,5
22318,-0.1,-0.37,0.45,0.001,2010,10,6
22319,-0.16,0.05,-0.29,0.001,2010,10,7
22320,0.74,0.97,-0.2,0.001,2010,10,8
22321,0.04,0.05,-0.2,0.001,2010,10,11
22322,0.39,-0.06,0.24,0.001,2010,10,12
22323,0.78,0.9,-0.35,0.001,2010,10,13
22324,-0.38,0.42,-0.4,0.001,2010,10,14
22325,0.18,-0.08,-1.27,0.001,2010,10,15
22326,0.69,0.06,0.91,0.001,2010,10,18
22327,-1.67,-0.7,0.26,0.001,2010,10,19
22328,1.06,0.06,0.09,0.001,2010,10,20
22329,0.11,-0.53,-0.48,0.001,2010,10,21
22330,0.29,0.44,-0.4,0.001,2010,10,22
22331,0.31,0.45,-0.47,0.001,2010,10,25
22332,0.02,-0.01,-0.19,0.001,2010,10,26
22333,-0.24,-0.19,-0.24,0.001,2010,10,27
22334,0.08,-0.62,-0.08,0.001,2010,10,28
22335,0.07,0.34,-0.11,0.001,2010,10,29
22336,-0.01,-0.64,-0.21,0.001,2010,11,1
22337,0.9,1.34,-0.21,0.001,2010,11,2
22338,0.38,-0.07,0.19,0.001,2010,11,3
22339,1.94,0.48,1.04,0.001,2010,11,4
22340,0.41,-0.11,0.64,0.001,2010,11,5
22341,-0.12,0.43,-0.46,0.001,2010,11,8
22342,-0.78,-0.39,-0.49,0.001,2010,11,9
22343,0.53,0.56,0.59,0.001,2010,11,10
22344,-0.35,-0.08,-0.15,0.001,2010,11,11
22345,-1.29,-0.48,-0.05,0.001,2010,11,12
22346,-0.09,0.2,0.31,0.001,2010,11,15
22347,-1.58,-0.34,-0.11,0.001,2010,11,16
22348,0.07,0.36,-0.28,0.001,2010,11,17
22349,1.57,0.32,-0.31,0.001,2010,11,18
22350,0.31,0.21,-0.23,0.001,2010,11,19
22351,-0.02,0.61,-0.96,0.001,2010,11,22
22352,-1.38,0.5,-0.29,0.001,2010,11,23
22353,1.59,0.67,0.04,0.001,2010,11,24
22354,-0.67,0.3,-0.36,0.001,2010,11,26
22355,-0.13,0.0,0.42,0.001,2010,11,29
22356,-0.59,-0.19,0.0,0.001,2010,11,30
22357,2.12,-0.08,0.0,0.001,2010,12,1
22358,1.23,-0.31,0.63,0.001,2010,12,2
22359,0.35,0.39,0.09,0.001,2010,12,3
22360,-0.03,0.75,-0.04,0.001,2010,12,6
22361,0.1,0.35,0.05,0.001,2010,12,7
22362,0.32,-0.54,0.67,0.001,2010,12,8
22363,0.42,-0.04,0.63,0.001,2010,12,9
22364,0.67,0.44,0.22,0.001,2010,12,10
22365,-0.08,-0.56,0.03,0.001,2010,12,13
22366,0.09,-0.04,-0.13,0.001,2010,12,14
22367,-0.49,0.22,-0.56,0.001,2010,12,15
22368,0.7,0.44,-0.14,0.001,2010,12,16
22369,0.15,0.16,-0.18,0.001,2010,12,17
22370,0.23,-0.01,0.3,0.001,2010,12,20
22371,0.68,0.34,0.75,0.001,2010,12,21
22372,0.29,-0.37,0.81,0.001,2010,12,22
22373,-0.16,0.1,-0.31,0.001,2010,12,23
22374,0.08,0.21,0.47,0.001,2010,12,27
22375,0.0,-0.43,0.17,0.001,2010,12,28
22376,0.17,0.12,-0.16,0.001,2010,12,29
22377,-0.11,0.14,-0.04,0.001,2010,12,30
22378,-0.1,-0.64,0.23,0.001,2010,12,31
22379,1.18,0.5,0.77,0.0,2011,1,3
22380,-0.26,-1.38,0.07,0.0,2011,1,4
22381,0.59,0.59,0.13,0.0,2011,1,5
22382,-0.15,-0.07,-0.33,0.0,2011,1,6
22383,-0.21,-0.26,-0.27,0.0,2011,1,7
22384,-0.02,0.53,-0.16,0.0,2011,1,10
22385,0.39,0.12,0.18,0.0,2011,1,11
22386,0.87,-0.06,0.27,0.0,2011,1,12
22387,-0.17,0.14,-0.35,0.0,2011,1,13
22388,0.69,0.02,0.58,0.0,2011,1,14
22389,0.18,0.08,-0.51,0.0,2011,1,18
22390,-1.24,-1.36,-0.52,0.0,2011,1,19
22391,-0.29,-1.04,0.7,0.0,2011,1,20
22392,0.11,-0.89,0.59,0.0,2011,1,21
22393,0.65,0.3,-0.28,0.0,2011,1,24
22394,0.02,0.01,0.13,0.0,2011,1,25
22395,0.6,1.39,-0.22,0.0,2011,1,26
22396,0.26,-0.11,0.36,0.0,2011,1,27
22397,-1.88,-0.88,-0.03,0.0,2011,1,28
22398,0.71,0.01,-0.26,0.0,2011,1,31
22399,1.75,0.46,0.52,0.001,2011,2,1
22400,-0.26,-0.04,-0.38,0.001,2011,2,2
22401,0.26,-0.03,-0.06,0.001,2011,2,3
22402,0.29,0.05,-0.51,0.001,2011,2,4
22403,0.7,0.26,0.59,0.001,2011,2,7
22404,0.48,0.23,-0.01,0.001,2011,2,8
22405,-0.31,-0.19,-0.06,0.001,2011,2,9
22406,0.12,0.32,-0.29,0.001,2011,2,10
22407,0.67,0.4,0.5,0.001,2011,2,11
22408,0.3,0.21,-0.17,0.001,2011,2,14
22409,-0.38,-0.36,0.31,0.001,2011,2,15
22410,0.68,0.37,0.24,0.001,2011,2,16
22411,0.37,0.36,0.17,0.001,2011,2,17
22412,0.12,-0.1,0.05,0.001,2011,2,18
22413,-2.19,-0.51,-0.31,0.001,2011,2,22
22414,-0.78,-1.16,0.41,0.001,2011,2,23
22415,0.04,0.71,-0.34,0.001,2011,2,24
22416,1.22,1.01,0.25,0.001,2011,2,25
22417,0.42,-0.44,0.25,0.001,2011,2,28
22418,-1.58,-0.31,-0.05,0.0,2011,3,1
22419,0.28,0.32,-0.3,0.0,2011,3,2
22420,1.76,0.45,-0.06,0.0,2011,3,3
22421,-0.67,0.28,-0.53,0.0,2011,3,4
22422,-0.96,-0.73,0.08,0.0,2011,3,7
22423,0.97,0.44,0.7,0.0,2011,3,8
22424,-0.17,-0.27,0.34,0.0,2011,3,9
22425,-1.93,-0.75,-0.31,0.0,2011,3,10
22426,0.69,-0.35,0.16,0.0,2011,3,11
22427,-0.59,0.11,-0.42,0.0,2011,3,14
22428,-1.05,0.28,-0.16,0.0,2011,3,15
22429,-1.77,0.64,-0.12,0.0,2011,3,16
22430,1.12,-0.81,0.57,0.0,2011,3,17
22431,0.49,0.55,0.19,0.0,2011,3,18
22432,1.58,0.99,-0.24,0.0,2011,3,21
22433,-0.34,-0.09,-0.05,0.0,2011,3,22
22434,0.31,0.15,-0.44,0.0,2011,3,23
22435,0.96,-0.09,-0.42,0.0,2011,3,24
22436,0.41,0.43,-0.02,0.0,2011,3,25
22437,-0.35,0.03,-0.22,0.0,2011,3,28
22438,0.74,0.24,-0.21,0.0,2011,3,29
22439,0.79,0.44,0.05,0.0,2011,3,30
22440,-0.11,0.6,-0.29,0.0,2011,3,31
22441,0.52,-0.13,0.21,0.0,2011,4,1
22442,0.09,0.23,-0.1,0.0,2011,4,4
22443,0.08,0.49,-0.23,0.0,2011,4,5
22444,0.21,-0.2,0.64,0.0,2011,4,6
22445,-0.2,-0.22,-0.18,0.0,2011,4,7
22446,-0.47,-0.55,-0.28,0.0,2011,4,8
22447,-0.39,-0.63,-0.05,0.0,2011,4,11
22448,-0.84,-0.68,0.08,0.0,2011,4,12
22449,0.11,0.14,-0.69,0.0,2011,4,13
22450,0.0,0.39,-0.35,0.0,2011,4,14
22451,0.44,0.58,-0.09,0.0,2011,4,15
22452,-1.15,-0.39,-0.32,0.0,2011,4,18
22453,0.5,-0.36,-0.18,0.0,2011,4,19
22454,1.45,0.63,-0.6,0.0,2011,4,20
22455,0.56,0.32,-0.07,0.0,2011,4,21
22456,-0.16,-0.08,0.0,0.0,2011,4,25
22457,0.89,0.16,-0.02,0.0,2011,4,26
22458,0.66,-0.12,-0.21,0.0,2011,4,27
22459,0.32,-0.12,0.16,0.0,2011,4,28
22460,0.29,0.2,-0.09,0.0,2011,4,29
22461,-0.28,-0.89,-0.2,0.0,2011,5,2
22462,-0.5,-1.01,0.38,0.0,2011,5,3
22463,-0.74,-0.54,-0.09,0.0,2011,5,4
22464,-0.82,0.5,-0.32,0.0,2011,5,5
22465,0.46,0.04,-0.16,0.0,2011,5,6
22466,0.55,0.67,-0.5,0.0,2011,5,9
22467,0.86,0.66,0.26,0.0,2011,5,10
22468,-1.09,-0.61,-0.42,0.0,2011,5,11
22469,0.52,0.39,-0.46,0.0,2011,5,12
22470,-0.88,-0.45,-0.33,0.0,2011,5,13
22471,-0.76,-1.01,0.43,0.0,2011,5,16
22472,-0.11,-0.49,0.18,0.0,2011,5,17
22473,1.02,0.67,-0.31,0.0,2011,5,18
22474,0.22,-0.04,-0.1,0.0,2011,5,19
22475,-0.73,0.1,-0.2,0.0,2011,5,20
22476,-1.29,-0.51,0.01,0.0,2011,5,23
22477,-0.14,-0.28,-0.05,0.0,2011,5,24
22478,0.45,1.03,-0.35,0.0,2011,5,25
22479,0.52,0.68,-0.13,0.0,2011,5,26
22480,0.49,0.19,0.22,0.0,2011,5,27
22481,1.04,0.45,-0.04,0.0,2011,5,31
22482,-2.33,-0.74,-0.28,0.0,2011,6,1
22483,-0.1,-0.04,0.11,0.0,2011,6,2
22484,-1.1,-0.54,0.15,0.0,2011,6,3
22485,-1.18,-0.24,-0.32,0.0,2011,6,6
22486,-0.04,0.33,-0.11,0.0,2011,6,7
22487,-0.54,-0.72,0.04,0.0,2011,6,8
22488,0.75,-0.1,0.01,0.0,2011,6,9
22489,-1.37,-0.25,0.43,0.0,2011,6,10
22490,0.01,-0.55,0.4,0.0,2011,6,13
22491,1.36,1.05,-0.39,0.0,2011,6,14
22492,-1.72,-0.01,-0.16,0.0,2011,6,15
22493,0.12,-0.08,0.47,0.0,2011,6,16
22494,0.25,-0.4,0.67,0.0,2011,6,17
22495,0.58,0.38,-0.09,0.0,2011,6,20
22496,1.52,0.96,-0.4,0.0,2011,6,21
22497,-0.62,-0.1,0.0,0.0,2011,6,22
22498,-0.14,0.65,-0.81,0.0,2011,6,23
22499,-1.1,0.45,0.09,0.0,2011,6,24
22500,0.89,0.05,-0.04,0.0,2011,6,27
22501,1.36,0.43,-0.54,0.0,2011,6,28
22502,0.77,-0.7,0.65,0.0,2011,6,29
22503,0.99,0.17,-0.24,0.0,2011,6,30
22504,1.45,-0.04,0.15,0.0,2011,7,1
22505,-0.08,0.23,-0.85,0.0,2011,7,5
22506,0.18,0.43,-0.58,0.0,2011,7,6
22507,1.1,0.46,0.16,0.0,2011,7,7
22508,-0.67,0.01,-0.41,0.0,2011,7,8
22509,-1.91,-0.12,-0.33,0.0,2011,7,11
22510,-0.45,0.03,0.43,0.0,2011,7,12
22511,0.45,0.58,-0.14,0.0,2011,7,13
22512,-0.82,-0.82,0.14,0.0,2011,7,14
22513,0.58,0.11,-0.51,0.0,2011,7,15
22514,-0.94,-0.57,-0.42,0.0,2011,7,18
22515,1.72,0.57,-0.66,0.0,2011,7,19
22516,-0.1,-0.32,0.79,0.0,2011,7,20
22517,1.29,-0.36,1.1,0.0,2011,7,21
22518,0.1,-0.1,-0.7,0.0,2011,7,22
22519,-0.68,-0.59,0.14,0.0,2011,7,25
22520,-0.47,-0.35,0.31,0.0,2011,7,26
22521,-2.16,-0.76,0.39,0.0,2011,7,27
22522,-0.31,0.11,-0.02,0.0,2011,7,28
22523,-0.56,0.25,0.11,0.0,2011,7,29
22524,-0.4,-0.16,0.15,0.0,2011,8,1
22525,-2.68,-0.43,0.19,0.0,2011,8,2
22526,0.58,0.24,-0.4,0.0,2011,8,3
22527,-5.04,-0.8,0.39,0.0,2011,8,4
22528,-0.36,-1.22,-0.58,0.0,2011,8,5
22529,-6.97,-1.39,-1.63,0.0,2011,8,8
22530,4.97,0.91,0.71,0.0,2011,8,9
22531,-4.3,-0.5,-1.6,0.0,2011,8,10
22532,4.72,0.25,0.79,0.0,2011,8,11
22533,0.54,-0.24,-1.51,0.0,2011,8,12
22534,2.25,0.46,1.01,0.0,2011,8,15
22535,-1.07,-0.8,-0.15,0.0,2011,8,16
22536,-0.01,-0.32,0.65,0.0,2011,8,17
22537,-4.65,-0.97,0.53,0.0,2011,8,18
22538,-1.55,0.13,-0.35,0.0,2011,8,19
22539,-0.03,0.16,-0.91,0.0,2011,8,22
22540,3.6,1.25,-0.77,0.0,2011,8,23
22541,1.35,-0.19,1.01,0.0,2011,8,24
22542,-1.67,-1.01,0.52,0.0,2011,8,25
22543,1.74,0.86,-1.01,0.0,2011,8,26
22544,3.11,1.52,0.92,0.0,2011,8,29
22545,0.32,0.29,-0.76,0.0,2011,8,30
22546,0.42,-0.81,0.49,0.0,2011,8,31
22547,-1.33,-1.06,-0.78,0.0,2011,9,1
22548,-2.64,-0.75,-0.75,0.0,2011,9,2
22549,-0.72,0.51,-0.65,0.0,2011,9,6
22550,3.06,0.89,1.03,0.0,2011,9,7
22551,-1.18,-0.74,-0.61,0.0,2011,9,8
22552,-2.65,-0.18,-0.03,0.0,2011,9,9
22553,0.68,0.0,0.36,0.0,2011,9,12
22554,1.12,0.78,-0.4,0.0,2011,9,13
22555,1.45,0.42,-0.38,0.0,2011,9,14
22556,1.64,-0.57,0.58,0.0,2011,9,15
22557,0.47,-0.35,-0.36,0.0,2011,9,16
22558,-0.99,-0.5,-1.28,0.0,2011,9,19
22559,-0.45,-1.49,0.23,0.0,2011,9,20
22560,-2.92,-0.32,-1.26,0.0,2011,9,21
22561,-3.29,0.14,0.46,0.0,2011,9,22
22562,0.74,0.65,-0.03,0.0,2011,9,23
22563,2.28,-0.66,1.28,0.0,2011,9,26
22564,1.22,1.06,-0.61,0.0,2011,9,27
22565,-2.29,-1.65,-0.25,0.0,2011,9,28
22566,0.77,0.57,2.11,0.0,2011,9,29
22567,-2.5,-0.09,-0.21,0.0,2011,9,30
22568,-3.18,-1.91,-0.61,0.0,2011,10,3
22569,2.68,3.59,0.45,0.0,2011,10,4
22570,1.92,-0.19,-0.46,0.0,2011,10,5
22571,1.94,0.18,0.58,0.0,2011,10,6
22572,-0.98,-1.24,-1.47,0.0,2011,10,7
22573,3.44,0.45,0.64,0.0,2011,10,10
22574,0.15,0.65,-0.12,0.0,2011,10,11
22575,1.07,0.45,0.94,0.0,2011,10,12
22576,-0.21,0.29,-1.27,0.0,2011,10,13
22577,1.72,0.14,-0.33,0.0,2011,10,14
22578,-2.06,-1.25,-0.51,0.0,2011,10,17
22579,2.11,0.6,1.65,0.0,2011,10,18
22580,-1.38,-0.75,0.32,0.0,2011,10,19
22581,0.43,-0.32,0.74,0.0,2011,10,20
22582,1.92,0.13,0.09,0.0,2011,10,21
22583,1.59,1.74,-0.37,0.0,2011,10,24
22584,-2.13,-0.88,-0.32,0.0,2011,10,25
22585,1.12,0.65,0.8,0.0,2011,10,26
22586,3.54,1.38,0.91,0.0,2011,10,27
22587,-0.01,-0.55,-0.57,0.0,2011,10,28
22588,-2.5,0.1,-0.86,0.0,2011,10,31
22589,-2.86,-0.49,-1.17,0.0,2011,11,1
22590,1.72,0.74,0.94,0.0,2011,11,2
22591,1.97,0.6,-0.15,0.0,2011,11,3
22592,-0.53,0.02,-0.66,0.0,2011,11,4
22593,0.48,-0.7,0.4,0.0,2011,11,7
22594,1.21,-0.01,0.55,0.0,2011,11,8
22595,-3.78,-0.77,-0.68,0.0,2011,11,9
22596,0.83,0.05,0.55,0.0,2011,11,10
22597,1.98,0.46,-0.18,0.0,2011,11,11
22598,-0.92,-0.44,-0.86,0.0,2011,11,14
22599,0.56,0.88,-0.25,0.0,2011,11,15
22600,-1.64,-0.15,-0.17,0.0,2011,11,16
22601,-1.65,0.23,0.15,0.0,2011,11,17
22602,-0.07,0.03,0.91,0.0,2011,11,18
22603,-1.87,-0.49,-0.04,0.0,2011,11,21
22604,-0.44,-0.28,-0.53,0.0,2011,11,22
22605,-2.29,-0.7,-0.28,0.0,2011,11,23
22606,-0.34,-1.02,0.48,0.0,2011,11,25
22607,3.1,1.58,-0.64,0.0,2011,11,28
22608,0.18,-0.51,0.11,0.0,2011,11,29
22609,4.44,1.05,1.17,0.0,2011,11,30
22610,-0.22,-0.5,-0.67,0.0,2011,12,1
22611,0.05,0.44,0.63,0.0,2011,12,2
22612,1.09,0.28,0.29,0.0,2011,12,5
22613,0.04,-0.07,0.04,0.0,2011,12,6
22614,0.16,-0.31,0.74,0.0,2011,12,7
22615,-2.23,-0.74,-1.03,0.0,2011,12,8
22616,1.83,1.31,0.13,0.0,2011,12,9
22617,-1.48,0.07,-0.49,0.0,2011,12,12
22618,-1.05,-1.01,0.08,0.0,2011,12,13
22619,-1.21,-0.28,0.91,0.0,2011,12,14
22620,0.4,0.64,0.16,0.0,2011,12,15
22621,0.45,0.22,-0.06,0.0,2011,12,16
22622,-1.31,-0.41,-0.71,0.0,2011,12,19
22623,3.1,0.76,0.35,0.0,2011,12,20
22624,0.2,0.0,1.29,0.0,2011,12,21
22625,0.83,-0.2,0.66,0.0,2011,12,22
22626,0.84,-0.62,-0.12,0.0,2011,12,23
22627,0.04,0.5,-0.55,0.0,2011,12,27
22628,-1.34,-0.7,-0.08,0.0,2011,12,28
22629,1.1,0.19,0.29,0.0,2011,12,29
22630,-0.4,-0.05,-0.18,0.0,2011,12,30
22631,1.5,-0.18,0.92,0.0,2012,1,3
22632,0.0,-0.65,0.03,0.0,2012,1,4
22633,0.39,0.18,0.19,0.0,2012,1,5
22634,-0.19,0.02,-0.27,0.0,2012,1,6
22635,0.28,0.23,-0.06,0.0,2012,1,9
22636,0.97,0.37,0.38,0.0,2012,1,10
22637,0.13,0.17,0.32,0.0,2012,1,11
