,Mkt-RF,SMB,HML,RF,Year,Month,Day
16436,0.13,-0.01,0.07,0.022,1987,6,10
16437,0.34,-0.25,0.01,0.022,1987,6,11
16438,0.86,-0.54,-0.05,0.022,1987,6,12
16439,0.41,-0.53,0.09,0.022,1987,6,15
16440,0.46,-0.27,-0.18,0.022,1987,6,16
16441,0.07,0.13,-0.12,0.022,1987,6,17
16442,0.19,-0.16,0.18,0.022,1987,6,18
16443,0.27,0.04,0.13,0.022,1987,6,19
16444,0.63,-0.65,-0.34,0.022,1987,6,22
16445,-0.32,0.07,0.09,0.022,1987,6,23
16446,-0.44,0.4,0.01,0.022,1987,6,24
16447,0.55,-0.43,0.32,0.022,1987,6,25
16448,-0.46,0.32,0.11,0.022,1987,6,26
16449,0.05,-0.06,0.45,0.022,1987,6,29
16450,-1.04,1.01,0.52,0.022,1987,6,30
16451,-0.24,0.14,0.16,0.021,1987,7,1
16452,0.63,-0.35,-0.14,0.021,1987,7,2
16453,-0.21,0.03,0.26,0.021,1987,7,6
16454,0.58,-0.26,0.74,0.021,1987,7,7
16455,0.24,0.1,0.08,0.021,1987,7,8
16456,-0.13,0.38,0.11,0.021,1987,7,9
16457,0.2,-0.17,0.14,0.021,1987,7,10
16458,-0.18,0.25,0.22,0.021,1987,7,13
16459,0.91,-0.23,-0.27,0.021,1987,7,14
16460,-0.06,0.24,0.08,0.021,1987,7,15
16461,0.56,-0.15,0.07,0.021,1987,7,16
16462,0.46,-0.12,0.16,0.021,1987,7,17
16463,-0.83,0.5,0.27,0.021,1987,7,20
16464,-0.8,0.36,-0.04,0.021,1987,7,21
16465,-0.1,-0.16,-0.13,0.021,1987,7,22
16466,-0.28,-0.1,-0.06,0.021,1987,7,23
16467,0.37,-0.07,-0.29,0.021,1987,7,24
16468,0.38,-0.4,-0.21,0.021,1987,7,27
16469,0.47,-0.21,-0.09,0.021,1987,7,28
16470,0.89,-0.44,-0.27,0.021,1987,7,29
16471,0.71,-0.15,-0.22,0.021,1987,7,30
16472,0.2,0.11,0.13,0.021,1987,7,31
16473,-0.38,0.05,0.63,0.022,1987,8,3
16474,-0.31,0.17,0.22,0.022,1987,8,4
16475,0.71,-0.1,-0.44,0.022,1987,8,5
16476,1.09,-0.32,-0.87,0.022,1987,8,6
16477,0.39,0.11,-0.25,0.022,1987,8,7
16478,1.32,-0.98,-0.02,0.022,1987,8,10
16479,1.35,-1.04,-0.15,0.022,1987,8,11
16480,-0.22,-0.05,0.28,0.022,1987,8,12
16481,0.61,-0.36,0.01,0.022,1987,8,13
16482,-0.09,0.15,0.64,0.022,1987,8,14
16483,0.09,-0.28,-0.19,0.022,1987,8,17
16484,-1.4,0.48,0.13,0.022,1987,8,18
16485,0.11,0.2,-0.06,0.022,1987,8,19
16486,1.39,-0.49,-0.27,0.022,1987,8,20
16487,0.3,0.11,-0.4,0.022,1987,8,21
16488,-0.59,0.37,0.03,0.022,1987,8,24
16489,0.81,-0.56,-0.33,0.022,1987,8,25
16490,-0.47,0.45,0.11,0.022,1987,8,26
16491,-0.82,0.66,0.04,0.022,1987,8,27
16492,-1.1,0.77,-0.13,0.022,1987,8,28
16493,0.71,-0.16,0.09,0.022,1987,8,31
16494,-1.59,1.04,-0.06,0.021,1987,9,1
16495,-0.67,-0.09,-0.05,0.021,1987,9,2
16496,-0.45,0.36,0.0,0.021,1987,9,3
16497,-0.91,0.63,0.23,0.021,1987,9,4
16498,-1.27,-1.01,0.1,0.021,1987,9,8
16499,0.21,0.23,-0.02,0.021,1987,9,9
16500,0.92,-0.06,-0.79,0.021,1987,9,10
16501,1.34,-0.39,-0.51,0.021,1987,9,11
16502,0.21,-0.36,0.1,0.021,1987,9,14
16503,-1.34,0.73,0.41,0.021,1987,9,15
16504,-0.77,0.62,0.16,0.021,1987,9,16
16505,-0.04,-0.13,0.13,0.021,1987,9,17
16506,-0.1,0.18,-0.09,0.021,1987,9,18
16507,-1.28,0.43,0.82,0.021,1987,9,21
16508,2.16,-2.36,-0.04,0.021,1987,9,22
16509,0.58,0.08,-0.29,0.021,1987,9,23
16510,-0.25,0.46,-0.23,0.021,1987,9,24
16511,0.11,-0.07,0.03,0.021,1987,9,25
16512,0.72,-0.5,0.02,0.021,1987,9,28
16513,-0.31,0.06,0.29,0.021,1987,9,29
16514,0.18,0.67,-0.01,0.021,1987,9,30
16515,1.43,-1.17,-0.02,0.027,1987,10,1
16516,0.3,0.05,-0.34,0.027,1987,10,2
16517,0.05,0.27,-0.24,0.027,1987,10,5
16518,-2.24,1.01,0.58,0.027,1987,10,6
16519,-0.38,-0.37,-0.14,0.027,1987,10,7
16520,-1.34,0.29,0.33,0.027,1987,10,8
16521,-0.82,0.29,0.33,0.027,1987,10,9
16522,-0.74,-0.56,0.29,0.027,1987,10,12
16523,1.29,-1.39,0.2,0.027,1987,10,13
16524,-2.44,1.04,0.56,0.027,1987,10,14
16525,-2.26,0.87,0.49,0.027,1987,10,15
16526,-4.87,0.59,0.74,0.027,1987,10,16
16527,-17.44,6.24,1.18,0.027,1987,10,19
16528,0.72,-11.63,2.62,0.027,1987,10,20
16529,8.57,-1.12,-1.96,0.027,1987,10,21
16530,-3.97,-0.6,1.46,0.027,1987,10,22
16531,-0.61,-1.93,1.15,0.027,1987,10,23
16532,-8.31,-0.73,2.58,0.027,1987,10,26
16533,1.56,-3.58,-0.34,0.027,1987,10,27
16534,-0.19,-2.16,-0.98,0.027,1987,10,28
16535,4.73,-0.48,-2.66,0.027,1987,10,29
16536,3.61,3.09,-0.98,0.027,1987,10,30
16537,1.26,0.21,0.0,0.017,1987,11,2
16538,-1.87,-0.11,0.94,0.017,1987,11,3
16539,-0.6,0.21,0.54,0.017,1987,11,4
16540,2.11,-0.71,-0.31,0.017,1987,11,5
16541,-1.12,1.63,0.32,0.017,1987,11,6
16542,-2.48,1.16,0.94,0.017,1987,11,9
16543,-1.74,0.05,0.64,0.017,1987,11,10
16544,1.0,-0.48,-0.44,0.017,1987,11,11
16545,2.4,-0.81,-1.03,0.017,1987,11,12
16546,-0.8,0.92,0.14,0.017,1987,11,13
16547,0.28,-0.43,0.04,0.017,1987,11,16
16548,-1.47,-0.12,0.58,0.017,1987,11,17
16549,0.87,-0.54,-0.11,0.017,1987,11,18
16550,-1.98,0.86,0.11,0.017,1987,11,19
16551,0.53,-1.11,0.09,0.017,1987,11,20
16552,0.32,-0.36,-0.08,0.017,1987,11,23
16553,1.3,-0.35,-0.41,0.017,1987,11,24
16554,-0.6,1.1,-0.16,0.017,1987,11,25
16555,-1.2,0.97,0.46,0.017,1987,11,27
16556,-3.99,0.68,0.83,0.017,1987,11,30
16557,0.51,-0.93,0.49,0.018,1987,12,1
16558,0.39,-0.68,0.04,0.018,1987,12,2
16559,-3.06,1.3,0.97,0.018,1987,12,3
16560,-1.02,-1.1,0.37,0.018,1987,12,4
16561,1.63,-1.77,-0.7,0.018,1987,12,7
16562,2.28,-1.6,-0.16,0.018,1987,12,8
16563,1.66,-0.24,-1.33,0.018,1987,12,9
16564,-1.67,1.34,-0.68,0.018,1987,12,10
16565,0.54,-0.07,0.27,0.018,1987,12,11
16566,2.71,-0.51,-1.36,0.018,1987,12,14
16567,0.41,1.21,-0.8,0.018,1987,12,15
16568,2.02,-0.01,-0.68,0.018,1987,12,16
16569,-1.41,1.75,-0.29,0.018,1987,12,17
16570,2.21,-0.04,-0.22,0.018,1987,12,18
16571,0.35,-0.01,-0.08,0.018,1987,12,21
16572,-0.05,-0.42,0.13,0.018,1987,12,22
16573,1.2,-0.08,-0.05,0.018,1987,12,23
16574,-0.16,0.76,-0.18,0.018,1987,12,24
16575,-2.37,0.36,0.59,0.018,1987,12,28
16576,-0.36,-0.07,0.04,0.018,1987,12,29
16577,1.2,-0.27,-0.65,0.018,1987,12,30
16578,-0.19,1.03,-0.01,0.018,1987,12,31
16579,3.34,-0.88,0.01,0.015,1988,1,4
16580,1.22,0.75,-0.49,0.015,1988,1,5
16581,0.27,0.35,0.16,0.015,1988,1,6
16582,0.74,-0.08,0.28,0.015,1988,1,7
16583,-5.66,2.85,1.51,0.015,1988,1,8
16584,0.9,-2.08,-0.36,0.015,1988,1,11
16585,-0.88,-0.15,0.53,0.015,1988,1,12
16586,0.19,-0.12,0.36,0.015,1988,1,13
16587,0.08,0.31,0.04,0.015,1988,1,14
16588,2.31,-0.91,-0.41,0.015,1988,1,15
16589,0.03,0.21,0.45,0.015,1988,1,18
16590,-0.7,0.88,0.57,0.015,1988,1,19
16591,-2.42,0.62,1.0,0.015,1988,1,20
16592,0.17,-0.2,-0.13,0.015,1988,1,21
16593,1.21,-0.38,0.31,0.015,1988,1,22
16594,1.93,-1.54,0.07,0.015,1988,1,25
16595,-0.75,0.57,0.46,0.015,1988,1,26
16596,-0.05,0.23,0.28,0.015,1988,1,27
16597,1.3,-0.7,0.03,0.015,1988,1,28
16598,1.24,-0.67,-0.06,0.015,1988,1,29
16599,-0.3,0.84,0.16,0.023,1988,2,1
16600,0.19,-0.06,0.27,0.023,1988,2,2
16601,-1.11,0.83,0.89,0.023,1988,2,3
16602,0.0,-0.12,0.14,0.023,1988,2,4
16603,-0.21,0.53,0.0,0.023,1988,2,5
16604,-0.68,0.37,-0.16,0.023,1988,2,8
16605,0.83,-0.72,-0.2,0.023,1988,2,9
16606,1.72,-0.47,-0.52,0.023,1988,2,10
16607,-0.13,0.76,-0.11,0.023,1988,2,11
16608,0.55,0.05,-0.33,0.023,1988,2,12
16609,0.74,-0.46,-0.13,0.023,1988,2,16
16610,-0.17,0.5,-0.12,0.023,1988,2,17
16611,-0.35,0.68,-0.17,0.023,1988,2,18
16612,1.13,-0.89,0.0,0.023,1988,2,19
16613,1.29,-0.34,-0.45,0.023,1988,2,22
16614,-0.06,0.37,-0.11,0.023,1988,2,23
16615,0.01,0.59,-0.35,0.023,1988,2,24
16616,-0.73,1.32,0.26,0.023,1988,2,25
16617,0.22,-0.13,-0.23,0.023,1988,2,26
16618,1.79,-0.54,-0.45,0.023,1988,2,29
16619,-0.15,0.24,-0.06,0.019,1988,3,1
16620,0.43,0.26,-0.24,0.019,1988,3,2
16621,0.06,0.22,-0.27,0.019,1988,3,3
16622,-0.13,0.52,0.1,0.019,1988,3,4
16623,0.13,0.52,-0.24,0.019,1988,3,7
16624,0.69,0.33,-0.17,0.019,1988,3,8
16625,0.06,1.01,-0.41,0.019,1988,3,9
16626,-1.66,0.97,0.3,0.019,1988,3,10
16627,0.17,-0.36,0.69,0.019,1988,3,11
16628,0.42,-0.15,-0.31,0.019,1988,3,14
16629,-0.05,0.13,0.1,0.019,1988,3,15
16630,0.81,-0.31,0.09,0.019,1988,3,16
16631,0.87,-0.41,-0.35,0.019,1988,3,17
16632,-0.01,0.07,0.31,0.019,1988,3,18
16633,-0.78,0.31,0.19,0.019,1988,3,21
16634,0.06,0.18,-0.18,0.019,1988,3,22
16635,0.14,0.44,0.35,0.019,1988,3,23
16636,-1.8,0.76,0.24,0.019,1988,3,24
16637,-1.49,0.78,0.13,0.019,1988,3,25
16638,-0.4,-0.46,0.13,0.019,1988,3,28
16639,0.72,0.06,-0.19,0.019,1988,3,29
16640,-0.64,0.29,0.47,0.019,1988,3,30
16641,0.35,0.68,0.09,0.019,1988,3,31
16642,-0.93,-0.01,0.3,0.023,1988,4,4
16643,0.68,-0.53,-0.05,0.023,1988,4,5
16644,2.2,-1.48,-0.04,0.023,1988,4,6
16645,0.28,0.25,0.06,0.023,1988,4,7
16646,1.09,-0.32,0.07,0.023,1988,4,8
16647,0.28,0.15,0.14,0.023,1988,4,11
16648,0.45,-0.09,0.12,0.023,1988,4,12
16649,-0.03,0.06,0.08,0.023,1988,4,13
16650,-3.76,1.6,0.45,0.023,1988,4,14
16651,-0.17,-0.38,-0.04,0.023,1988,4,15
16652,-0.14,0.8,0.25,0.023,1988,4,18
16653,-0.28,0.74,-0.06,0.023,1988,4,19
16654,-0.7,0.08,0.05,0.023,1988,4,20
16655,-0.04,-0.22,0.17,0.023,1988,4,21
16656,1.09,-1.07,0.23,0.023,1988,4,22
16657,0.71,-0.47,0.26,0.023,1988,4,25
16658,0.6,-0.09,-0.22,0.023,1988,4,26
16659,0.01,0.32,-0.05,0.023,1988,4,27
16660,-0.39,0.57,0.01,0.023,1988,4,28
16661,-0.25,0.94,-0.13,0.023,1988,4,29
16662,0.02,-0.1,-0.3,0.024,1988,5,2
16663,0.51,-0.19,0.0,0.024,1988,5,3
16664,-0.75,0.77,0.14,0.024,1988,5,4
16665,-0.54,0.28,0.32,0.024,1988,5,5
16666,-0.38,0.38,0.49,0.024,1988,5,6
16667,-0.43,-0.29,0.36,0.024,1988,5,9
16668,0.24,-0.47,0.34,0.024,1988,5,10
16669,-1.56,0.0,0.41,0.024,1988,5,11
16670,0.25,-0.07,0.16,0.024,1988,5,12
16671,0.93,-0.36,0.02,0.024,1988,5,13
16672,0.59,-0.56,-0.05,0.024,1988,5,16
16673,-0.92,0.69,0.2,0.024,1988,5,17
16674,-1.49,0.18,0.46,0.024,1988,5,18
16675,0.25,-0.66,-0.08,0.024,1988,5,19
16676,0.11,0.1,-0.06,0.024,1988,5,20
16677,-0.75,0.2,0.16,0.024,1988,5,23
16678,0.86,-0.68,-0.16,0.024,1988,5,24
16679,0.2,0.0,0.02,0.024,1988,5,25
16680,0.33,0.03,0.09,0.024,1988,5,26
16681,-0.36,0.19,0.18,0.024,1988,5,27
16682,2.7,-2.1,-0.18,0.024,1988,5,31
16683,1.66,-0.7,-0.39,0.022,1988,6,1
16684,-0.4,0.49,0.01,0.022,1988,6,2
16685,0.44,0.01,0.13,0.022,1988,6,3
16686,0.27,0.13,-0.27,0.022,1988,6,6
16687,-0.51,0.46,-0.06,0.022,1988,6,7
16688,1.97,-1.06,-0.18,0.022,1988,6,8
16689,-0.18,0.76,-0.06,0.022,1988,6,9
16690,0.3,0.13,0.13,0.022,1988,6,10
16691,0.08,0.14,-0.18,0.022,1988,6,13
16692,0.87,-0.63,-0.03,0.022,1988,6,14
16693,0.09,0.12,0.1,0.022,1988,6,15
16694,-1.31,1.03,0.34,0.022,1988,6,16
16695,0.14,-0.37,0.15,0.022,1988,6,17
16696,-0.51,0.44,0.14,0.022,1988,6,20
16697,0.81,-0.64,-0.03,0.022,1988,6,21
16698,1.25,-0.68,-0.16,0.022,1988,6,22
16699,-0.14,0.45,-0.02,0.022,1988,6,23
16700,-0.21,0.5,0.06,0.022,1988,6,24
16701,-1.34,1.13,0.11,0.022,1988,6,27
16702,0.93,-0.55,-0.31,0.022,1988,6,28
16703,-0.36,0.46,-0.18,0.022,1988,6,29
16704,0.86,0.28,-0.52,0.022,1988,6,30
16705,-0.39,0.4,0.06,0.025,1988,7,1
16706,1.09,-1.07,-0.01,0.025,1988,7,5
16707,-1.11,1.14,0.14,0.025,1988,7,6
16708,-0.06,0.1,-0.02,0.025,1988,7,7
16709,-0.5,0.39,0.33,0.025,1988,7,8
16710,0.11,-0.05,0.05,0.025,1988,7,11
16711,-0.78,0.55,0.07,0.025,1988,7,12
16712,0.3,-0.47,0.11,0.025,1988,7,13
16713,0.28,-0.05,-0.02,0.025,1988,7,14
16714,0.44,-0.3,0.01,0.025,1988,7,15
16715,-0.42,0.41,0.13,0.025,1988,7,18
16716,-0.76,0.33,0.43,0.025,1988,7,19
16717,0.41,-0.23,0.15,0.025,1988,7,20
16718,-1.05,0.61,0.31,0.025,1988,7,21
16719,-1.04,0.47,0.33,0.025,1988,7,22
16720,0.28,-0.43,0.01,0.025,1988,7,25
16721,0.14,-0.24,0.05,0.025,1988,7,26
16722,-0.85,0.38,0.48,0.025,1988,7,27
16723,0.97,-0.99,-0.13,0.025,1988,7,28
16724,1.75,-1.29,-0.26,0.025,1988,7,29
16725,0.19,0.17,0.05,0.026,1988,8,1
16726,-0.01,-0.08,0.22,0.026,1988,8,2
16727,0.3,-0.25,-0.12,0.026,1988,8,3
16728,-0.21,0.23,0.22,0.026,1988,8,4
16729,-0.32,0.09,0.26,0.026,1988,8,5
16730,-0.33,0.21,0.18,0.026,1988,8,8
16731,-1.12,0.39,0.17,0.026,1988,8,9
16732,-1.66,0.28,0.41,0.026,1988,8,10
16733,0.21,-0.46,-0.09,0.026,1988,8,11
16734,-0.1,0.24,0.05,0.026,1988,8,12
16735,-1.28,0.3,0.48,0.026,1988,8,15
16736,0.59,-0.51,-0.35,0.026,1988,8,16
16737,0.1,-0.2,0.06,0.026,1988,8,17
16738,0.13,-0.01,-0.1,0.026,1988,8,18
16739,-0.17,0.33,0.05,0.026,1988,8,19
16740,-1.12,0.12,0.62,0.026,1988,8,22
16741,-0.03,-0.19,0.01,0.026,1988,8,23
16742,1.25,-0.68,-0.29,0.026,1988,8,24
16743,-0.63,0.16,0.15,0.026,1988,8,25
16744,0.15,-0.07,-0.03,0.026,1988,8,26
16745,0.89,-0.61,-0.29,0.026,1988,8,29
16746,0.1,-0.03,0.22,0.026,1988,8,30
16747,-0.23,0.61,0.3,0.026,1988,8,31
16748,-1.1,0.29,0.4,0.029,1988,9,1
16749,1.88,-1.28,-0.25,0.029,1988,9,2
16750,0.37,-0.17,-0.32,0.029,1988,9,6
16751,0.11,0.13,-0.14,0.029,1988,9,7
16752,0.12,0.3,-0.23,0.029,1988,9,8
16753,0.37,-0.02,-0.38,0.029,1988,9,9
16754,-0.1,0.19,-0.17,0.029,1988,9,12
16755,0.23,-0.19,0.13,0.029,1988,9,13
16756,0.56,-0.3,-0.11,0.029,1988,9,14
16757,-0.35,0.3,0.28,0.029,1988,9,15
16758,0.69,-0.59,-0.02,0.029,1988,9,16
16759,-0.47,0.39,0.31,0.029,1988,9,19
16760,0.27,-0.19,-0.01,0.029,1988,9,20
16761,0.17,-0.18,-0.41,0.029,1988,9,21
16762,-0.35,0.17,-0.04,0.029,1988,9,22
16763,0.19,-0.05,0.01,0.029,1988,9,23
16764,-0.34,-0.12,0.4,0.029,1988,9,26
16765,-0.24,0.08,0.06,0.029,1988,9,27
16766,0.27,-0.21,-0.18,0.029,1988,9,28
16767,1.08,-0.45,-0.29,0.029,1988,9,29
16768,-0.08,0.61,0.22,0.029,1988,9,30
16769,-0.32,-0.6,0.03,0.029,1988,10,3
16770,-0.19,0.33,-0.17,0.029,1988,10,4
16771,0.37,-0.2,0.16,0.029,1988,10,5
16772,0.15,0.0,0.16,0.029,1988,10,6
16773,1.58,-1.55,0.1,0.029,1988,10,7
16774,0.07,0.11,0.06,0.029,1988,10,10
16775,-0.13,-0.04,-0.02,0.029,1988,10,11
16776,-1.25,0.88,0.53,0.029,1988,10,12
16777,0.3,-0.43,0.06,0.029,1988,10,13
16778,0.1,0.07,-0.19,0.029,1988,10,14
16779,0.19,-0.18,0.11,0.029,1988,10,17
16780,0.8,-0.56,-0.15,0.029,1988,10,18
16781,-0.69,0.58,0.02,0.029,1988,10,19
16782,1.67,-1.32,-0.45,0.029,1988,10,20
16783,0.17,-0.25,0.35,0.029,1988,10,21
16784,-0.32,0.18,0.16,0.029,1988,10,24
16785,-0.05,-0.16,0.38,0.029,1988,10,25
16786,-0.34,0.11,0.21,0.029,1988,10,26
16787,-1.33,0.24,0.59,0.029,1988,10,27
16788,0.33,-0.1,0.12,0.029,1988,10,28
16789,0.09,-0.07,-0.03,0.029,1988,10,31
16790,0.05,-0.16,0.16,0.027,1988,11,1
16791,-0.04,-0.17,0.21,0.027,1988,11,2
16792,0.08,0.02,0.29,0.027,1988,11,3
16793,-0.77,0.32,0.02,0.027,1988,11,4
16794,-0.9,-0.18,0.25,0.027,1988,11,7
16795,0.38,0.03,-0.21,0.027,1988,11,8
16796,-0.54,0.21,0.01,0.027,1988,11,9
16797,0.08,0.09,0.14,0.027,1988,11,10
16798,-1.82,0.93,0.29,0.027,1988,11,11
16799,-0.2,-0.41,0.16,0.027,1988,11,14
16800,0.16,-0.15,0.0,0.027,1988,11,15
16801,-1.56,0.44,0.47,0.027,1988,11,16
16802,0.1,-0.5,-0.17,0.027,1988,11,17
16803,0.58,-0.48,-0.17,0.027,1988,11,18
16804,-0.22,-0.4,0.41,0.027,1988,11,21
16805,0.27,-0.48,0.24,0.027,1988,11,22
16806,0.63,-0.28,-0.19,0.027,1988,11,23
16807,-0.57,0.42,0.42,0.027,1988,11,25
16808,0.36,-0.47,-0.12,0.027,1988,11,28
16809,0.8,-0.49,-0.45,0.027,1988,11,29
16810,0.91,-0.03,-0.32,0.027,1988,11,30
16811,-0.19,0.51,-0.16,0.03,1988,12,1
16812,-0.2,0.35,-0.41,0.03,1988,12,2
16813,0.87,-0.35,-0.22,0.03,1988,12,5
16814,0.83,-0.6,0.01,0.03,1988,12,6
16815,0.13,-0.12,0.17,0.03,1988,12,7
16816,-0.48,0.32,0.08,0.03,1988,12,8
16817,0.12,-0.09,0.03,0.03,1988,12,9
16818,-0.18,-0.13,0.33,0.03,1988,12,12
16819,-0.17,-0.11,0.12,0.03,1988,12,13
16820,-0.33,0.39,-0.01,0.03,1988,12,14
16821,-0.31,0.28,-0.13,0.03,1988,12,15
16822,0.6,0.21,-0.38,0.03,1988,12,16
16823,0.69,-0.64,-0.3,0.03,1988,12,19
16824,-0.32,0.29,-0.12,0.03,1988,12,20
16825,-0.1,-0.08,-0.09,0.03,1988,12,21
16826,-0.1,0.28,0.07,0.03,1988,12,22
16827,0.38,-0.13,-0.21,0.03,1988,12,23
16828,-0.3,0.09,0.0,0.03,1988,12,27
16829,0.11,0.08,-0.05,0.03,1988,12,28
16830,0.67,-0.15,-0.29,0.03,1988,12,29
16831,-0.23,1.4,-0.25,0.03,1988,12,30
16832,-0.82,0.62,0.29,0.026,1989,1,3
16833,1.3,-0.39,-0.07,0.026,1989,1,4
16834,0.21,0.05,0.28,0.026,1989,1,5
16835,0.29,0.3,0.43,0.026,1989,1,6
16836,0.12,-0.13,0.34,0.026,1989,1,9
16837,-0.21,-0.03,0.11,0.026,1989,1,10
16838,0.43,-0.4,0.02,0.026,1989,1,11
16839,0.36,-0.09,-0.07,0.026,1989,1,12
16840,0.14,-0.05,0.08,0.026,1989,1,13
16841,0.12,-0.14,0.14,0.026,1989,1,16
16842,-0.21,0.01,0.24,0.026,1989,1,17
16843,0.87,-0.27,0.01,0.026,1989,1,18
16844,0.14,0.09,-0.17,0.026,1989,1,19
16845,-0.06,0.15,0.04,0.026,1989,1,20
16846,-0.6,0.34,0.14,0.026,1989,1,23
16847,1.04,-0.89,-0.2,0.026,1989,1,24
16848,0.26,0.02,-0.05,0.026,1989,1,25
16849,0.8,-0.37,-0.52,0.026,1989,1,26
16850,0.64,-0.55,0.0,0.026,1989,1,27
16851,0.33,-0.14,-0.27,0.026,1989,1,30
16852,0.77,-0.25,-0.2,0.026,1989,1,31
16853,-0.01,0.46,-0.42,0.032,1989,2,1
16854,0.0,0.4,-0.11,0.032,1989,2,2
16855,0.1,0.32,-0.32,0.032,1989,2,3
16856,-0.17,0.14,0.34,0.032,1989,2,6
16857,1.04,-0.47,0.17,0.032,1989,2,7
16858,-0.21,0.35,0.18,0.032,1989,2,8
16859,-0.7,0.52,0.21,0.032,1989,2,9
16860,-1.27,0.49,0.34,0.032,1989,2,10
16861,0.04,-0.42,0.19,0.032,1989,2,13
16862,-0.1,0.41,-0.21,0.032,1989,2,14
16863,0.74,-0.31,-0.11,0.032,1989,2,15
16864,0.21,0.2,0.16,0.032,1989,2,16
16865,0.55,-0.22,-0.13,0.032,1989,2,17
16866,-0.23,0.02,0.11,0.032,1989,2,21
16867,-1.47,0.68,0.19,0.032,1989,2,22
16868,0.26,-0.28,0.03,0.032,1989,2,23
16869,-1.37,0.82,0.13,0.032,1989,2,24
16870,0.07,-0.29,0.12,0.032,1989,2,27
16871,0.31,-0.02,0.14,0.032,1989,2,28
16872,-0.37,0.47,0.13,0.03,1989,3,1
16873,0.84,-0.25,-0.18,0.03,1989,3,2
16874,0.36,0.04,0.06,0.03,1989,3,3
16875,0.99,-0.54,0.01,0.03,1989,3,6
16876,-0.17,0.44,0.08,0.03,1989,3,7
16877,0.07,0.17,-0.1,0.03,1989,3,8
16878,-0.1,0.05,0.03,0.03,1989,3,9
16879,-0.25,0.35,-0.01,0.03,1989,3,10
16880,0.61,-0.51,-0.09,0.03,1989,3,13
16881,-0.07,-0.06,0.01,0.03,1989,3,14
16882,0.39,-0.02,0.0,0.03,1989,3,15
16883,0.79,-0.35,-0.16,0.03,1989,3,16
16884,-2.08,0.5,0.6,0.03,1989,3,17
16885,-0.97,0.03,0.31,0.03,1989,3,20
16886,0.45,0.15,-0.11,0.03,1989,3,21
16887,-0.28,0.24,0.08,0.03,1989,3,22
16888,-0.39,0.53,0.03,0.03,1989,3,23
16889,0.36,-0.47,0.11,0.03,1989,3,27
16890,0.35,0.17,-0.16,0.03,1989,3,28
16891,0.23,-0.12,-0.16,0.03,1989,3,29
16892,0.06,-0.03,-0.08,0.03,1989,3,30
16893,0.76,-0.19,0.11,0.03,1989,3,31
16894,0.45,-0.22,-0.12,0.034,1989,4,3
16895,-0.25,0.11,-0.04,0.034,1989,4,4
16896,0.27,-0.05,0.16,0.034,1989,4,5
16897,-0.26,0.24,0.02,0.034,1989,4,6
16898,0.55,-0.08,-0.31,0.034,1989,4,7
16899,-0.01,0.12,-0.15,0.034,1989,4,10
16900,0.4,0.0,-0.08,0.034,1989,4,11
16901,0.19,0.27,-0.19,0.034,1989,4,12
16902,-0.75,0.32,-0.02,0.034,1989,4,13
16903,1.32,-0.67,-0.19,0.034,1989,4,14
16904,0.07,-0.25,0.06,0.034,1989,4,17
16905,1.13,-0.82,-0.08,0.034,1989,4,18
16906,0.35,-0.22,-0.04,0.034,1989,4,19
16907,-0.21,0.21,0.09,0.034,1989,4,20
16908,0.72,-0.39,-0.08,0.034,1989,4,21
16909,-0.16,0.21,0.04,0.034,1989,4,24
16910,-0.45,0.58,-0.35,0.034,1989,4,25
16911,0.1,0.04,0.0,0.034,1989,4,26
16912,0.71,-0.26,-0.1,0.034,1989,4,27
16913,0.05,0.18,0.02,0.034,1989,4,28
16914,-0.15,0.09,-0.09,0.036,1989,5,1
16915,-0.21,0.45,0.03,0.036,1989,5,2
16916,0.0,0.21,-0.3,0.036,1989,5,3
16917,-0.06,0.28,-0.22,0.036,1989,5,4
16918,0.01,0.2,0.12,0.036,1989,5,5
16919,-0.49,0.07,0.11,0.036,1989,5,8
16920,-0.2,0.23,-0.08,0.036,1989,5,9
16921,0.15,-0.01,-0.26,0.036,1989,5,10
16922,0.3,-0.12,-0.27,0.036,1989,5,11
16923,1.82,-1.32,-0.33,0.036,1989,5,12
16924,0.66,-0.66,0.0,0.036,1989,5,15
16925,-0.19,0.05,0.35,0.036,1989,5,16
16926,0.62,-0.11,-0.31,0.036,1989,5,17
16927,0.19,0.25,-0.17,0.036,1989,5,18
16928,0.78,-0.56,0.0,0.036,1989,5,19
16929,0.25,-0.46,0.23,0.036,1989,5,22
16930,-0.92,0.67,0.29,0.036,1989,5,23
16931,0.19,0.0,0.03,0.036,1989,5,24
16932,0.08,0.26,-0.21,0.036,1989,5,25
16933,0.67,-0.18,-0.1,0.036,1989,5,26
16934,-0.61,0.42,0.27,0.036,1989,5,30
16935,0.4,0.13,0.04,0.036,1989,5,31
16936,0.45,0.01,0.0,0.032,1989,6,1
16937,0.97,-0.46,-0.16,0.032,1989,6,2
16938,-0.87,0.47,0.35,0.032,1989,6,5
16939,0.44,-0.51,0.01,0.032,1989,6,6
16940,0.81,-0.34,-0.22,0.032,1989,6,7
16941,0.0,0.28,-0.07,0.032,1989,6,8
16942,-0.02,0.0,0.1,0.032,1989,6,9
16943,-0.12,0.06,0.15,0.032,1989,6,12
16944,-0.67,0.25,0.51,0.032,1989,6,13
16945,-0.1,-0.06,0.28,0.032,1989,6,14
