,Mkt-RF,SMB,HML,RMW,CMA,RF,Year,Month,Day
8076,-0.21,-0.02,0.78,-0.37,0.54,0.02,1995,8,2
8077,-0.11,-0.15,0.37,0.09,0.19,0.02,1995,8,3
8078,0.15,0.24,-0.18,0.08,-0.12,0.02,1995,8,4
8079,0.24,0.08,0.1,-0.18,0.08,0.02,1995,8,7
8080,0.05,-0.11,-0.01,0.15,-0.01,0.02,1995,8,8
8081,0.01,0.39,-0.46,-0.04,-0.29,0.02,1995,8,9
8082,-0.27,0.23,0.25,-0.03,0.13,0.02,1995,8,10
8083,-0.34,0.33,-0.08,-0.01,-0.15,0.02,1995,8,11
8084,0.74,-0.38,-0.67,0.08,-0.17,0.02,1995,8,14
8085,-0.1,0.22,0.07,-0.21,0.02,0.02,1995,8,15
8086,0.45,0.08,0.09,-0.47,-0.36,0.02,1995,8,16
8087,0.0,0.43,0.08,-0.18,0.08,0.02,1995,8,17
8088,0.07,0.25,0.11,-0.19,0.09,0.02,1995,8,18
8089,-0.22,0.62,0.36,-0.04,0.48,0.02,1995,8,21
8090,0.18,-0.47,-0.19,0.09,-0.35,0.02,1995,8,22
8091,-0.27,0.42,-0.21,-0.01,-0.11,0.02,1995,8,23
8092,-0.07,-0.14,0.28,0.23,0.3,0.02,1995,8,24
8093,0.4,-0.32,0.43,-0.35,0.34,0.02,1995,8,25
8094,-0.3,-0.08,1.15,0.25,0.53,0.02,1995,8,28
8095,0.02,-0.71,0.36,0.32,0.08,0.02,1995,8,29
8096,0.33,0.34,0.05,-0.1,-0.41,0.02,1995,8,30
8097,0.32,0.36,-0.23,-0.18,0.04,0.02,1995,8,31
8098,0.27,-0.08,0.25,-0.17,0.23,0.022,1995,9,1
8099,0.96,-0.44,-0.4,0.17,-0.83,0.022,1995,9,5
8100,0.36,0.36,-0.37,-0.15,-0.1,0.022,1995,9,6
8101,0.08,0.44,-0.29,-0.18,-0.02,0.022,1995,9,7
8102,0.51,0.24,-0.08,-0.18,-0.17,0.022,1995,9,8
8103,0.24,-0.08,-0.25,-0.14,-0.22,0.022,1995,9,11
8104,0.25,-0.13,0.07,-0.27,0.52,0.022,1995,9,12
8105,0.4,-0.2,-0.15,0.38,-0.04,0.022,1995,9,13
8106,0.59,-0.47,0.25,0.18,0.16,0.022,1995,9,14
8107,-0.18,-0.4,0.71,0.31,0.73,0.022,1995,9,15
8108,-0.14,-0.19,-0.56,0.01,-0.24,0.022,1995,9,18
8109,0.3,-0.18,-0.13,0.0,-0.61,0.022,1995,9,19
8110,0.44,-0.06,-0.2,-0.01,-0.29,0.022,1995,9,20
8111,-0.62,0.37,-0.27,0.08,-0.03,0.022,1995,9,21
8112,-0.32,-0.06,-0.22,0.3,0.17,0.022,1995,9,22
8113,-0.19,-0.36,0.24,0.27,0.4,0.022,1995,9,25
8114,-0.12,-0.3,0.32,0.22,0.3,0.022,1995,9,26
8115,-0.31,-0.94,0.85,0.57,0.23,0.022,1995,9,27
8116,0.89,-0.19,-0.06,-0.59,-0.4,0.022,1995,9,28
8117,-0.11,0.86,0.26,0.15,0.51,0.022,1995,9,29
8118,-0.63,-0.49,0.62,0.11,0.54,0.021,1995,10,2
8119,-0.17,-0.95,0.55,0.35,0.11,0.021,1995,10,3
8120,-0.46,-0.62,0.71,0.82,0.67,0.021,1995,10,4
8121,0.29,-0.33,-0.13,-0.24,-0.4,0.021,1995,10,5
8122,0.0,0.24,0.06,0.09,0.03,0.021,1995,10,6
8123,-1.07,-0.68,1.13,0.58,0.8,0.021,1995,10,9
8124,-0.25,-0.67,0.27,0.01,0.33,0.021,1995,10,10
8125,0.62,0.45,-0.3,-0.26,-0.48,0.021,1995,10,11
8126,0.8,0.09,-0.42,-0.05,-0.76,0.021,1995,10,12
8127,0.33,0.24,-0.16,-0.31,-0.04,0.021,1995,10,13
8128,-0.2,0.22,0.12,0.13,-0.06,0.021,1995,10,16
8129,0.6,-0.55,-0.56,0.07,-0.53,0.021,1995,10,17
8130,0.22,0.18,-0.26,0.09,-0.28,0.021,1995,10,18
8131,0.31,-0.54,-0.57,0.16,0.33,0.021,1995,10,19
8132,-0.57,0.51,0.06,0.21,0.56,0.021,1995,10,20
8133,-0.38,-0.29,0.08,0.07,-0.33,0.021,1995,10,23
8134,0.11,-0.09,-0.64,0.19,-0.05,0.021,1995,10,24
8135,-0.85,-0.19,-0.2,0.06,0.27,0.021,1995,10,25
8136,-0.95,-0.1,-0.08,0.47,-0.31,0.021,1995,10,26
8137,0.41,-0.66,0.17,-0.17,-0.29,0.021,1995,10,27
8138,0.64,-0.21,-0.79,-0.33,-0.33,0.021,1995,10,30
8139,-0.27,0.35,-0.19,-0.13,0.09,0.021,1995,10,31
8140,0.51,-0.3,0.42,-0.19,-0.18,0.02,1995,11,1
8141,1.03,-0.15,-0.12,-0.3,-0.43,0.02,1995,11,2
8142,0.31,0.32,-0.28,-0.22,-0.13,0.02,1995,11,3
8143,-0.29,0.3,0.02,-0.19,0.12,0.02,1995,11,6
8144,-0.5,0.04,0.28,0.16,0.44,0.02,1995,11,7
8145,0.72,-0.49,0.11,0.15,0.16,0.02,1995,11,8
8146,0.45,0.11,-0.38,0.01,-0.73,0.02,1995,11,9
8147,-0.12,0.34,-0.21,-0.06,-0.03,0.02,1995,11,10
8148,-0.15,-0.12,-0.03,-0.03,0.38,0.02,1995,11,13
8149,-0.66,0.02,0.24,0.36,0.68,0.02,1995,11,14
8150,0.55,-0.55,-0.44,0.45,0.02,0.02,1995,11,15
8151,0.59,-0.29,0.26,-0.17,0.35,0.02,1995,11,16
8152,0.38,-0.12,0.15,-0.12,0.35,0.02,1995,11,17
8153,-0.58,0.21,0.4,0.1,0.42,0.02,1995,11,20
8154,0.21,-0.84,0.35,0.4,0.23,0.02,1995,11,21
8155,-0.24,0.14,0.35,-0.15,0.28,0.02,1995,11,22
8156,0.33,-0.09,-0.15,-0.19,-0.32,0.02,1995,11,24
8157,0.17,-0.08,0.13,-0.21,0.18,0.02,1995,11,27
8158,0.79,-0.35,-0.7,0.2,-0.5,0.02,1995,11,28
8159,0.41,0.15,-0.02,-0.2,-0.1,0.02,1995,11,29
8160,-0.03,0.68,0.08,-0.38,-0.36,0.02,1995,11,30
8161,0.13,0.3,0.05,-0.1,0.58,0.024,1995,12,1
8162,1.04,-0.39,-0.32,-0.02,-0.22,0.024,1995,12,4
8163,0.43,-0.34,-0.05,-0.03,0.18,0.024,1995,12,5
8164,0.18,-0.45,0.42,0.44,0.39,0.024,1995,12,6
8165,-0.7,0.22,-0.12,0.02,0.02,0.024,1995,12,7
8166,0.2,0.09,-0.26,0.22,-0.3,0.024,1995,12,8
8167,0.24,-0.22,-0.36,0.04,0.35,0.024,1995,12,11
8168,-0.26,0.04,-0.04,0.0,0.18,0.024,1995,12,12
8169,0.43,-0.06,-0.13,-0.03,0.21,0.024,1995,12,13
8170,-0.83,0.81,0.38,0.08,0.68,0.024,1995,12,14
8171,-0.29,-0.43,0.52,-0.3,0.4,0.024,1995,12,15
8172,-1.76,-0.41,0.91,0.73,0.58,0.024,1995,12,18
8173,0.99,-0.47,-0.32,-0.7,-0.61,0.024,1995,12,19
8174,-0.57,1.55,0.09,-0.6,0.16,0.024,1995,12,20
8175,0.7,-0.09,-0.44,-0.65,0.03,0.024,1995,12,21
8176,0.32,0.18,-0.11,-0.33,0.07,0.024,1995,12,22
8177,0.3,-0.14,-0.18,0.05,0.17,0.024,1995,12,26
8178,0.14,0.19,0.14,-0.08,0.05,0.024,1995,12,27
8179,-0.06,0.0,0.31,0.14,0.05,0.024,1995,12,28
8180,0.41,0.31,-0.32,-0.26,0.05,0.024,1995,12,29
8181,0.59,-0.37,-0.21,0.04,-0.01,0.019,1996,1,2
8182,-0.08,-0.22,0.5,0.14,0.71,0.019,1996,1,3
8183,-0.82,-0.42,0.22,0.29,0.6,0.019,1996,1,4
8184,-0.15,0.67,-0.12,-0.12,0.29,0.019,1996,1,5
8185,0.24,-0.21,-0.11,-0.18,0.2,0.019,1996,1,8
8186,-1.67,0.12,1.18,0.06,1.44,0.019,1996,1,9
8187,-1.62,0.22,0.16,0.0,-0.42,0.019,1996,1,10
8188,0.87,-0.01,-0.69,-0.26,-0.52,0.019,1996,1,11
8189,-0.13,-0.04,0.33,0.29,-0.01,0.019,1996,1,12
8190,-0.58,-0.37,0.57,-0.02,0.79,0.019,1996,1,15
8191,1.02,-1.33,0.25,0.46,0.08,0.019,1996,1,16
8192,-0.09,0.25,0.46,-0.25,0.07,0.019,1996,1,17
8193,0.37,0.1,-0.51,-0.22,0.08,0.019,1996,1,18
8194,0.57,-0.25,-0.5,0.13,-0.33,0.019,1996,1,19
8195,0.41,0.24,-0.7,-0.32,-0.34,0.019,1996,1,22
8196,-0.02,0.39,-0.14,0.14,-0.23,0.019,1996,1,23
8197,1.05,-0.44,-0.36,0.1,-0.23,0.019,1996,1,24
8198,-0.4,0.5,0.31,-0.01,0.34,0.019,1996,1,25
8199,0.63,-0.38,-0.45,0.18,-0.05,0.019,1996,1,26
8200,0.37,-0.22,0.27,-0.07,0.1,0.019,1996,1,29
8201,0.91,-0.38,-0.2,0.11,-0.26,0.019,1996,1,30
8202,0.83,-0.41,0.07,-0.25,-0.12,0.019,1996,1,31
8203,0.43,0.15,-0.63,0.0,-0.31,0.02,1996,2,1
8204,-0.28,0.38,-0.29,-0.24,-0.12,0.02,1996,2,2
8205,0.74,-0.54,-0.45,0.36,-0.41,0.02,1996,2,5
8206,0.68,-0.38,-0.02,-0.07,0.13,0.02,1996,2,6
8207,0.36,-0.64,0.21,0.57,0.16,0.02,1996,2,7
8208,0.8,-0.51,-0.05,-0.01,-0.24,0.02,1996,2,8
8209,0.08,0.16,-0.06,0.04,0.1,0.02,1996,2,9
8210,0.54,-0.55,0.1,-0.03,0.09,0.02,1996,2,12
8211,-0.2,-0.29,0.53,0.11,0.24,0.02,1996,2,13
8212,-0.46,0.84,0.02,-0.26,-0.27,0.02,1996,2,14
8213,-0.31,0.37,0.11,-0.29,-0.12,0.02,1996,2,15
8214,-0.39,0.77,-0.06,-0.09,-0.15,0.02,1996,2,16
8215,-1.05,0.25,-0.15,-0.01,-0.07,0.02,1996,2,20
8216,1.05,-0.34,-0.5,0.1,-0.37,0.02,1996,2,21
8217,1.57,-0.55,-0.66,-0.03,-0.46,0.02,1996,2,22
8218,0.08,0.12,0.17,-0.12,-0.28,0.02,1996,2,23
8219,-1.05,1.05,0.18,0.04,0.02,0.02,1996,2,26
8220,-0.44,0.34,0.17,0.1,0.24,0.02,1996,2,27
8221,-0.19,0.43,0.33,-0.09,-0.18,0.02,1996,2,28
8222,-0.6,0.64,-0.02,0.05,0.21,0.02,1996,2,29
8223,0.25,-0.47,0.55,0.28,0.51,0.019,1996,3,1
8224,0.92,-0.55,-0.02,0.17,0.02,0.019,1996,3,4
8225,0.68,-0.39,-0.43,0.32,-0.32,0.019,1996,3,5
8226,-0.38,0.43,0.25,-0.34,0.36,0.019,1996,3,6
8227,0.18,-0.16,-0.2,-0.06,-0.35,0.019,1996,3,7
8228,-2.91,0.58,-0.01,0.17,-0.24,0.019,1996,3,8
8229,0.92,-0.08,-1.11,-0.09,0.34,0.019,1996,3,11
8230,-0.49,0.29,0.01,0.09,-0.07,0.019,1996,3,12
8231,0.42,0.25,0.04,-0.44,-0.3,0.019,1996,3,13
8232,0.41,0.21,-0.06,-0.29,-0.12,0.019,1996,3,14
8233,0.17,-0.08,-0.33,0.37,-0.48,0.019,1996,3,15
8234,1.47,-0.65,-0.09,0.27,0.1,0.019,1996,3,18
8235,-0.15,0.24,0.21,0.07,0.19,0.019,1996,3,19
8236,-0.28,0.32,0.43,0.42,-0.17,0.019,1996,3,20
8237,-0.09,0.33,-0.06,-0.04,0.09,0.019,1996,3,21
8238,0.2,0.0,0.04,-0.04,-0.07,0.019,1996,3,22
8239,-0.3,-0.33,0.94,0.35,0.22,0.019,1996,3,25
8240,0.28,-0.33,0.07,0.24,0.0,0.019,1996,3,26
8241,-0.34,0.61,0.13,-0.29,-0.11,0.019,1996,3,27
8242,0.04,0.14,0.02,0.15,-0.17,0.019,1996,3,28
8243,-0.21,1.17,-0.03,-0.05,-0.38,0.019,1996,3,29
8244,1.04,-0.66,-0.24,0.61,0.09,0.022,1996,4,1
8245,0.21,0.16,-0.18,0.01,0.09,0.022,1996,4,2
8246,0.13,0.25,-0.05,0.01,-0.01,0.022,1996,4,3
8247,0.04,0.2,-0.03,-0.44,0.2,0.022,1996,4,4
8248,-1.67,0.6,-0.43,-0.14,-0.07,0.022,1996,4,8
8249,-0.13,0.55,0.2,-0.19,-0.01,0.022,1996,4,9
8250,-1.19,0.95,-0.48,0.05,-0.1,0.022,1996,4,10
8251,-0.54,0.26,-0.16,0.2,0.35,0.022,1996,4,11
8252,0.83,-0.46,0.26,0.06,-0.08,0.022,1996,4,12
8253,0.81,-0.02,-0.37,0.13,-0.34,0.022,1996,4,15
8254,0.49,0.15,-0.9,0.05,-0.28,0.022,1996,4,16
8255,-0.49,0.48,0.2,0.3,0.0,0.022,1996,4,17
8256,0.47,0.4,-0.26,0.01,-0.34,0.022,1996,4,18
8257,0.22,0.17,-0.24,0.01,0.03,0.022,1996,4,19
8258,0.57,0.18,-0.58,-0.17,-0.29,0.022,1996,4,22
8259,0.6,0.07,-0.14,-0.46,-0.13,0.022,1996,4,23
8260,-0.01,0.37,-0.28,-0.03,-0.51,0.022,1996,4,24
8261,0.45,0.11,-0.22,-0.08,-0.19,0.022,1996,4,25
8262,0.15,0.38,0.12,-0.17,-0.13,0.022,1996,4,26
8263,0.09,0.18,-0.22,0.14,-0.07,0.022,1996,4,29
8264,0.03,0.16,0.1,-0.05,-0.07,0.022,1996,4,30
8265,0.22,0.52,-0.03,-0.25,0.16,0.019,1996,5,1
8266,-1.61,0.66,-0.03,0.17,0.37,0.019,1996,5,2
8267,-0.11,0.56,-0.16,-0.28,-0.14,0.019,1996,5,3
8268,-0.16,0.32,-0.28,-0.29,-0.01,0.019,1996,5,6
8269,-0.41,0.03,0.16,0.16,-0.07,0.019,1996,5,7
8270,0.61,-1.01,0.47,0.61,0.08,0.019,1996,5,8
8271,0.25,0.57,-0.17,-0.12,0.33,0.019,1996,5,9
8272,1.09,-0.17,0.04,-0.17,-0.25,0.019,1996,5,10
8273,1.31,-0.46,-0.58,0.11,-0.59,0.019,1996,5,13
8274,0.72,0.16,-0.13,-0.13,-0.3,0.019,1996,5,14
8275,-0.02,0.26,-0.15,0.07,-0.03,0.019,1996,5,15
8276,0.05,0.32,-0.48,0.13,-0.26,0.019,1996,5,16
8277,0.55,0.09,0.24,0.07,0.25,0.019,1996,5,17
8278,0.59,0.12,-0.19,-0.2,0.37,0.019,1996,5,20
8279,-0.07,0.14,0.21,-0.08,0.17,0.019,1996,5,21
8280,0.62,-0.17,0.56,-0.14,0.54,0.019,1996,5,22
8281,-0.26,0.37,-0.05,0.1,-0.11,0.019,1996,5,23
8282,0.24,-0.04,-0.32,0.25,-0.19,0.019,1996,5,24
8283,-0.89,0.11,-0.02,0.3,-0.29,0.019,1996,5,28
8284,-0.68,0.02,0.59,0.16,0.29,0.019,1996,5,29
8285,0.51,-0.11,-0.18,-0.33,-0.21,0.019,1996,5,30
8286,-0.18,0.81,-0.34,-0.02,-0.46,0.019,1996,5,31
8287,-0.25,0.12,0.02,0.2,-0.14,0.02,1996,6,3
8288,0.68,-0.52,0.12,-0.03,0.1,0.02,1996,6,4
8289,0.72,-0.49,-0.04,0.4,-0.13,0.02,1996,6,5
8290,-0.77,0.14,0.55,0.46,0.49,0.02,1996,6,6
8291,-0.21,-0.5,-0.66,0.21,-0.07,0.02,1996,6,7
8292,-0.12,0.38,0.14,-0.01,0.17,0.02,1996,6,10
8293,-0.12,0.07,0.12,0.01,-0.21,0.02,1996,6,11
8294,-0.08,0.29,0.03,0.22,0.08,0.02,1996,6,12
8295,-0.29,-0.37,0.33,0.48,0.13,0.02,1996,6,13
8296,-0.45,-0.12,0.48,0.17,0.19,0.02,1996,6,14
8297,-0.21,-0.28,0.31,0.1,0.2,0.02,1996,6,17
8298,-0.78,-0.95,0.79,0.52,0.19,0.02,1996,6,18
8299,-0.12,-0.47,-0.06,-0.16,0.21,0.02,1996,6,19
8300,-0.32,-0.75,-0.12,0.45,0.34,0.02,1996,6,20
8301,0.58,-0.25,-0.48,-0.07,-0.03,0.02,1996,6,21
8302,0.33,0.17,-0.01,0.13,-0.32,0.02,1996,6,24
8303,-0.25,-0.47,0.42,0.48,0.07,0.02,1996,6,25
8304,-0.82,-0.76,0.75,0.28,0.2,0.02,1996,6,26
8305,0.6,-0.08,-0.13,-0.15,-0.23,0.02,1996,6,27
8306,0.73,1.18,-0.16,-0.18,-0.07,0.02,1996,6,28
8307,0.75,-0.31,-0.04,-0.07,-0.35,0.02,1996,7,1
8308,-0.29,0.16,0.34,-0.11,0.2,0.02,1996,7,2
8309,-0.35,-0.21,0.51,0.14,0.58,0.02,1996,7,3
8310,-2.05,0.76,0.4,0.12,0.25,0.02,1996,7,5
8311,-0.86,-0.11,0.26,0.25,0.21,0.02,1996,7,8
8312,0.32,-0.46,0.15,-0.05,0.17,0.02,1996,7,9
8313,-0.21,-1.07,0.96,0.4,0.71,0.02,1996,7,10
8314,-1.87,-0.93,1.58,0.75,1.22,0.02,1996,7,11
8315,0.0,-0.35,0.36,-0.15,0.22,0.02,1996,7,12
8316,-2.69,-0.34,2.16,0.49,0.93,0.02,1996,7,15
8317,-0.53,-1.21,0.14,0.36,-0.14,0.02,1996,7,16
8318,1.42,1.54,-1.82,-0.79,-1.83,0.02,1996,7,17
8319,1.6,-0.02,-1.24,-0.25,-0.55,0.02,1996,7,18
8320,-0.79,0.5,0.33,0.4,0.58,0.02,1996,7,19
8321,-0.95,-0.38,0.85,0.56,0.48,0.02,1996,7,22
8322,-1.46,-0.69,1.68,0.4,1.17,0.02,1996,7,23
8323,-0.26,-1.52,0.14,0.23,-0.16,0.02,1996,7,24
8324,0.92,0.45,-0.81,-0.18,-0.74,0.02,1996,7,25
8325,0.9,0.17,-0.83,-0.02,-0.73,0.02,1996,7,26
8326,-0.79,0.3,0.66,-0.02,0.63,0.02,1996,7,29
8327,0.48,-0.4,0.04,0.54,-0.37,0.02,1996,7,30
8328,0.73,0.11,-0.43,0.09,0.04,0.02,1996,7,31
8329,1.57,-0.67,-0.42,0.01,-0.44,0.019,1996,8,1
8330,1.85,-0.52,-0.71,-0.19,-0.99,0.019,1996,8,2
8331,-0.29,0.36,0.09,0.19,0.15,0.019,1996,8,5
8332,0.31,-0.16,-0.32,0.0,-0.4,0.019,1996,8,6
8333,0.39,0.39,-0.49,0.02,-0.55,0.019,1996,8,7
8334,-0.17,0.1,0.21,-0.31,0.2,0.019,1996,8,8
8335,-0.28,0.21,0.39,-0.03,-0.45,0.019,1996,8,9
8336,0.54,-0.59,-0.04,0.21,0.14,0.019,1996,8,12
8337,-0.79,0.31,0.26,0.27,0.32,0.019,1996,8,13
8338,0.39,-0.06,0.01,-0.25,-0.27,0.019,1996,8,14
8339,0.08,0.17,0.16,-0.03,0.02,0.019,1996,8,15
8340,0.41,-0.09,0.41,0.01,0.32,0.019,1996,8,16
8341,0.07,-0.17,0.3,-0.09,0.26,0.019,1996,8,19
8342,-0.16,0.14,0.41,0.06,0.27,0.019,1996,8,20
8343,-0.09,0.02,0.02,-0.04,-0.03,0.019,1996,8,21
8344,0.86,-0.06,-0.58,-0.03,-0.48,0.019,1996,8,22
8345,-0.36,0.57,-0.12,0.08,-0.01,0.019,1996,8,23
8346,-0.37,0.27,0.21,-0.17,-0.29,0.019,1996,8,26
8347,0.41,0.26,-0.43,0.12,-0.12,0.019,1996,8,27
8348,0.0,0.59,-0.23,-0.24,-0.28,0.019,1996,8,28
8349,-0.95,0.7,0.2,0.08,0.22,0.019,1996,8,29
8350,-0.63,0.68,-0.04,-0.19,0.17,0.019,1996,8,30
8351,0.15,-0.4,0.0,0.21,0.21,0.022,1996,9,3
8352,0.15,0.21,0.27,-0.06,-0.07,0.022,1996,9,4
8353,-0.98,0.19,0.6,-0.13,0.68,0.022,1996,9,5
8354,0.99,-0.22,-0.46,0.01,-0.08,0.022,1996,9,6
8355,0.98,-0.6,-0.22,-0.06,0.05,0.022,1996,9,9
8356,0.04,0.07,-0.13,0.31,-0.05,0.022,1996,9,10
8357,0.42,-0.37,0.07,-0.26,0.14,0.022,1996,9,11
8358,0.62,-0.08,-0.3,0.14,-0.63,0.022,1996,9,12
8359,1.29,-0.6,-0.71,0.27,-0.64,0.022,1996,9,13
8360,0.48,-0.25,-0.01,0.17,-0.23,0.022,1996,9,16
8361,-0.12,0.15,-0.42,0.18,-0.45,0.022,1996,9,17
8362,-0.18,0.15,-0.09,0.14,-0.07,0.022,1996,9,18
8363,0.18,-0.27,-0.48,0.26,-0.38,0.022,1996,9,19
8364,0.5,-0.12,-0.15,-0.06,-0.16,0.022,1996,9,20
8365,-0.2,-0.12,0.19,0.1,0.31,0.022,1996,9,23
8366,-0.03,0.29,-0.25,0.01,-0.34,0.022,1996,9,24
8367,0.15,0.3,-0.24,0.06,-0.28,0.022,1996,9,25
8368,0.2,0.19,-0.43,-0.16,-0.29,0.022,1996,9,26
8369,0.06,0.09,0.06,-0.09,-0.09,0.022,1996,9,27
8370,0.19,0.06,0.11,0.21,0.28,0.022,1996,9,30
8371,0.02,-0.52,0.66,0.09,0.51,0.018,1996,10,1
8372,0.73,-0.04,-0.08,0.04,-0.01,0.018,1996,10,2
8373,-0.17,-0.01,0.08,0.03,0.06,0.018,1996,10,3
8374,1.1,-0.76,-0.07,0.0,0.07,0.018,1996,10,4
8375,0.18,-0.34,0.12,0.01,-0.14,0.018,1996,10,7
8376,-0.44,0.05,0.26,0.11,0.35,0.018,1996,10,8
8377,-0.51,0.36,0.13,0.3,-0.33,0.018,1996,10,9
8378,-0.23,0.41,-0.04,0.05,-0.02,0.018,1996,10,10
8379,0.7,-0.36,-0.16,0.34,-0.18,0.018,1996,10,11
8380,0.44,-0.15,-0.25,0.21,-0.11,0.018,1996,10,14
8381,-0.17,0.13,0.13,0.2,-0.16,0.018,1996,10,15
8382,0.09,-0.32,0.03,0.09,0.67,0.018,1996,10,16
8383,0.24,-0.41,0.45,-0.12,0.63,0.018,1996,10,17
8384,0.35,-0.47,0.27,0.01,-0.02,0.018,1996,10,18
8385,-0.28,-0.37,0.8,-0.01,0.61,0.018,1996,10,21
8386,-0.67,-0.4,0.56,0.19,0.45,0.018,1996,10,22
8387,-0.01,-0.1,0.06,-0.04,-0.14,0.018,1996,10,23
8388,-0.48,0.62,0.26,-0.17,-0.08,0.018,1996,10,24
8389,-0.21,0.17,0.48,-0.33,0.26,0.018,1996,10,25
8390,-0.62,-0.34,0.62,0.21,0.49,0.018,1996,10,28
8391,0.25,-1.02,0.79,0.28,0.61,0.018,1996,10,29
8392,-0.03,-0.05,0.2,-0.14,-0.15,0.018,1996,10,30
8393,0.63,0.1,-0.36,0.09,-0.43,0.018,1996,10,31
8394,-0.18,-0.26,0.22,0.12,-0.1,0.02,1996,11,1
8395,0.27,-0.37,0.47,0.39,0.17,0.02,1996,11,4
8396,0.86,-0.98,-0.11,0.37,-0.36,0.02,1996,11,5
8397,1.39,-0.67,-0.55,0.31,-0.18,0.02,1996,11,6
8398,0.41,0.14,-0.52,0.0,-0.31,0.02,1996,11,7
8399,0.34,-0.31,-0.11,-0.24,-0.02,0.02,1996,11,8
8400,0.17,0.11,0.01,0.11,-0.15,0.02,1996,11,11
8401,-0.23,0.24,0.32,0.15,0.25,0.02,1996,11,12
8402,0.18,-0.11,-0.22,-0.02,-0.11,0.02,1996,11,13
8403,0.6,-0.33,0.07,0.11,-0.03,0.02,1996,11,14
8404,0.06,-0.36,0.3,0.0,0.53,0.02,1996,11,15
8405,-0.17,-0.18,0.8,0.02,0.33,0.02,1996,11,18
8406,0.54,-0.46,0.52,0.47,0.17,0.02,1996,11,19
8407,0.2,-0.09,0.06,0.11,-0.15,0.02,1996,11,20
8408,-0.2,0.04,0.22,0.06,0.29,0.02,1996,11,21
8409,0.74,-0.08,-0.13,-0.13,-0.45,0.02,1996,11,22
8410,0.99,-0.51,0.15,0.1,0.16,0.02,1996,11,25
8411,-0.19,-0.09,0.05,0.17,-0.1,0.02,1996,11,26
8412,0.02,0.4,-0.06,0.0,-0.42,0.02,1996,11,27
8413,0.27,0.25,-0.16,-0.11,-0.17,0.02,1996,11,29
8414,0.06,0.14,-0.16,-0.05,-0.05,0.022,1996,12,2
8415,-0.74,1.48,-0.07,-0.4,-0.1,0.022,1996,12,3
8416,-0.33,0.37,0.03,0.01,0.13,0.022,1996,12,4
8417,-0.07,0.39,-0.17,-0.45,0.05,0.022,1996,12,5
8418,-0.74,-0.29,0.36,0.22,-0.03,0.022,1996,12,6
8419,1.38,0.05,-0.67,0.31,-0.45,0.022,1996,12,9
8420,-0.29,0.56,0.47,0.05,0.36,0.022,1996,12,10
8421,-0.91,0.01,0.06,0.23,-0.1,0.022,1996,12,11
8422,-1.29,1.2,-0.03,-0.08,-0.01,0.022,1996,12,12
8423,-0.3,-0.47,0.46,-0.07,0.42,0.022,1996,12,13
8424,-1.12,0.15,0.78,-0.15,0.88,0.022,1996,12,16
8425,0.47,-0.77,0.3,0.4,-0.09,0.022,1996,12,17
8426,0.83,-0.02,-0.43,-0.19,-0.45,0.022,1996,12,18
8427,1.56,-1.07,-0.09,0.3,0.29,0.022,1996,12,19
8428,0.29,-0.18,0.53,0.18,0.34,0.022,1996,12,20
8429,-0.36,-0.12,0.19,0.13,0.4,0.022,1996,12,23
8430,0.48,-0.42,-0.12,0.16,0.03,0.022,1996,12,24
8431,0.57,-0.27,-0.07,0.01,-0.23,0.022,1996,12,26
8432,0.17,0.18,-0.12,0.22,0.45,0.022,1996,12,27
8433,-0.26,0.22,0.38,0.02,0.1,0.022,1996,12,30
8434,-1.02,2.04,-0.38,-0.51,-0.43,0.022,1996,12,31
8435,-0.75,0.13,-0.09,0.19,0.51,0.02,1997,1,2
8436,1.39,-0.38,-0.68,0.05,-0.56,0.02,1997,1,3
8437,0.02,0.22,-0.14,0.01,0.04,0.02,1997,1,6
8438,0.72,-0.08,-0.56,0.1,-0.17,0.02,1997,1,7
8439,-0.44,0.59,0.64,-0.15,0.08,0.02,1997,1,8
8440,0.72,-0.45,-0.11,-0.26,0.26,0.02,1997,1,9
8441,0.5,-0.23,-0.43,0.19,-0.15,0.02,1997,1,10
8442,-0.07,0.1,0.38,0.26,0.06,0.02,1997,1,13
8443,1.11,-0.82,0.16,0.29,-0.33,0.02,1997,1,14
8444,-0.23,0.12,0.45,-0.08,0.62,0.02,1997,1,15
8445,0.25,-0.26,-0.35,0.11,0.11,0.02,1997,1,16
8446,0.72,-0.34,-0.12,0.23,-0.12,0.02,1997,1,17
8447,0.26,0.23,-0.43,0.14,-0.59,0.02,1997,1,20
8448,0.59,-0.49,-0.37,-0.05,-0.27,0.02,1997,1,21
8449,0.44,-0.4,0.09,-0.22,-0.38,0.02,1997,1,22
8450,-0.85,0.97,0.43,-0.2,0.23,0.02,1997,1,23
8451,-0.97,0.36,0.11,-0.19,0.3,0.02,1997,1,24
8452,-0.72,0.1,0.38,-0.15,0.38,0.02,1997,1,27
8453,0.01,0.34,-0.14,0.27,-0.1,0.02,1997,1,28
8454,0.68,-0.75,-0.05,0.16,0.26,0.02,1997,1,29
8455,1.21,-0.72,-0.34,0.58,-0.13,0.02,1997,1,30
8456,0.31,-0.06,-0.22,-0.17,-0.29,0.02,1997,1,31
8457,-0.02,0.09,0.42,0.23,0.29,0.02,1997,2,3
8458,0.12,-0.52,0.36,0.21,0.34,0.02,1997,2,4
